full_nameyears,sentence,label,sentiment_label,sentiment_score
2014 Aquino,"worked ability fund projects implemented, implementing, implementing.",,,
2014 Aquino,strengthened tax collections .,,,
2014 Aquino,"trillion pesos collections , increased .",,,
2014 Aquino,trillion pesos .,,,
2014 Aquino,improved management debt.,,,
2014 Aquino,"result decrease debt gdp ratio money went paying interest, able channel social services.",,,
2014 Aquino,even able fulfill obligations government inherited past administrations.,,,
2014 Aquino,"example , administration president ramos, government required recapitalize central bank philippines billion pesos, could fulfill mandate.",,,
2014 Aquino,president ramos able fund billion pesos nothing added since then.,,,
2014 Aquino,"billion pesos obligation left us, paid full.",,,
2014 Aquino,"worked hard accumulate funds government today, tolerate wasting it.",,,
2014 Aquino,"bosses choose right leaders, succeeding administrations able surpass done administration greatly reduced number problems remaining, giving stronger foundation begin.",,,
2014 Aquino,"say stronger foundation past , first time history, philippines upgraded investment grade status moodys, fitch, standard poors—the three major credit ratings agencies world.",,,
2014 Aquino,"study macroeconomic fundamentals governance, determined less risk, led vast increase confidence part investors.",,,
2014 Aquino,"may, upgraded philippines yet again.",,,
2014 Aquino,"means philippines investment grade, government able borrow funds programs projects lower interest rates, businesses attracted invest country, filipinos able feel benefits economic resurgence quickly.",,,
2014 Aquino,"anyone add investmentsthat came philippine economic zone authority peza since inception , would see percent total investments peza came four years administration.",,,
2014 Aquino,"remaining percent took years past administrations accumulate.we confident that, step office, able match even surpass amount.",,,
2014 Aquino,director general lilia de lima thank done achieve success.,,,
2014 Aquino,"economy country indeed taking off, already realizing even greater aspirations.",,,
2014 Aquino,"instance, inherited seemingly grounded aviation industry significant safety concerns issued philippines international civil aviation organization, icao downgraded united states federal aviation administration european union implemented restrictions local carriers.",,,
2014 Aquino,", icao lifted significant safety concerns previously issued philippines.",,,
2014 Aquino,"followed, year, european union lifting ban philippine airlines, allowing fly europe—which means filipinos able fly directly manila london.",,,
2014 Aquino,"naturally, cebu pacific soon follow suit, since also received go signal eu .",,,
2014 Aquino,"year, well, united states federal aviation administration upgraded philippines back category .",,,
2014 Aquino,"upgrade, likely also increase routes going united states.",,,
2014 Aquino,increase flights local airlines united states participating countries eu big help tourism business.,,,
2014 Aquino,"today, continue receive news that, tourists businessmen wish visit philippines, actually shortage flights country.",,,
2014 Aquino,"so, upgrades received aviation indeed good news number flights rise, thus providing solution problem.",,,
2014 Aquino,"and, continued cooperation caap local carriers, certainly able attract businessmen tourists coming years.",,,
2014 Aquino,win tourism sector win filipino people.,,,
2014 Aquino,"good governance source upgrades, thank director general william hotchkiss, caap, local carriers hard work.",,,
2014 Aquino,"indeed, philippines limelight global stage.",,,
2014 Aquino,"may, successfully hosted world economic forum east asia, showed world capable of.",,,
2014 Aquino,"apec summit philippines hosting next year, able inform even people progress, opportunities opened all.",,,
2014 Aquino,doubt philippines indeed open business.,,,
2014 Aquino,"apart fostering improved busines climate, also pursuing better relations labor managment.",,,
2014 Aquino,"consider according national conciliation mediation board, since , number strikes per year limited less ten.",,,
2014 Aquino,"positive result department labor employments single entry approach, sena, filed labor cases go conciliationmediation period.",,,
2014 Aquino,"good news notices strike lockout , one pushed through.",,,
2014 Aquino,lowest number strikes history dole.,,,
2014 Aquino,"achievements, extend gratitude secretary rosalinda baldoz, dole family, labor management sectors.",,,
2014 Aquino,"secretary baldoz joking around two strikes, one.",,,
2014 Aquino,"said, linda, , halfstrike wont do.",,,
2014 Aquino,maybe strive strikes well aware need infrastructure order sustain momentum economy continue creating opportunities country.,,,
2014 Aquino,"infrastructure entice businessmen—it speed transport goods services, help us ensure go head head overseas markets.",,,
2014 Aquino,sector seen massive changes budget infrastructure doubled .,,,
2014 Aquino,billion pesos .,,,
2014 Aquino,billion pesos .,,,
2014 Aquino,"remind everyone without adding new taxes, apart sin tax reform, focused health, maintained allowable deficit, debttogdp ratio continually declining.",,,
2014 Aquino,"profound effect, increased infrastructure budget, also plugged leaks system, ensured citizenry getting value money.",,,
2014 Aquino,leadership secretary babes singson department public works highways dpwh neither kickbacks overpricing condoned.,,,
2014 Aquino,"loopholes old system plugged, agencys processes streamlined.",,,
2014 Aquino,simple example would removal letters intent bidding process.,,,
2014 Aquino,"past, bred culture collusion—knowing bidding project created space collusion.",,,
2014 Aquino,"another example requisite documents bidders trimmed five, .",,,
2014 Aquino,"processes faster, fewer opportunities unscrupulous ask bribes.",,,
2014 Aquino,allowed department save billion pesos allowed accelerate implementation next projects.,,,
2014 Aquino,"secretary babes dpwh again, thank much.",,,
2014 Aquino,"truly aweinspiring addition dpwh saved, roads laid out, fixed, widened, constructed amounted total , kilometers.",,,
2014 Aquino,"saw figures, thought visualize , kilometers think way equivalent four roads connect laoag zamboanga city.",,,
2014 Aquino,accounts national roads number doesnt include local farmtomarket roads tourism roads.,,,
2014 Aquino,"now, regarding publicprivate partnership program december june, government awarded signed seven ppp projects, total value .",,,
2014 Aquino,billion pesos.,,,
2014 Aquino,"four years straight path, surpassed combined six approved solicited ppp projects past three administrations.",,,
2014 Aquino,difference massive.,,,
2014 Aquino,"secretary cesar purisima said past, philippines could entice investors then, government roll incentives like commercial development rights, subsidies, guarantees profit attract bidders.",,,
2014 Aquino,"now, situation reversed.",,,
2014 Aquino,"companies close competition, trying outdo ready willing pay privilege build infrastructure need.",,,
2014 Aquino,"example, mactancebu international airport passenger terminal building, government premium amounts billion pesos naia expressway project phase , government received premium billion pesos.",,,
2014 Aquino,good economics borne good governance.,,,
2014 Aquino,let us take look tplex.,,,
2014 Aquino,"road, journey tarlac rosales pangasinan become easier.",,,
2014 Aquino,"according proponents project, segment road reaches urdaneta completed year ends.",,,
2014 Aquino,"next year, tplex extended end rosario, la union.",,,
2014 Aquino,"infrastructure projects long ago promised administrations, able turn concrete reality.",,,
2014 Aquino,"aluling bridge, conceived , finally open public.",,,
2014 Aquino,"metro manila skyway stage , part metro manila expressway project , launched january.",,,
2014 Aquino,traverse osmeña highway attest speedily columns constructed.,,,
2014 Aquino,"ternatenasugbu road, plans started laid , complete.",,,
2014 Aquino,"basilan circumferential road, construction since , soon completed.",,,
2014 Aquino,"infrastructure projects intend pass problems succeeding administrations instead, bosses already begun make use them.",,,
2014 Aquino,"again, good governance, greater capacity find solutions problems horizon.",,,
2014 Aquino,example water.,,,
2014 Aquino,"know population grows economy continues upward trajectory, country need greater water supply coming years.",,,
2014 Aquino,"according studies, may shortage water metro manila .",,,
2014 Aquino,"wait drought solutions experts studied assiduously, already approved—the kaliwa dam project quezon, repair lines angat dam.",,,
2014 Aquino,"solutions significantly better sourcing water underground aquifers, easily penetrated saltwater.",,,
2014 Aquino,"top this, rely solely aquifers, would hasten sinking land—which would contribute flooding.",,,
2014 Aquino,"together dams metro manila outlying cities, providing support provinces.",,,
2014 Aquino,"also approved water district development sector project, local water utilities administration.",,,
2014 Aquino,may already heard largest ppp project—the laguna lakeshore expressway dike.,,,
2014 Aquino,—for bidding open end .,,,
2014 Aquino,project yield numerous benefits.,,,
2014 Aquino,first flooding nearby areas lessen.,,,
2014 Aquino,"today, water levels laguna lake reach .",,,
2014 Aquino,"meters, surrounding communities flooded.",,,
2014 Aquino,solution dike height meters.,,,
2014 Aquino,second water laguna lake cleaner.,,,
2014 Aquino,third less traffic.,,,
2014 Aquino,"expressway built top dike, extend los baños taguig.",,,
2014 Aquino,"road connect san jose del monte completed, another route allow us travel metro manila without passing edsa.",,,
2014 Aquino,"cooperation private sector, obligations project rightofway portion reclaimed land serve payment highest bidder.",,,
2014 Aquino,"this,we get need, spending less process examples projects pipeline, soon bring benefits bosses.",,,
2014 Aquino,might add—there many neda board likewise approved laoag city bypass link road project cebu bus rapid transit project lrt line south extension line east extension.,,,
2014 Aquino,"countrymen palawan apart projects puerto princesa airport, also busuanga airport look forward to.",,,
2014 Aquino,"likewise given go signal construction phase one modern clark green city capas, tarlac, certainly serve center commerce industry, central luzon, also entire country.",,,
2014 Aquino,"end day, vision clark green city becomes even bigger bonifacio global city.",,,
2014 Aquino,formerly isolated places become areas teeming opportunity.,,,
2014 Aquino,"good governance, regaining trust market, world, people, government.",,,
2014 Aquino,creating virtuous cycle seeing results reform agenda spurred active participation every one bosses.,,,
2014 Aquino,indeed today government alone pushing widespread meaningful reform.,,,
2014 Aquino,true strength.,,,
2014 Aquino,"why, boss thank trust solidarity, become even significant times faced tragedies came us, one other.",,,
2014 Aquino,"september , lawless elements attacked zamboanga countrymen living peaceful lives used human shields, homes burned down.",,,
2014 Aquino,crisis tested caliber uniformed services.,,,
2014 Aquino,"urban combat considered complex kind combat spite this, troops able save filipinos caught conflict.",,,
2014 Aquino,salute countrymen uniformed services sacrifice paved way victory filipino people.,,,
2014 Aquino,"following incident, gave secretary singson responsibility overseeing rehabilitation damaged infrastructure zamboanga.",,,
2014 Aquino,first priority provide shelter countrymen lost homes fire.,,,
2014 Aquino,exactly zamboanga city roadmap recovery reconstruction.,,,
2014 Aquino,"coming august, affected families begin move permanent housing units martha drive subdivision.",,,
2014 Aquino,"also aim complete construction , housing units areas june next year.",,,
2014 Aquino,must ask understanding.,,,
2014 Aquino,many problems surrounding land resettlement—problems address.,,,
2014 Aquino,top also make sure houses would built would accordance beliefs culture beneficiaries ordinary houses.,,,
2014 Aquino,"hand, , families wish build back repair homes, , pesos worth home materials assistance distributed.",,,
2014 Aquino,set aside .,,,
2014 Aquino,"billion pesos rehabilitation infrastructure, purchasing lots, construction permanent houses, types assistance zamboanga.",,,
2014 Aquino,.,,,
2014 Aquino,billion pesos fund already released nha dpwh.,,,
2014 Aquino,"weeks crisis zamboanga, central visayas rocked earthquake, left bohol devastated.",,,
2014 Aquino,"midst calamity, witnessed could achieved people come together respond challenges brought disaster.",,,
2014 Aquino,"instance, one week earthquake, electricity restored tagbilaran municipalities bohol.",,,
2014 Aquino,"now, critical roads bridges destroyed earthquake passable.",,,
2014 Aquino,.,,,
2014 Aquino,billion pesos already released rehabilitation bohol cebu.,,,
2014 Aquino,part .,,,
2014 Aquino,"billion pesos dilg provided local government reconstruction markets, civic centers, bridges, water systems, municipal halls, government facilities.",,,
2014 Aquino,"end , yolanda made landfall.",,,
2014 Aquino,"strongest typhoon history, affecting .",,,
2014 Aquino,families provinces.,,,
2014 Aquino,"eastern visayas, damage severe, many issues required immediate attention.",,,
2014 Aquino,immense strength storm paralyzed many lgus hit directly.,,,
2014 Aquino,"relief goods prepositioned swept away, relief come areas farther away.",,,
2014 Aquino,delivery aid made difficult destruction infrastructure.,,,
2014 Aquino,"electricity, roads impassable, almost trucks heavy equipment first responders needed destroyed areas affected yolanda.there gasoline, communication.",,,
2014 Aquino,"required enormous amount solidarity assist affected families, take care wounded lost loved ones, make certain would outbreak disease, among many responsibilities.",,,
2014 Aquino,let us look delivery food example matter buying rice canned goods.,,,
2014 Aquino,"needed repacking centers, several trucks, boats would bring aid affected provinces.",,,
2014 Aquino,"relief goods arrived, sure roads affected areas cleared, trucks enough gas return home, load even food packs.",,,
2014 Aquino,government wasted time responding.,,,
2014 Aquino,"immediately cleared airport, why, within hours storm, three able bring aid.",,,
2014 Aquino,"day, also able set communications hub hasten flow information.",,,
2014 Aquino,"second day, department healths rapid health assessment teams arrived, well additional soldiers, policemen, bfp personnel provinces.",,,
2014 Aquino,"likewise, workers dswd lead relief operations—in distribution centers eastern visayas repacking centers around country.",,,
2014 Aquino,"span two days, leyte water district resumed operations third day, first gas station opened.",,,
2014 Aquino,main roads immediately cleared.,,,
2014 Aquino,"november, two weeks storm, one millionth food pack distributed victims cleared , cubic meters debris roads relief transported , kilometers national roads already cleared passable.",,,
2014 Aquino,"present, repairing .",,,
2014 Aquino,"kilometers destroyed roads, bridges, approaches, landslide prone areas.",,,
2014 Aquino,"christmas day , municipalities affected calamity electrified.",,,
2014 Aquino,took emergency room mindset state utilized full strength stabilize patient soonest possible time.,,,
2014 Aquino,"extend gratitude members cabinet, led government response affected communities.",,,
2014 Aquino,"secretary cesar purisima, along secretary joel villanueva technical education skills development authority, organized logistics repacking center, taking role warehouse operator.",,,
2014 Aquino,"secretary greg domingo department trade industry became countrys head purchasing agent, secretary linda baldoz department labor employment served call center operator wished help.",,,
2014 Aquino,"also thank secretary jun abaya department transportation communications, dispatched transportation secretary dinky soliman, proved worthy countrys chief relief worker secretaries mar roxas department interior local government secretary volts gazmin department national defense, disaster frontline, giving marching orders uniformed services.",,,
2014 Aquino,"members cabinet, thank you.",,,
2014 Aquino,friends neighbors around world outpouring solidarity never forgotten grateful filipino people.,,,
2014 Aquino,"again, behalf, thank you.",,,
2014 Aquino,"perhaps, given filipino peoples readiness render assistance best abilities—a characteristic embodied ofws, peacekeepers, countrymen abroad—when world saw need, saw fit come aid.",,,
2014 Aquino,"today, express gratitude you, filipinos offered prayers support, whether here, parts world.",,,
2014 Aquino,work end there.,,,
2014 Aquino,"implemented livelihood interventions, ensure countrymen survived typhoon could recover soonest possible time.",,,
2014 Aquino,"july, , jobs created turned boats, fishing farming equipment, seeds, livestock countrymen.",,,
2014 Aquino,includes filipinos paid salaries participating cash work program.,,,
2014 Aquino,perhaps everyone agree yolanda left wake massive problem.,,,
2014 Aquino,"according international standards, whenever calamity scale takes place, normally takes country one year transitions relief rehabilitation.",,,
2014 Aquino,"however, span eight months, united nations declared philippines rehabilitation state.",,,
2014 Aquino,"fact, mr. yuri afanasiev united nations development program said, we never seen recovery happen quickly.",,,
2014 Aquino,many us many different disasters.,,,
2014 Aquino,indeed take long time country recover rise massive calamities.,,,
2014 Aquino,"haiti, two years earthquake, still many live evacuation centers.",,,
2014 Aquino,"brothers sisters indonesia, took eight years recovered tsunami aceh.",,,
2014 Aquino,"even america, said took eight years things return normal devastation hurricane katrina.",,,
2014 Aquino,work done.,,,
2014 Aquino,still many houses need constructed many countrymen need assisted getting back two feet work build back better affected yolanda continues.,,,
2014 Aquino,"july, lgu rehabilitation recovery plan cebu, iloilo, eastern samar, leyte, tacloban city submitted me, signed it.",,,
2014 Aquino,"passed scrutiny cabinet clusters according holistic postdisaster needs assessment conducted, plan encapsulates needs countrymen.",,,
2014 Aquino,"plan formulated result dedication secretary ping lacson, tasked focusing challenges left yolanda.",,,
2014 Aquino,"hoping cooperation congress, large sum necessary order help countrymen make full recovery.",,,
2014 Aquino,"let us remember god proposes, man disposes.",,,
2014 Aquino,likewise idea behind efforts disaster preparedness.,,,
2014 Aquino,"strengthening capabilities lgus, frontliners times disasters, modern comprehensive forecasting system.",,,
2014 Aquino,"dreamlidar project project noah, instance, efficiently pinpoint areas prone flooding.",,,
2014 Aquino,"targeted river systems already mapped, determine areas immediately suffer effects torrential rain.",,,
2014 Aquino,"efficiently determine typhoons affect us, today, able give lgus sufficient warning—and thus give ample time prepare, evacuate constituents.",,,
2014 Aquino,"add efficiency lgus alreadyefficient forecasting system, then, without doubt, countless lives saved.",,,
2014 Aquino,"albay, recently endure wrath typhoon glenda, recorded casualties attributed storm, thanks effective leadership governor joey salceda.",,,
2014 Aquino,"province considered highway storms achieve this, doubt lgus achieve let us talk security.",,,
2014 Aquino,"aware challenges country faces, also know high cost equipment need.",,,
2014 Aquino,"today, glad report ongoing modernization afp.",,,
2014 Aquino,"acquired brand new assets, including sokol combat utility helicopters, helicopters, first landing craft utility ship built right country brp tagbanua.",,,
2014 Aquino,"refurbished helicopters navy cutters also arrived.this past may, also inaugurated naval forces wests stateoftheart command center palawan.",,,
2014 Aquino,"next year, leadin fighter jets procured arrive country.",,,
2014 Aquino,expect rest delivered .,,,
2014 Aquino,"also targeting acquisition additional bell combat utility helicopters, antisubmarine helicopters, helicopters, lightlift aircraft, mediumlift aircrafts, radar systems, brand new.",,,
2014 Aquino,"these, along new equipment, boost capacity armed forces.",,,
2014 Aquino,"meanwhile, expecting delivery additional refurbished helicopters september year.",,,
2014 Aquino,assault rifles bought soldiers likewise arrived.,,,
2014 Aquino,"next months, total number rifles hands soldiers , units.",,,
2014 Aquino,"top this, correct transparent procurement process honest management funds, able save .",,,
2014 Aquino,billion pesos.,,,
2014 Aquino,use purchase even rifles.,,,
2014 Aquino,must emphasize rifles brand new good quality veteran manufacturer.,,,
2014 Aquino,"true that, before, funds depleted purchase kevlar helmets even according specification instead buying u.s., helmets purchased another country.",,,
2014 Aquino,already conviction matter.,,,
2014 Aquino,"investigation judge allegedly involved, ordered supreme court, concluded well, awaiting verdict.",,,
2014 Aquino,continuing pursuit enemies state lawless elements crimes committed.,,,
2014 Aquino,example apprehended chairman secretary general npa march.,,,
2014 Aquino,normality order returning provinces previously troubled npa.,,,
2014 Aquino,image police changed.,,,
2014 Aquino,"proof policemen, led inspector charity galvez, repelled estimated npa members stormed precinct .",,,
2014 Aquino,"last march, four rookie policewomen bravely exchanged fire martilyo gang mall asia.",,,
2014 Aquino,"indeed fortunate already reached policetopistol ratio, rookie policewomen issued brand new guns.",,,
2014 Aquino,"before, needs police force went ignored today, state taking care them, indeed, matching support efficient upright service.",,,
2014 Aquino,"let us listen brave policewomen testimonials juliet macababbad, marcelina bantiyag, maricel rueco, delia langpawen—policewomen arrested members martilyo gang juliet macababbad heard glass breaking, partner immediately went alert.",,,
2014 Aquino,"marcelina bantiyag first thing came mind draw gun, knew would ready shoot us—we uniform.",,,
2014 Aquino,"maricel rueco partner, bantiyag said, ill cover you.",,,
2014 Aquino,call police community precinct.,,,
2014 Aquino,marcelina bantiyag caught one gang members.,,,
2014 Aquino,"delia langpawen fourth day job, post.",,,
2014 Aquino,happened.,,,
2014 Aquino,juliet macababbad every police officer needs gun.,,,
2014 Aquino,"thankfully, issued us glock generation .",,,
2014 Aquino,marcelina bantiyag guns essential us.,,,
2014 Aquino,"something bad happens youre patrol, youre confident engage.",,,
2014 Aquino,juliet macababbad feels good know youre able help fellow citizens.,,,
2014 Aquino,"whatever man do, woman well.",,,
2014 Aquino,"delia langpawen even nervous, first encounter, thinking safety people there.",,,
2014 Aquino,"past june, succession highprofile killings.",,,
2014 Aquino,"already arrested thoseinvolved murders mayor ernesto balolong businessman richard king, currently following strong lead murder case race car driver ferdinand pastor.",,,
2014 Aquino,"rest assured seeking justice all, few.",,,
2014 Aquino,"why, top arrests already made, continue gather evidence suspects.",,,
2014 Aquino,hold account committed wrongdoing.,,,
2014 Aquino,strengthening ways ensure security citizens.,,,
2014 Aquino,"beginning june year, implemented operation lambat national capital region.",,,
2014 Aquino,"tripling number checkpoints conducting various operations, able confiscate vehicles firearms.",,,
2014 Aquino,"served warrants arrest, resulted arrest suspects.",,,
2014 Aquino,"also reinstated oplan katok, ensure licensing guns limited responsible owners.",,,
2014 Aquino,"policemen knocked , doors operation.",,,
2014 Aquino,"implemented operation lambat, january second week june, rate murder homicide cases metro manila reached cases week.",,,
2014 Aquino,"five weeks operation lambat, murder homicide cases decreased cases per week.",,,
2014 Aquino,"percent decrease, equivalent nine murders prevented per week.",,,
2014 Aquino,metro manila.,,,
2014 Aquino,"able pass pension reform, would enable us gather even funds continue planned purchases equipment, secretary mar roxas certainly able expand operation lambat, thus make whole country secure.",,,
2014 Aquino,"equipment purchases supposed funded dap, since obligated supreme court made decision, look sources funds.",,,
2014 Aquino,"indeed, trust foundation good governance trust affected—or affected—by typhoons cared trust that, day work, able return home safely families trust leaders take advantage trust government always side, especially find disadvantage.",,,
2014 Aquino,"trust abuse power held accountable, trust institutions processes abused used steal nations coffers reformed.",,,
2014 Aquino,"trust that, right, you, turn, receive deserve.",,,
2014 Aquino,restoration trust government meaning reform.,,,
2014 Aquino,"let give example customs, sorely testing patience past years.",,,
2014 Aquino,became clear us solution problem agency represented reset button.,,,
2014 Aquino,"thus, created new agency look processes customs, eye towards making efficient.",,,
2014 Aquino,"appointed new commissioner, five new deputy commissioners, well trustworthy individuals implement reforms.",,,
2014 Aquino,"ensured employees recalled original positions—we put stop guards acted like cashiers, warehousemen acted examiners.",,,
2014 Aquino,many made sacrifices fix customs.,,,
2014 Aquino,"among officials departments government agencies, asked transfer customs certain integrity.",,,
2014 Aquino,"would said yes taking seemingly insurmountable challenges, without guarantee success passed promotions.",,,
2014 Aquino,"expressed fears targeted syndicates, retaliation reforms.",,,
2014 Aquino,"but, ultimately, heeded call serve.",,,
2014 Aquino,"right take opportunity personally thank officials, leadership commissioner sunny sevilla.",,,
2014 Aquino,"proving that, righteousness solidarity, clean institution has, longest time, besmirched corruption.",,,
2014 Aquino,"recent good news testament this—from january april , customs cash collections increased percent, compared period last year.",,,
2014 Aquino,collections total first four months year billion pesos.,,,
2014 Aquino,"say continue selfish, illegal practices already know impervious fear shame.",,,
2014 Aquino,"leave conscience—if feel remorse fellowmen become addicted illegal drugs helped smuggle in, farmers deprived fair profit honest work.",,,
2014 Aquino,"far concerned gathered enough evidence you, bilibid prison next destination.",,,
2014 Aquino,"talking reforms already begun give rise sweeping progress, touch recent developments agrarian reform.",,,
2014 Aquino,know—and law clear this—that must first determine tracts land distributed cannot.,,,
2014 Aquino,"trouble is, provided data insufficient help regard.",,,
2014 Aquino,"cadastral survey—which supposed accurately delineate territory, and, thus, land holdings, every town, city, province philippines—was launched way back .",,,
2014 Aquino,"another problem previous administration distributed land easy enough distribute—like governmentowned land, land already settled farmers deedholders.",,,
2014 Aquino,left land came many complications—that spawned endless debates legal disputes.,,,
2014 Aquino,complicated situation armm proved another challenge.,,,
2014 Aquino,land armm estimated .,,,
2014 Aquino,"million hectares, recorded number hectares found came office .",,,
2014 Aquino,"million, thanks overlapping claims.",,,
2014 Aquino,"armm governor mujiv hataman must wondering—as sometimes asked land multiply like intention passing problems successor, cause even greater complications standstill agrarian reform.",,,
2014 Aquino,", years, cadastral survey finally completed.",,,
2014 Aquino,"year, submit congress bill extending filing notices coverage, could completed precisely problems first needed solve.",,,
2014 Aquino,"hopeful that, moment file bill, congress pass soonest possible time.",,,
2014 Aquino,"speak trust, cannot forget bangsamoro.",,,
2014 Aquino,"lengthy period conflict derailed negotiations, able put trust back table.",,,
2014 Aquino,"proof past march, comprehensive agreement bangsamoro signed.",,,
2014 Aquino,beginning path toward widespread progress mindanao.,,,
2014 Aquino,nobody deny armm left behind terms development.,,,
2014 Aquino,"want give equal opportunities filipinos need boostup, countrymen margins catch up.",,,
2014 Aquino,"example, budget submitting , .",,,
2014 Aquino,billion pesos overall budget dpwh allocated infrastructure armm.,,,
2014 Aquino,currently forging proposal bangsamoro basic law.,,,
2014 Aquino,ask congress understanding regarding this.,,,
2014 Aquino,important scrutinize provision lay down.,,,
2014 Aquino,"best ability, aim advance bill fair, just, acceptable all.",,,
2014 Aquino,"able legislate bangsamoro basic law end year conduct necessary plebiscite, able give bangsamoro transition authority one half years show positive change.",,,
2014 Aquino,"delayed, however, period proving right choose path peace naturally shortened.",,,
2014 Aquino,achieved lot trust—and intention breaking trust.,,,
2014 Aquino,current government keeps word.,,,
2014 Aquino,"longer list promises fulfilled treading straight path that, might accused bragging.",,,
2014 Aquino,"course, would right us avoid mentioning anything, critics always waiting opportunity say done nothing.",,,
