full_nameyears,sentence,label,sentiment_label,sentiment_score
2000 Estrada,"pushed passage ecommerce act, thank congress.",,,
2000 Estrada,makes philippines fourth asian country law.,,,
2000 Estrada,among countries whose legal systems recognize trade financial transactions shifting away physical paperbased world rapid electronic highways internet.,,,
2000 Estrada,"external relations, agreed asean leaders advance full establishment asean free trade area.",,,
2000 Estrada,"continued play active role asiapacific economic cooperation group , asiaeurope meetings , united nations various agencies.",,,
2000 Estrada,"strengthen bilateral partnerships, visited china, japan, brunei darussalam, chile, argentina past year.",,,
2000 Estrada,"tonight, leaving official visit united states.",,,
2000 Estrada,"since last addressed you, economy whole experienced moderate growth, low inflation, low interest rates, strong exports, healthy balance payments, recordhigh international reserves.",,,
2000 Estrada,", gdp grew .",,,
2000 Estrada,percent gnp rose .,,,
2000 Estrada,percent.,,,
2000 Estrada,"first quarter current year , gdp rose .",,,
2000 Estrada,percent gnp .,,,
2000 Estrada,percent.,,,
2000 Estrada,"spectacular, least would say respectable.",,,
2000 Estrada,industry sector reversed .,,,
2000 Estrada,percent decline first quarter last year .,,,
2000 Estrada,percent rise first quarter year.,,,
2000 Estrada,inflation rate .,,,
2000 Estrada,"percent , highly commendable .",,,
2000 Estrada,percent first semester year.,,,
2000 Estrada,interest rates remained low.,,,
2000 Estrada,treasury bill rates stayed percent since last week june .,,,
2000 Estrada,"correspondingly, commercial bank lending rates also remained soft.",,,
2000 Estrada,"rise private consumption expenditures, government pulled back pumppriming activities engaged counteract recessionary effects asian crisis.",,,
2000 Estrada,deficit first five months current year .,,,
2000 Estrada,"billion, .",,,
2000 Estrada,billion less last year.,,,
2000 Estrada,"exports, led electronics semiconductors, reached impressive .",,,
2000 Estrada,"billion first four months year, .",,,
2000 Estrada,percent higher period last year.,,,
2000 Estrada,posted balance trade surplus million first quarter .,,,
2000 Estrada,"billion whole , reversing multiples million deficit .",,,
2000 Estrada,"result this, plus remittances overseas filipino workers, gross international reserves reached alltime high .",,,
2000 Estrada,"billion may , expected rise .",,,
2000 Estrada,billion end year.,,,
2000 Estrada,recent weaknesses foreign exchange rate peso cannot therefore attributed macroeconomic fundamentals.,,,
2000 Estrada,fundamentals standards respectable—except refuse see.,,,
2000 Estrada,"fact, barely two weeks ago, reentered japanese samurai bond market successful bond float around million.",,,
2000 Estrada,depreciation peso result largely new asian crisis contagion currencies region weakening due political factors strength us economy us dollar.,,,
2000 Estrada,"peso adjusted accordingly, exports would become less competitive.",,,
2000 Estrada,"obviously, nervousness potential implications mindanao conflict economy also contributed depreciation peso.",,,
2000 Estrada,"thus witness paradox strong exports, large external trade payment surpluses, record levels international reserves side side depreciating peso.",,,
2000 Estrada,"paradox, fact, might harbinger dark clouds coming back.",,,
2000 Estrada,"brief period recovery financial crisis, asian region suffering mild relapse.",,,
2000 Estrada,"mentioned, currency exchange rates depreciating.",,,
2000 Estrada,oil prices gone substantially.,,,
2000 Estrada,unemployment rising.,,,
2000 Estrada,investments nervously staying away east asian region whole.,,,
2000 Estrada,"take long, hard look future, see need long, hard work ahead.",,,
2000 Estrada,"threat national regional slowdown, must keep working basics which, forgotten, led asian crisis first place.",,,
2000 Estrada,"must keep pace reforms, particularly improving governance around.",,,
2000 Estrada,"must confess, however, find faddish word reform weak wimpish.",,,
2000 Estrada,believe philippine economy needs reforms radical restructuring.,,,
2000 Estrada,"many asking asian countries, went worse crisis did, actually grew faster rebound.",,,
2000 Estrada,"one reason recovered higher base, lower one.",,,
2000 Estrada,"fundamental reason structure philippine economy today inherited past decades import substitution protective policies, aggravated economic mismanagement corruption.",,,
2000 Estrada,industrial base thin.,,,
2000 Estrada,"due decades neglect, agricultural productivity low.",,,
2000 Estrada,population growth rate high.,,,
2000 Estrada,technology catchup mode.,,,
2000 Estrada,rectifying decades historical errors lapses take much two years presidency.,,,
2000 Estrada,"radical restructuring entails modernization economy, physically electronically, make productive, efficient, globally competitive.",,,
2000 Estrada,"modernization must touch agriculture industry brains hands people, put country squarely path information superhighway, turn links worlds knowledgebased economies one vast global network.",,,
2000 Estrada,"physically, sunset industries inherited past must yield sunrise industries internet age.",,,
2000 Estrada,"agriculture must go total technological conversion, education must catch century.",,,
2000 Estrada,"meantime, must lay basic foundations, infrastructure, enabling modernizations happen.",,,
2000 Estrada,"fact, infrastructure response longterm shortterm needs.",,,
2000 Estrada,expected slowdown private consumption investments must counteracted new wave pumppriming.,,,
2000 Estrada,.,,,
2000 Estrada,billion official development assistance available.,,,
2000 Estrada,one billion dollars readily used rehabilitation development mindanao.,,,
2000 Estrada,attack institutional defects bureaucratic bottlenecks prevented government past utilizing odas.,,,
2000 Estrada,"its shame bottlenecks, disbursements odafunded projects fell million last year.",,,
2000 Estrada,also development funds abroad made available provided used major road projects luzon.,,,
2000 Estrada,seek utilize.,,,
2000 Estrada,"ask congress pass two vital bills government projects expeditious implementation act, limits supreme court alone power issue temporary restraining orders government projects, act providing measures facilitate acquisition rightofway government infrastructure projects.",,,
2000 Estrada,"addition, ask approve proposal budget double appropriations foreignassisted projects.",,,
2000 Estrada,"institutional reforms radical restructurings, plus additional measures mention later, restore increase countrys ability compete investments future.",,,
2000 Estrada,"build infrastructure, shall build information superhighway.",,,
2000 Estrada,"fact, instead retracing history fastergrowing countries, decided leapfrog socalled old economy new economy using information technology, including ecommerce, fasttrack productivity competitiveness.",,,
2000 Estrada,", remaining days presidency, come.",,,
2000 Estrada,"let share highlights vision future, consists continuities past quantum leaps new beginnings.",,,
2000 Estrada,economy grow average percent term.,,,
2000 Estrada,critics say target ambitious lower asian neighbors.,,,
2000 Estrada,remind growth rate much higher achieved past.,,,
2000 Estrada,"can, first time, defeat boombust cycle, successor good shot achieving tiger economy growth rates.",,,
2000 Estrada,could see vice presidents face smiling.,,,
2000 Estrada,concentrate providing socialized affordable housing poor wage earners.,,,
2000 Estrada,"housing basic human need generates employment, recession antidote.",,,
2000 Estrada,"must means prevent another payatas encouraging reduction, segregation, recycling, composting garbage, using alternative stateoftheart technologies.",,,
2000 Estrada,continue program deregulation liberalization.,,,
2000 Estrada,push privatization number government corporations identified prioritized.,,,
2000 Estrada,"convert power sector competitive, marketdriven industry.",,,
2000 Estrada,aim ensure higher reliable power supply lower cost commercial residential users.,,,
2000 Estrada,"now, may urge congress pass power bill matter high priority.",,,
2000 Estrada,push reforms strengthen institutions.,,,
2000 Estrada,"line this, ask congress pass new central bank act, empower government add durability responsiveness already one soundest banking systems asia.",,,
2000 Estrada,philippines rapidly evolve center software programming base hosting providing internet services.,,,
2000 Estrada,"excel export electronic products semiconductors, also fast becoming major link limitless world internet.",,,
2000 Estrada,"big players begun converge here, addition texas instruments baguio acer subic, clark hosts america online call center.",,,
2000 Estrada,"scheduled signing trip us memoranda agreement oracle inc. pacific technology international, among others.",,,
2000 Estrada,"philippines, words, fast moving world brick mortar world clicks portals.",,,
2000 Estrada,"linking schools world internet cyber world, philippines educational system take giant stride coverage quality.",,,
2000 Estrada,future eschools able reach students provide relevant instruction.,,,
2000 Estrada,philippine national police continue pursue policy absolute zero tolerance illegal drugs.,,,
2000 Estrada,also continue professionalize nononsense fight crime lawlessness.,,,
2000 Estrada,"modernize fighting capabilities entire armed forces philippines, terms personnel equipment.",,,
2000 Estrada,outstanding performance mindanao highlighted importance preserving territorial integrity republic external internal threats.,,,
2000 Estrada,"fact, streamline entire government, enhance quality government service, increase efficiency basic services delivered.",,,
2000 Estrada,"connection, call congress pass bill reengineering bureaucracy.",,,
2000 Estrada,"way electoral reform, percent , precincts country computerized year , percent elections .",,,
2000 Estrada,program speed counting votes eliminate opportunities fraud.,,,
2000 Estrada,never tolerate election fraud since cheated first ran mayor san juan.,,,
2000 Estrada,know feels cheated.,,,
2000 Estrada,"fortunately, supreme court declared winner.",,,
2000 Estrada,"admittedly, past two years, presidency struggled challenges coping learning curve made difficult longlasting effects corporate sector asian financial crisis vicious attempts detractors discredit family.",,,
2000 Estrada,attacks started way back campaign never let up.,,,
2000 Estrada,"unfortunately, discrediting me, head state government, also undermine confidence international community country, thereby damage prospects economy.",,,
2000 Estrada,"sa halip na tayo ay magsiraan, kailangang magkaisa magtulungan tayo sa darating na apat na taon upang mapabilis ang ating pagunlad.",,,
2000 Estrada,"habang tayo ay nagsisiraan nagaawayaway, nagpapalakpakan naman ang ating karatigbansa dahil sa kanila pumupunta ang mga dayuhang kapitalista mga turista.",,,
2000 Estrada,"nonetheless, presidency learned lessons well.",,,
2000 Estrada,"point, presidency poised new beginnings.",,,
2000 Estrada,"assure crystalclear transparency government transactions remove opportunities abuse government officials, wish make following announcements.",,,
2000 Estrada,"long president, negotiated contracts government procurements, public works, construction projects.",,,
2000 Estrada,never allow another amari centennial expo happen ever again.,,,
2000 Estrada,supply construction contracts awarded public bidding.,,,
2000 Estrada,"make doubly sure future bids completely transparent, government resort electronic public biddings, socalled reverse auction method, bids suppliers contractors posted website.",,,
2000 Estrada,brings transparency new dimension.,,,
2000 Estrada,"long president, government guarantees issued loans private firms.",,,
2000 Estrada,creditors shielded governments sovereign guarantees market risks bear.,,,
2000 Estrada,risks borne taxpayers.,,,
2000 Estrada,"guarantees given restrictive conditions, provided bot law.",,,
2000 Estrada,"shall next administration last one mine, namely, hand multibillionpeso guarantees failed negotiated projects administration honor pay.",,,
2000 Estrada,"government financial institution shall extend new loans, shall government agency enter new contracts, bad records unresolved disputes government.",,,
2000 Estrada,curb smuggling rationalizing operation dutyfree shops.,,,
2000 Estrada,"confine traditional merchandise, like alcoholic beverages cigarettes carried plastic bags, frozen chickens cheese curls loaded grocery shopping carts consumers purchase chocolate bars, refrigerators store in.",,,
2000 Estrada,"duty freeshops operate supermarkets, vice versa.",,,
2000 Estrada,"ordered agencies concerned carry investigation and, warranted, prosecution suspected illegal involvement trading shares bw resources.",,,
2000 Estrada,"incidentally, wish thank honorable members congress passing new securities regulation act, provides stronger protection investors fraud strengthens capabilities securities exchange commission.",,,
2000 Estrada,"hereby order concerned agencies resolve air dispute taiwan shortest time possible, taking account interests ofws, balikbayans, tourists, well cargo shippers.",,,
2000 Estrada,reshape aviation policies promote primarily interests economy.,,,
2000 Estrada,"conclude, wish extend administrations gratitude appreciation honorable members congress acting significant number measures.",,,
2000 Estrada,"enacted large number important laws affecting economy, including electronic commerce law, safeguard measures act, securities regulation code, retail trade liberalization law, among others.",,,
2000 Estrada,congress worked long hard deliver measures.,,,
2000 Estrada,alam ko pong inuumaga kayo sa inyong mga sesyon ako po naman ay tauspusong nagpapasalamat sa inyong lahat.,,,
2000 Estrada,ngunit hindi pa tayo tapos.,,,
2000 Estrada,may utang pa tayo sa bayan.,,,
2000 Estrada,"umaasa ako na inyong pagtitibayin ang mga panukalang batas tulad ng amendments armm organic act, power bill, new central bank act, comprehensive solid waste management act, reengineering bureaucracy act, antiracketeering act, amendments omnibus investment code, bill granting special powers fasttrack development mindanao.",,,
2000 Estrada,"ayan, ihinuli ko na yung special power.",,,
2000 Estrada,"hindi emergency power, special power lamang.",,,
2000 Estrada,pero nasa inyo na yon.,,,
2000 Estrada,"conclude, due candor done quite well, could done better.",,,
2000 Estrada,"gone quite far, far want go.",,,
2000 Estrada,"tell story success, go story struggle.",,,
2000 Estrada,weather ahead bit rough get see real sunshine.,,,
2000 Estrada,"face difficulties confront, call whole country work together unison rather fall apart dissension.",,,
2000 Estrada,ride storm unite.,,,
2000 Estrada,blow us apart fight.,,,
2000 Estrada,also call affluent pay taxes correctly.,,,
2000 Estrada,"one thing worse spending enough propoor programs, running excessive deficits allowing inflation macroeconomic instability rob poor.",,,
2000 Estrada,"present uncertainties call courage, hope, faith ability cope prevail.",,,
2000 Estrada,"face challenges proper spirit, survive storm thrive sunshine returns.",,,
2000 Estrada,"brought presidency process renewal, ask give trust support.",,,
2000 Estrada,"let us leave past disappointments behind, let us shape future together.",,,
2000 Estrada,let us embark new beginning.,,,
2000 Estrada,"said earlier, , days left presidency.",,,
2000 Estrada,ang tunay nating kalaban ay ang kahirapan.,,,
2000 Estrada,"inaamin ko na kahit na ako ang pangulo, hindi ko kayang labanan ito nang nagiisa.",,,
2000 Estrada,kaya kailangan ko ang tulong ninyong lahat.,,,
2000 Estrada,"magkaisa na po tayo alangalang sa ating bayan sa ating mga anak na dapat na bigyan natin ng isang mapayapa, maunlad, magandang kinabukasan.",,,
2000 Estrada,maraming salamat po.,,,
2000 Estrada,"first state nation addressby gloria president philippinesopening regular session congress excellency president ramos senate president drilon senators speaker de venecia congressmen congresswomen justices supreme court members diplomatic corps mga maralitang tagalungsod na nanonood ngayon sa video wall sa tv mga maraming nakikinig sa radyo mahal kong kababayan kamakailan, may sumulat sa aking tatlong batang tagapayatas, sina jayson, jomar, erwin.",,,
