full_nameyears,sentence,label,sentiment_label,sentiment_score
2002 Arroyo,"nakamit natin , bagong guro.",,,
2002 Arroyo,"target natin dagliang trabaho para sa , outofschool youth.",,,
2002 Arroyo,"nakamit natin ,.",,,
2002 Arroyo,"noong isang taon, dinala ko ang tatlong batang kumatawan sa adhkain ng payatas.",,,
2002 Arroyo,"sabi nila, ang kailangan nila ay edukasyon, kabuhayan, pabahay.",,,
2002 Arroyo,"higit na na batang tagapayatas ay iskolar na ngayon, kasama na si jayson, erwin, jomar.",,,
2002 Arroyo,halos pamilya ang nabigyan ng kabuhayan kasama ang pamilya nila.,,,
2002 Arroyo,may pamilyang binigyan ng karapatang bilhin ang lupang kanilang tinitirahan nila doon sa payatas.,,,
2002 Arroyo,inaatasan ko ang department environment natural resources na apurahin ang pagayos ng natitirang problema sa lupa ng mga residente sa payatas.,,,
2002 Arroyo,"tip accomplishments, first year fight projected poverty.",,,
2002 Arroyo,submitting entire iceberg congress comprehensive performance report.,,,
2002 Arroyo,"good measure, published nationally circulated.",,,
2002 Arroyo,commitments.,,,
2002 Arroyo,delivered them.,,,
2002 Arroyo,strong republic says.,,,
2002 Arroyo,takes care people takes care future.,,,
2002 Arroyo,"second focus achieve resolution immediate crises preservation defense republic forces seek destroy unity tear fabric society, least name ideas history already passed by.",,,
2002 Arroyo,turning points clear.,,,
2002 Arroyo,"year, may passed peacefully.",,,
2002 Arroyo,"year, soldiers rescued gracia burnham finished terrorist captor.",,,
2002 Arroyo,"year, used camp abubakar became authentic community new hopes dreams, flag flies soldiers protect returned homes.",,,
2002 Arroyo,"beyond symbolic significance accomplishments, brought back interfaith solidarity, energized invaluable initiative speaker jose de venecia, sealed peace agreements moro islamic liberation front.",,,
2002 Arroyo,"achieved backed valor, professionalism, restraint soldiers police.",,,
2002 Arroyo,"salute men women uniform, forefront republics efforts fight terror enforce peace.",,,
2002 Arroyo,third focus resolve crises build strong republic restore macroeconomic stability win back investor confidence.,,,
2002 Arroyo,linchpin control fiscal deficit.,,,
2002 Arroyo,"edsa happened, government would simply gone bankrupt deficit billion.",,,
2002 Arroyo,"controlled deficit, brought billion, odds, turned international credit rating risky stable.",,,
2002 Arroyo,"hard work, abroad, rekindle global interest country, it.",,,
2002 Arroyo,"adoption strong administrative measures, including fighting smuggling graft corruption, enable us close gap revenue targets year.",,,
2002 Arroyo,basic macro signs indicate things control.,,,
2002 Arroyo,"inflation low, driven stable food prices declining power costs.",,,
2002 Arroyo,"nang ako ay naging pangulo, ang presyo ng galunggong ay pesos ang kilo.",,,
2002 Arroyo,"noong isang linggo, nakabili ako sa palengke ng pesos lamang.",,,
2002 Arroyo,"ang presyo rin ng bigas na binibili ng mahihirap ay nananatiling ang kilo sa palengke sa rolling store, gaya pa rin nang isang taon.",,,
2002 Arroyo,"interest rates also low, peso stable.",,,
2002 Arroyo,"dollar, little .",,,
2002 Arroyo,"internationally, philippines back map.",,,
2002 Arroyo,third best performing economy asia best southeast asia.,,,
2002 Arroyo,"result decisive action september , philippines recognized player world affairs.",,,
2002 Arroyo,president philippines first head government emphasize interconnection war terrorism war poverty.,,,
2002 Arroyo,"now, nations large small embrace interconnection.",,,
2002 Arroyo,gained powerful allies domestic war terrorism.,,,
2002 Arroyo,certain increased international visibility continue generating capital inflows philippines.,,,
2002 Arroyo,"fallen short achieving intended, misdirection lack trying.",,,
2002 Arroyo,"all, really one year half.",,,
2002 Arroyo,"event, promise work even harder possible, even better believe always room improvement.",,,
2002 Arroyo,cannot grow taller always get better.,,,
2002 Arroyo,working agenda coming year focus creating improving job opportunities.,,,
2002 Arroyo,citizens rewarding jobs paying decent wages constitute stone edifice foundation strong republic.,,,
2002 Arroyo,"need investments generate jobs, draw investments, address certain problems short term katiwalian, peace order, cost power.",,,
2002 Arroyo,"bilang pangulo, tinatanggap ko ang pahayag ng mga negosyante na dapat sugpuin ang katiwalian sa bansa.",,,
2002 Arroyo,"noong isang taon nga sa aking state nation address, sinabi ko na, na aalisin natin ang mga hadlang sa ating productivity, kagaya ng mahal na kuryente katiwalian.",,,
2002 Arroyo,"dahil ako ay naluklok sa pagkapangulo dala ng malawakang galit sa anomaliya, alam kong kailangan wakasan ang katiwalian.",,,
2002 Arroyo,naniniwala rin ako na pinahihina ng katiwalian ang daloy ng puhunan sa ating bansa.,,,
2002 Arroyo,"kaya noong isang taon, sinabi ko na ang kabinete ko ay kailangan gumawa ng konkretong resulta sa paglaban sa katiwalian.",,,
2002 Arroyo,"pinapaalala ko sa kanila ngayon na sa mga sumusunod na araw, magbigay ng kanilang ulat sa naturang mga resulta.",,,
2002 Arroyo,even tell new eprocurement program saving billions minimizing anomalies.,,,
2002 Arroyo,"even now, tell presidential antigraft commission best ensure good governance carried out.",,,
2002 Arroyo,inaatasan ko ang pagc na gumawa rin ng ulat sa kanilang trabaho.,,,
2002 Arroyo,"tungkol naman sa katiwalian sa mga korte, inaatasan ko ang department justice na kasuhan yung prosecutor na tinuloy pa iyong kaso kontra sa kimberlyclark kahit nagkaroon na ng affidavit desistance ang complainant.",,,
2002 Arroyo,kaya tuloy ang kimberlyclark ay dinala iyong kanyang asia operations sa thailand imbes na sa pilipinas.,,,
2002 Arroyo,inaasahan ko ring kasuhan ng doj iyong prosecutor na ginawang accessory lamang embes na principal iyong ilang mga nagkidnap kay rowena tiu.,,,
2002 Arroyo,inaatasan ko rin ang doj na kasuhan pati na rin ang mga huwes na gumagawa ng katiwalian.,,,
2002 Arroyo,"noong isang taon, sinabi ko na gagawin nating sample ang bir customs sa paglaban sa katiwalian.",,,
2002 Arroyo,still continuing effort.,,,
2002 Arroyo,"tax evasion whitecollar crime response white collar response—systems improvement, audit, prosecution.",,,
2002 Arroyo,smuggling something else.,,,
2002 Arroyo,done hoodlums criminal gangs.,,,
2002 Arroyo,punishment must bluecollar time.,,,
2002 Arroyo,kalaboso.,,,
2002 Arroyo,"indeed, criminal gangs homegrown terrorists exploited poisoned political atmosphere spread poisons rampant smuggling, kidnapping, gambling, drug dealing, rampant smuggling.",,,
2002 Arroyo,seen political harsh interpretation command responsibility regard illegal gambling.,,,
2002 Arroyo,"draconian application dress rehearsal enforcing command responsibility even difficult challenges kidnapping, drug dealing, smuggling.",,,
2002 Arroyo,determined build strong republic breaking back terrorism criminality.,,,
2002 Arroyo,"year , despite rampant efforts rampant smuggling, million worth confiscated.",,,
2002 Arroyo,"last year, show political will, administration seized .",,,
2002 Arroyo,"billion worth smuggled goods, including million bags smuggled rice, compared much less hundred thousand year before.",,,
2002 Arroyo,congratulated commissioner customs told also go beyond getting smuggled goods get bigtime smugglers.,,,
2002 Arroyo,instructed doj charge bigtime smugglers smuggling also economic sabotage—nonbailable capital offense.,,,
2002 Arroyo,criminal syndicates treated are—direct threats national security.,,,
2002 Arroyo,"criminals criminals, whether common kind kind kill name political advocacies.",,,
2002 Arroyo,feel full brunt arsenal democracy.,,,
2002 Arroyo,"freedom, too, entitled selfdefense.",,,
2002 Arroyo,given clear orders spare nothing hunting kidnappers.,,,
2002 Arroyo,"go scorecards track progress counting beans, to.",,,
2002 Arroyo,remember mary grace rosagas uratex kidnapped up.,,,
2002 Arroyo,remember aunt connie wong killed kidnappers.,,,
2002 Arroyo,remember rowena tiu kidnapped la union.,,,
2002 Arroyo,remember owner liana supermarket.,,,
2002 Arroyo,remember whispers kidnapping granddaughter big banker son steel magnate.,,,
2002 Arroyo,taken syndicates responsible kidnapping victims.,,,
2002 Arroyo,"process, kidnappers either killed captured.",,,
2002 Arroyo,ideal response kidnapping case rowena tiu.,,,
2002 Arroyo,"rescued days, ransom money recovered, kidnappers arrested facing trial.",,,
2002 Arroyo,first last kidnapping take place region administration.,,,
2002 Arroyo,want smash syndicates way.,,,
2002 Arroyo,"getting clearer picture leadership, membership, area operations syndicates.",,,
2002 Arroyo,want linkages modus operandi.,,,
2002 Arroyo,"overseeing watched, tracked, infiltrated.",,,
2002 Arroyo,"start two biggest syndicates, bucala fajardo gangs.",,,
2002 Arroyo,challenged philippine national police eliminate within year.,,,
2002 Arroyo,told pnp must start cleansing ranks.,,,
2002 Arroyo,remember front page photograph shootout last saturday front seat next driver pnp academy graduate awol police force.,,,
2002 Arroyo,planner negotiator gang.,,,
2002 Arroyo,rascals among police disgrace uniform unfortunately paint broad brush majority duty well.,,,
2002 Arroyo,"salute men women police scorned bribed confiscated kilograms shabu quezon province last year, caught biggest fish far drug trade.",,,
2002 Arroyo,"salute men women raided shabu factories batangas, zambales, san juan, varsity hills, places, seizing total billion worth illegal drugs laboratory equipment largest drug busts ever history crime fighting.",,,
2002 Arroyo,"within month, shall organize new dangerous drugs board philippine drug enforcement agency congress created, thank senator barbers sponsoring bill senate.",,,
2002 Arroyo,"drug menace elevated level national security problem longer police problem, instructing armed forces philippines field military resources intelligence field soldiers drug raids support civilian law enforcement.",,,
2002 Arroyo,drug lords treated enemies state!,,,
2002 Arroyo,"war drug trade compromise quarter, fear favor.",,,
2002 Arroyo,"indeed, war war terrorists, war kidnappers, war drug lords—and determined win decisive victories fronts.",,,
2002 Arroyo,global antiterrorist coalition historical watershed.,,,
2002 Arroyo,new global consensus helps us immensely finally breaking cycle terrorism criminality.,,,
2002 Arroyo,"end, shall enhance strategic relationship united states continuing training exercises sharpen soldiers capabilities move communicate, fix finish targets.",,,
2002 Arroyo,happy let know yesterday captured mastermind general santos bombings killed maimed persons months ago.,,,
2002 Arroyo,man captured yesterday considered number one terrorist bomber.,,,
2002 Arroyo,cannot afford lose.,,,
2002 Arroyo,even stalemate defeat.,,,
2002 Arroyo,stake country viable proposition world economy.,,,
2002 Arroyo,"must viable win fundamental war, war poverty.",,,
2002 Arroyo,ask newly elected barangay captains take active role war.,,,
2002 Arroyo,frontliners fight communities.,,,
2002 Arroyo,"war past, war.",,,
2002 Arroyo,"commander chief, taking direct hand war enemies republic.",,,
2002 Arroyo,"abu sayyaf, leading death abu sabaya.",,,
2002 Arroyo,criminal gangs.,,,
2002 Arroyo,nakasalalay dito ang pamamayani ng ating republika.,,,
2002 Arroyo,strong republic.,,,
2002 Arroyo,"stake war life society, possibility basic rights liberties, attack long.",,,
2002 Arroyo,"right work peace basic right life liberty, danger preservation lawful means becomes higher right overriding duty.",,,
2002 Arroyo,duty discharge.,,,
2002 Arroyo,"war wage behalf, rage, victims whose businesses ruined extortion, held poverty fear, whose lives snuffed addiction, taken hostage killed.",,,
2002 Arroyo,"them, say shall redeem pain shall redeem loss.",,,
2002 Arroyo,"endorse collective wisdom congress, great sense urgency, new bill strengthen legal armory war antiterrorism bill.",,,
2002 Arroyo,"passed law, bill plug loopholes crimes spread democracy undermined.",,,
2002 Arroyo,congress also note reallocation resources years budget enhance republics crimefighting capabilities.,,,
2002 Arroyo,"number critical bills linked closely overall run social, economic, political reform.",,,
2002 Arroyo,"hold meetings legislativeexecutive development advisory council, ledac, push momentum reform.",,,
2002 Arroyo,"must team up, said last year, enact law making farmland acceptable loan collateral order remove big deterrent investments agriculture.",,,
2002 Arroyo,must pass special purpose vehicle act order encourage asset management companies put back productive circulation assets tied problematic loans.,,,
2002 Arroyo,"must pass law give overseas filipinos right vote, consistent constitution.",,,
2002 Arroyo,"must pass bill give equal respect recognition overseas filipinos dual citizenship, consistent national honor.",,,
2002 Arroyo,least return enormous contribution overseas filipinos national welfare.,,,
2002 Arroyo,must pass transco franchise bill make electric service efficient reliable.,,,
2002 Arroyo,"everywhere go, ask people electric bill.",,,
2002 Arroyo,pet concern moment.,,,
2002 Arroyo,think time.,,,
2002 Arroyo,seen recent electric bills.,,,
2002 Arroyo,know gone down.,,,
2002 Arroyo,brought ppa.,,,
2002 Arroyo,invent ppa.,,,
2002 Arroyo,merely inherited it.,,,
2002 Arroyo,administration chose confront stare face find solutions.,,,
2002 Arroyo,"became president, second expensive power rates asia.",,,
2002 Arroyo,gone sixth.,,,
2002 Arroyo,first fruit comprehensive plan put place reduce power costs.,,,
2002 Arroyo,"brought electricity first time barangays balud, masbate, lake lanao, , barangays.",,,
2002 Arroyo,improved electric service boracay taking electric cooperative.,,,
2002 Arroyo,"electric cooperatives, ask efficient operations improve customer service.",,,
2002 Arroyo,"electric utilities, ask transparent procurement contracts affiliates.",,,
2002 Arroyo,"napocor meralco ask stop bickering instead work together give price incentives large users excess power utilized, economic activity encouraged, jobs created.",,,
2002 Arroyo,results review contracts independent power producers in.,,,
2002 Arroyo,three months carry concrete courses action stemming review ease burden people.,,,
2002 Arroyo,"soon shall firstever wholesale electricity spot market asia, without pitfalls california.",,,
2002 Arroyo,"due time, give electric consumers power choose electricity suppliers.",,,
2002 Arroyo,giving power choice.,,,
2002 Arroyo,power choice lead lower prices better service.,,,
2002 Arroyo,"cheaper power come competitive economy, investors.",,,
2002 Arroyo,know going get planting milestones along way strong republic prosperous country.,,,
2002 Arroyo,republic exist mere fact declaring so.,,,
2002 Arroyo,"republic must fact, reality, especially difference makes better lives citizens.",,,
2002 Arroyo,"given task, product undertaken entire society progress preservation.",,,
2002 Arroyo,republic like shield needs strong arm hold up.,,,
2002 Arroyo,"republic roof, walls, need constructed.",,,
2002 Arroyo,republic edifice towards building must give finest stone within ability shape.,,,
2002 Arroyo,"end, stone thing one remembered.",,,
2002 Arroyo,"like father, working stone.",,,
2002 Arroyo,stone strong republic.,,,
2002 Arroyo,intend well remembered.,,,
2002 Arroyo,"legions ordinary filipinos, many students, came, stood, clamored edsa, better government.",,,
2002 Arroyo,look validation.,,,
2002 Arroyo,know many filipinos looking vindication decision go edsa.,,,
2002 Arroyo,shall disappoint them.,,,
2002 Arroyo,"working hard stone fit fathers, adding security social justice, prosperity promise social equality believed much.",,,
2002 Arroyo,"ang malakas na republika ay para sa mahihina, para sa mahihirap, para sa walang trabaho, para sa nagugutom, para sa nanganganib, para sa agrabyado, para sa mga api.",,,
2002 Arroyo,yan ang malakas na republika para sa kanila.,,,
2002 Arroyo,"toward achievement strong republic, shall bring bear full weight executive, call upon local government officials add own.",,,
2002 Arroyo,common struggle shall shared victory.,,,
2002 Arroyo,hope get congress least cooperation extended last year.,,,
2002 Arroyo,"judicial branch needs reminder key role unspoken component justice, fairness, integrity, truth equation law order.",,,
2002 Arroyo,"months putting small fires soothing hurt feelings, taking hope giant steps forward economy.",,,
2002 Arroyo,time come.,,,
2002 Arroyo,must devote entirely taking giant steps towards achievement strong republic.,,,
2002 Arroyo,"look back, road came, see, regret, shards broken friendships.",,,
2002 Arroyo,console looking forward time broken friendships heal grievances forgotten collective satisfaction common success.,,,
2002 Arroyo,"end, one nation god, one people, one aspiration country good get!",,,
2002 Arroyo,"country good get, many right decisions tough decisions.",,,
2002 Arroyo,made toughest.,,,
2002 Arroyo,make even tough decisions year come.,,,
2002 Arroyo,easy way may postpone pain prolong problem.,,,
2002 Arroyo,"tough decisions right decisions, serve people, source hope future.",,,
2002 Arroyo,last year half led nation making world recognize respect economic discipline.,,,
2002 Arroyo,led soldiers defeating abu sayyaf.,,,
2002 Arroyo,led government meeting targets bravely set welfare people.,,,
2002 Arroyo,lead country towards strong republic.,,,
2002 Arroyo,stay me.,,,
2002 Arroyo,samahan niyo ako!,,,
2002 Arroyo,itayo natin ang matatag malakas na republika!,,,
2002 Arroyo,maraming salamat sa inyong lahat.,,,
2002 Arroyo,third state nation address excellency gloria macapagalarroyo president philippines opening regular session congress thank speaker de venecia.,,,
2002 Arroyo,vice president guingona president ramos senate president drilon chief justice davide associate justices supreme court distinguished members senate house representatives excellency archbishop franco excellencies diplomatic corps members cabinet general abaya officers armed forces general ebdane members police fellow workers government ladies gentlemen.,,,
2002 Arroyo,"yesterday, without bloodshed, without damage property, within single day, overcame illconceived mutiny carried misguided military officers.",,,
2002 Arroyo,"actions deplorable met full force law, including political component.",,,
2002 Arroyo,yet signal underlying problem must address.,,,
