full_nameyears,sentence,label,sentiment_label,sentiment_score
1999 Estrada,vision alleviation poverty ultimate eradication.,,,
1999 Estrada,alleviation temporary.,,,
1999 Estrada,eradication permanent.,,,
1999 Estrada,alleviation limited.,,,
1999 Estrada,eradication total.,,,
1999 Estrada,proper response problem poverty superficial treatment total structural change.,,,
1999 Estrada,hindi maaring puksain ang kahirapan sa pamamagitan ng patapaltapal papahidpahid lamang.,,,
1999 Estrada,kailangan ay baguhin ang buong sistema.,,,
1999 Estrada,realize eradication unattainable real life.,,,
1999 Estrada,getting close possible worth effort.,,,
1999 Estrada,"true jesus christ said the poor always you, say majority.",,,
1999 Estrada,"vision drive poverty away center periphery concerns, make marginal rather mainstream problem.",,,
1999 Estrada,"hence, war poverty one program government.",,,
1999 Estrada,overriding business government itself.,,,
1999 Estrada,built embedded total economic social programs.,,,
1999 Estrada,"defines drives substance, content, heart soul entire strategy government.",,,
1999 Estrada,ang ating kampanya laban sa kahirapan ay hindi isang programa lamang ng pamahalaan.,,,
1999 Estrada,ito ang sentro ng patakaran pagkilos ng pamahalaan.,,,
1999 Estrada,nakatatak ito sa kabuuan ng bawat programang pangkabuhayan panlipunan.,,,
1999 Estrada,ito ang magbibigaybuhay lakas sa diwa puso ng pagkilos pamamalakad ng pamahalaan.,,,
1999 Estrada,"essential war poverty economy develop general, enough.",,,
1999 Estrada,"also important development efforts redirected towards poor, towards base society.",,,
1999 Estrada,"years public service, always decided greater good greatest number.",,,
1999 Estrada,"conviction, never go wrong.",,,
1999 Estrada,"example, war poverty fundamental strategic shift focus government towards agriculture development rural areas, twothirds poor people live.",,,
1999 Estrada,ang ating pagkilos para maging moderno ang ating agrikultura—para tumaas ang ani ng ating mga bukirin pangingisda dumami ang mga industriya sa kanayunan—ay isang paraang hindi pa nasubukang gawin ng alin mang administrasyon.,,,
1999 Estrada,"nakapaloob dito ang paglalaan ng sapat na pondo para sa produksiyon ng pagkain, food security, irigasyon, farmtomarket roads, postharvest facilities.",,,
1999 Estrada,"nitong nakaraang taon, nabigyan natin ng patubig ang mahigit , ektarya ng lupa nakapagtayo tayo ng kilometro ng farmtomarket roads.",,,
1999 Estrada,"sisiguruhin nating makakuha ng tulong pinansyal ang ating mga magsasaka, mangingisda, maliliit na negosyante.",,,
1999 Estrada,palalawakin natin ang mga lupang sakop ng irigasyon mula .,,,
1999 Estrada,noong hanggang sa taong .,,,
1999 Estrada,"past year, laid foundation full implementation agriculture fisheries modernization act.",,,
1999 Estrada,law aims transforming agriculture fisheries technologically advanced globally competitive sectors.,,,
1999 Estrada,"recently, ordered importation equipment, machinery, fertilizers, inputs agriculture allowed zero tariff, authorized law.",,,
1999 Estrada,"coming year, proposed budget provide .",,,
1999 Estrada,billion fund support implementation act.,,,
1999 Estrada,"war poverty also emphasis expanding linkages farms markets, rural urban areas, roads, power, transport, telecommunications, infrastructure.",,,
1999 Estrada,"last year, built upgraded kilometers roads , lineal meters bridges.",,,
1999 Estrada,"provided electricity , barangays.",,,
1999 Estrada,"installed , new telephone lines.",,,
1999 Estrada,target see national arterial roads paved bridges made permanent end term.,,,
1999 Estrada,"upgrade ports international standards, develop feeder ports.",,,
1999 Estrada,war poverty acceleration land redistribution processes agrarian reform program.,,,
1999 Estrada,"distributed , hectares land , landless farmers, including land owned traditional rural elite.",,,
1999 Estrada,war poverty restructuring health programs lower price medicines provide preferential attention indigents.,,,
1999 Estrada,also highly augmented flow budgetary funds local government units .,,,
1999 Estrada,"single recipient unit, lgus get total .",,,
1999 Estrada,"billion, ., billion budget propose.",,,
1999 Estrada,"war poverty massive portion budget—amounting billion year —that give education programs undertaking meet increasing need classrooms, desks, books, teachers.",,,
1999 Estrada,longerterm aim increase overall standards excellence entire educational system.,,,
1999 Estrada,war poverty initiatives provide resources socialized housing poor.,,,
1999 Estrada,"july march , provided , units housing assistance benefited , households.",,,
1999 Estrada,"intend provide decent housing teachers, policemen, soldiers.",,,
1999 Estrada,"war poverty provision resources revitalized programs uplift improve welfare women, youth, indigenous communities, disabled, elderly, disadvantaged sectors society.",,,
1999 Estrada,"war poverty program moderate growth population, presently highest southeast asia.",,,
1999 Estrada,efforts protect environment ensure development sustainable.,,,
1999 Estrada,one landmark achievement passage congress clean air act.,,,
1999 Estrada,war poverty invading even capital market.,,,
1999 Estrada,issuance smalldenominated government bonds allow small savers contribute national development earning interest higher rates banks would pay them.,,,
1999 Estrada,propose certain changes tax laws make financial markets efficient bring transaction costs.,,,
1999 Estrada,documentary stamp tax quickturnover transactions abolished.,,,
1999 Estrada,gross receipts tax banks financial institutions removed reduce intermediation costs.,,,
1999 Estrada,availment writeoffs loan loss reserves accelerated.,,,
1999 Estrada,"war poverty particularly intense obsessive efforts government promote encourage investments, domestic foreign.",,,
1999 Estrada,"here, another basic propoor shift taking place.",,,
1999 Estrada,"reorienting preferences towards industries, enterprises, technologies employ people require capital.",,,
1999 Estrada,"logical, considering laborabundant capitalshort country.",,,
1999 Estrada,small mediumscale industries take centerstage.,,,
1999 Estrada,"one important thrusts program called drive, developing rural industries village enterprises.",,,
1999 Estrada,shifts take place free market environment.,,,
1999 Estrada,"investments industries, whether large small, upstream downstream, capital laborintensive, welcome.",,,
1999 Estrada,"special attention placed unblocking investments small mediumscale industries, especially rural areas.",,,
1999 Estrada,many obstacles laws landscape impede spontaneous flow investments technology industries.,,,
1999 Estrada,"obstacles removed programs open make markets efficient whether legislation, policy regulation revamps, focused infrastructure construction, means.",,,
1999 Estrada,investments create jobs.,,,
1999 Estrada,jobs provide income dignity.,,,
1999 Estrada,decisive eliminators poverty.,,,
1999 Estrada,war poverty programs enable industries achieve global competitiveness.,,,
1999 Estrada,"transform power sector marketbased, competitive industry order lower costs power.",,,
1999 Estrada,omnibus power bill necessary achieve this.,,,
1999 Estrada,exploit competitive advantage hightech industries.,,,
1999 Estrada,science technology policies reoriented towards satisfying needs underprivileged.,,,
1999 Estrada,let us face fact certain provisions present constitution obsolete serve deterrents global competitiveness.,,,
1999 Estrada,"race rest world market coming millennium, cannot afford let constitution bind feet.",,,
1999 Estrada,time us identify parts need improved.,,,
1999 Estrada,economic made effective soon possible.,,,
1999 Estrada,political rewritten way allow incumbent officials benefit them.,,,
1999 Estrada,changing constitution extending terms office incumbents.,,,
1999 Estrada,let us allow paranoid fears block convening appropriate assembly convention rewrite charter.,,,
1999 Estrada,let us prejudge outcome.,,,
1999 Estrada,citizens always make voices heard amendment process.,,,
1999 Estrada,"ultimately, exercise power, plebiscite, ratify new charter reject it.",,,
1999 Estrada,constitution must made adapt dynamics imperatives global realities.,,,
1999 Estrada,even relationships foreign lands linked developing hinterlands.,,,
1999 Estrada,"foreign policy based three pillars preservation territorial integrity national security, promotion development economic diplomacy, protection rights welfare overseas nationals.",,,
1999 Estrada,"participation, leadership roles, asean, apec, asem, un, forums aimed promoting stability, peace, free fair trade, beneficial arrangements country, region, world.",,,
1999 Estrada,war poverty good economics.,,,
1999 Estrada,success benefit middle upper classes well.,,,
1999 Estrada,"incomes poor earn, greater domestic market business.",,,
1999 Estrada,"capable poor are, greater supply manpower needed business.",,,
1999 Estrada,"gaya ng sinabi ko kanina, kung iaangat natin ang mayayaman, ang mahihirap ay maiiwan.",,,
1999 Estrada,"ngunit kung iaangat natin ang mahihirap, ang lahat ay aangat.",,,
1999 Estrada,presume reduce poverty term major marginal problem.,,,
1999 Estrada,aspire reduce substantially incidence today range .,,,
1999 Estrada,"words, seek lift .",,,
1999 Estrada,million filipinos poverty term.,,,
1999 Estrada,also hope lay foundations launch initiatives make process irreversible even beyond term.,,,
1999 Estrada,"however, eradication proceeds, alleviation continues.",,,
1999 Estrada,"cancer removed, pains relieved.",,,
1999 Estrada,"alleviation takes many forms, including social welfare services, assistance street children, senior citizens welfare programs, relief disasters, resettlements, help disabled disadvantaged.",,,
1999 Estrada,isa pang bahagi ng ating kampanya laban sa kahirapan ay ang isaayos ang pamamalakad ng pamahalaan.,,,
1999 Estrada,ang hangad natin ay mabawasan ang aksaya madagdagan ang serbisyong tinatanggap ng ating mga mamamayan.,,,
1999 Estrada,unanguna na rito ang pagsugpo sa graft corruption.,,,
1999 Estrada,ang bawat pisong nawawala sa anomalya ay pisong ninanakaw mula sa mahihirap.,,,
1999 Estrada,"ninanakaw ng mga nagsasamantala ang mga pakinabang na sanay mapupunta sa mga taongbayan tulad ng mas maraming eskwelahan, mas maraming libro, mas maraming kalye, mas murang gamot, mas maraming pasilidad sa pagutang.",,,
1999 Estrada,"also time put socalled marcos wealth service economy, people, particularly poor.",,,
1999 Estrada,twelve years enough time know difference ideal feasible.,,,
1999 Estrada,also enough time place evidence entirely reach even diligent discovery efforts.,,,
1999 Estrada,know size marcos wealth.,,,
1999 Estrada,judgment ever rendered illgotten.,,,
1999 Estrada,"shall wait forever wait, returns wealth accrue marcoses foreign banks, none filipino people.",,,
1999 Estrada,"earlier acquire substantial part it, sooner returns accrue country.",,,
1999 Estrada,transfers marcos wealth augment countrys resources fighting poverty.,,,
1999 Estrada,"ang isa pang balakid sa digmaan laban sa karalitaan, sa kaunlaran ng buong bayan, ay ang rebelyon ng ilan sa ating mga kababayan.",,,
1999 Estrada,"silay matagal nang iniwan ng kanilang mga lider upang magpasarap sa ibang bansa, doon nila tinutulak ang insurgency remote control.",,,
1999 Estrada,akoy nakikiusap sa mga rebeldeng naiwan dito.,,,
1999 Estrada,hindi tayo magkalaban.,,,
1999 Estrada,"kung ang layunin ninyo ay ang kapakanan ng masa, heto ang masasabi ko sa inyo laging kasama ninyo si erap sa pagmamalasakit sa masa.",,,
1999 Estrada,kailanman ay hindi ko kayo iiwanan.,,,
1999 Estrada,kaya magsamasama na tayo.,,,
1999 Estrada,hinahangad namin ang kapayapaan.,,,
1999 Estrada,"sa halip ng paguusap sa ibang bansa neutral territory, ilagay natin ang peace process sa tamang lugar sa community level.",,,
1999 Estrada,"local peace forum, established, addressing directly issues concerns ground considered causes insurgency.",,,
1999 Estrada,ngunit mabuti na ring maliwanag ang usapan.,,,
1999 Estrada,kuwentas klaras.,,,
1999 Estrada,kakaunti na lang ang panahon pasiyensiya na nalalabi sa pagdadada.,,,
1999 Estrada,isuko na ninyo ang inyong armas.,,,
1999 Estrada,"bumalik na kayo sa buklod ng batas ng ating lipunan, dito tayo magusap ng masinsinan, bilang magkakapatid, walang sandata sa kamay, walang tutukan ng baril.",,,
1999 Estrada,people overwhelmingly support constitutional system functioning democracy.,,,
1999 Estrada,"insurgency color legal, political, moral right seek bring down.",,,
1999 Estrada,government elected people.,,,
1999 Estrada,enjoys support.,,,
1999 Estrada,rebellion not.,,,
1999 Estrada,"government elected compromise sovereignty republic, substance, symbol, ever.",,,
1999 Estrada,"wish run government, seek peoples mandate.",,,
1999 Estrada,"grievances government society, seek redress within law.",,,
1999 Estrada,"right beliefs, cannot justify belligerence.",,,
1999 Estrada,"peace offer you, appeasement, never.",,,
1999 Estrada,"weak offers appeasement strong, vice versa.",,,
1999 Estrada,doubt resolve.,,,
1999 Estrada,welcome back time.,,,
1999 Estrada,"give rebellion air breathe, space move, time prosper.",,,
1999 Estrada,"accept peace, it.",,,
1999 Estrada,"not, force anyway.",,,
1999 Estrada,"rebellion, must crush.",,,
1999 Estrada,"rebels, must save, unless persist rebellion.",,,
1999 Estrada,refuse saved invite full force laws full might forces.,,,
1999 Estrada,hindi binebeybi ang rebelyon.,,,
1999 Estrada,pinipisa.,,,
1999 Estrada,"kaya, huwag nyo kaming hamunin!",,,
1999 Estrada,gayon din ang masasabi ko tungkol sa krimen mga salarin.,,,
1999 Estrada,hindi nilalambing ang krimen.,,,
1999 Estrada,dinudurog.,,,
1999 Estrada,hindi kinukupkop ang kriminal.,,,
1999 Estrada,pinaparusahan.,,,
1999 Estrada,lalunglalo na iyong mga nagtutulak ng bawal na gamot sa ating mga kababayan.,,,
1999 Estrada,sitenta porsiyento ng krimen ay nagmumula sa paggamit ng droga.,,,
1999 Estrada,"happy report, however, efforts fighting crime resulted remarkable reductions criminal activity, thanks vigilance crimefighting agencies levels.",,,
1999 Estrada,"still, one crime committed one crime many.",,,
1999 Estrada,initiatives bring stability mindanao directly related poverty elimination.,,,
1999 Estrada,build mindanao countrys food basket.,,,
1999 Estrada,succeed environment political tranquility established there.,,,
1999 Estrada,proposed plebiscite expansion autonomous region muslim mindanao subsequent elections large steps towards stability allimportant island.,,,
1999 Estrada,"assure internal external security, preserve environment stability country needs prosper, pursue modernization program armed forces philippines.",,,
1999 Estrada,intend make military police forces among modern region.,,,
1999 Estrada,vision.,,,
1999 Estrada,strategy.,,,
1999 Estrada,"one famous architect said, god details.",,,
1999 Estrada,"concrete specifics make vision real contained array plans, programs, projects implemented next five years various government departments, agencies, corporations, local government units.",,,
1999 Estrada,cannot address enumerate all.,,,
1999 Estrada,"presented detail, first, forthcoming mediumterm philippine development plan , call angat pinoy  second, billion budget year , submitting congress today third, legislative agenda.",,,
1999 Estrada,"list proposed bills also submitted congress today, together printed version address.",,,
1999 Estrada,"earnestly ask legislators support us passing bills, harmonizing every appropriations act pass angat pinoy .",,,
1999 Estrada,vision coherent clear.,,,
1999 Estrada,wonder observers fail perceive it.,,,
1999 Estrada,"please dont get shocked quote scriptures believe answer there—and quote they look see, hear listen.",,,
1999 Estrada,end quote.,,,
1999 Estrada,"way, matthew.",,,
1999 Estrada,"english author, george moore, right said—and quote—the lot critics remembered failed understand.",,,
1999 Estrada,end quote.,,,
1999 Estrada,"gone long way, help many.",,,
1999 Estrada,local government units levels indispensable partners strengthening economy society.,,,
1999 Estrada,nongovernmental organizations peoples organizations helping deepen expand foundations development ground.,,,
1999 Estrada,"private sector—whether engaged business, education, health, forms services—have principal source energy survival, recovery, growth.",,,
1999 Estrada,"course, wish express appreciation contribution support congress.",,,
1999 Estrada,hope productivity legislative process multiply coming session.,,,
1999 Estrada,"powers may separate, mandated constitution, concern people converge.",,,
1999 Estrada,sum emerged asian crisis.,,,
1999 Estrada,pursuit vision prosperous povertyfree philippines.,,,
1999 Estrada,future us shape.,,,
1999 Estrada,conditions positive.,,,
1999 Estrada,exports surging up.,,,
1999 Estrada,rice corn harvests bountiful.,,,
1999 Estrada,banking system among strongest asia.,,,
1999 Estrada,peso stable.,,,
1999 Estrada,interest rates low inflation low.,,,
1999 Estrada,"figures second quarter yet out, confident gnp grow least .",,,
1999 Estrada,gdp least .,,,
1999 Estrada,"markets freer, institutions stronger, policies supportive growth, people better prepared ever.",,,
1999 Estrada,poised fly and—as used say old school—fly high.,,,
1999 Estrada,skies us conquer.,,,
1999 Estrada,need unite.,,,
1999 Estrada,"continue distract pursuing vision, take cue abraham lincoln, said—and quote—if try read, much less answer, attacks made me, shop might well closed business.",,,
1999 Estrada,"best know how, best can, mean keep end.",,,
1999 Estrada,"end brings right, whats said wont amount anything.",,,
1999 Estrada,"end brings wrong, ten angels swearing right would make difference.",,,
1999 Estrada,end quote.,,,
1999 Estrada,"according surveys, millions filipinos saying right.",,,
1999 Estrada,"lincolns ten angels millions countrymen, choose believe countrymen.",,,
1999 Estrada,"sa ngayon, ang ating ekonomiya ay untiunti nang nakakaahon.",,,
1999 Estrada,ngunit marami pang hamon ang hinaharap ng ating bansa ngayon sa darating na siglo.,,,
1999 Estrada,malawak malalim ang mga programang dapat natin ipatupad upang maiangat sa kahirapan ang karamihan sa ating mga kababayan.,,,
