full_nameyears,sentence,label,sentiment_label,sentiment_score
2015 Aquino,friends went house senator noynoy times street.,,,
2015 Aquino,brought yellow drum encouraged public write letters.,,,
2015 Aquino,within hours outpouring public support senator noynoy run public office.,,,
2015 Aquino,expect superman solve problems country expected begin reform.,,,
2015 Aquino,"mr. president, thank heeding call people , thank you, too, respecting beliefs, even disagreed number issues.",,,
2015 Aquino,"mr. president, continue lead country right path.",,,
2015 Aquino,"start, already knew corruption root peoples suffering.",,,
2015 Aquino,"thus, battle cry corruption, poverty.",,,
2015 Aquino,"tremendous perseverance, courage, political will, faith god fellowmen needed order breathe life ideal.",,,
2015 Aquino,"course, masterminds old system meek lambs, willing see end opportunity take advantage others.",,,
2015 Aquino,"used, continue use, influence wealth fight agenda change.",,,
2015 Aquino,also used power prepare life preservers time judgment came.,,,
2015 Aquino,ombudsman appointed guard corruption allegedly played blind scandals past administration.,,,
2015 Aquino,"impeached house representatives, resigned post could tried senate.",,,
2015 Aquino,"chief justice seemed bias one appointed him, proven hidden wealth properties disclosed saln.",,,
2015 Aquino,impeached house convicted senate.,,,
2015 Aquino,"replace them, appointed men women integrity independent minds.",,,
2015 Aquino,new ombudsman conchita carpiomorales.,,,
2015 Aquino,new chief justice ma.,,,
2015 Aquino,lourdes sereno.,,,
2015 Aquino,"now, sufficient time implement reform judiciary.",,,
2015 Aquino,"even agencies, appointed honest fearless leaders.",,,
2015 Aquino,immediately placed chairperson grace pulidotan coa.,,,
2015 Aquino,"executive, likewise appointed uncompromising persons commissioner kim henares bir secretary leila de lima department justice.",,,
2015 Aquino,back challenge fulfilling mandates.,,,
2015 Aquino,"you, give heartfelt thanks.",,,
2015 Aquino,"whether top, middle, bottom bureaucracy, many suspended, removed positions, made accountable cases filed them, even imprisoned.",,,
2015 Aquino,"anyone still doubts justice blind philippines, would best turned attention three senators currently detained, former president still hospital arrest.",,,
2015 Aquino,say move on.,,,
2015 Aquino,"personally, believe george santayana said forget mistakes past condemned repeat it.",,,
2015 Aquino,take look actions wronged us.,,,
2015 Aquino,first work ensure forget done.,,,
2015 Aquino,"this, say, have pity us.",,,
2015 Aquino,"already took advantage us trying take advantage filipinos innate penchant forgiveness, order escape accountability.",,,
2015 Aquino,next step find way return power.,,,
2015 Aquino,"isnt master plan—so continue take advantage us learned parents, church, processes laws whatever reconciliation must come confession repentance committed wrong.",,,
2015 Aquino,"remember instance anyone said, im sorry stole abused ready change part move justice attained.",,,
2015 Aquino,"continued reform institutions, order refocus towards true mandates.",,,
2015 Aquino,example government owned controlled corporations.,,,
2015 Aquino,appointees goccs swore safeguard peoples money.,,,
2015 Aquino,"sad fact is, even goccs mired debt, showered benefits incentives left right.",,,
2015 Aquino,"liken institutions cattle, theyd soon butcher cow meat, even milk it.",,,
2015 Aquino,"past administration, dividends collected nine half years amounted .",,,
2015 Aquino,billion.,,,
2015 Aquino,"administration number goccs already reduced shutting deemed irrelevant, yet improved management dividends collected five years office reached .",,,
2015 Aquino,billion.,,,
2015 Aquino,"isnt unlikely that, step office, able double dividends collected predecessor much time accumulate funds.",,,
2015 Aquino,"commitment shown bir, biggest revenuegenerating agency government.",,,
2015 Aquino,"stepped in, highest collection record , .",,,
2015 Aquino,billion.,,,
2015 Aquino,surpassed leaps bounds.,,,
2015 Aquino,", bir collected .",,,
2015 Aquino,trillion—the first time history breached trillion mark collections.,,,
2015 Aquino,"last year, number went .",,,
2015 Aquino,"trillion , collect .",,,
2015 Aquino,trillion.,,,
2015 Aquino,"needed five years match, surpass, almost double predecessors record high—and without imposing new taxes, promised, apart sin tax reform.",,,
2015 Aquino,simple.,,,
2015 Aquino,"believe commissioner kim henares kind person, filed cases might different opinion.",,,
2015 Aquino,commissioner kim henares spared tax evader.,,,
2015 Aquino,cases already filed attempted evade taxes.,,,
2015 Aquino,"also made system tax payment efficient, made clear everyone civic duty contribute development country.",,,
2015 Aquino,"national budget previous administration, budget always reenacted, whether partially fully.",,,
2015 Aquino,", example, almost april general appropriations act gaa approved.",,,
2015 Aquino,already worrying projects completed received funding more.,,,
2015 Aquino,"even worse even maintenance operating expenses, including salaries, included reenacted budget.",,,
2015 Aquino,means funds allotted salaries—even already received due first three months .,,,
2015 Aquino,"wonder excess funds allotted requested go proven executive proposes reasonable budget, dialogue members congress go smoothly.",,,
2015 Aquino,"faster gaa passed, quicker services reach countrymen, sooner able alleviate suffering.",,,
2015 Aquino,message clear serious change playing field level.,,,
2015 Aquino,result confidence economy.,,,
2015 Aquino,"began, think would immediately win back global communitys confidence philippines.",,,
2015 Aquino,thought fixing crooked system prevent people sinking deeper poverty.,,,
2015 Aquino,"let ask ever occur would continue rising global competitiveness rankings, would recognized speed economy grown fact, philippines called asias rising tiger, asias rising star, asias bright spot.",,,
2015 Aquino,"now, first time history, unanimously deemed investment grade prominent credit rating agencies.",,,
2015 Aquino,signal businessmen worthwhile invest philippines.,,,
2015 Aquino,risks business decreased.,,,
2015 Aquino,"now, lower interest rates flexible debt payment schedules, investors finding attractive bet philippines.",,,
2015 Aquino,"institution expansion businesses, commerce becomes lively, competition strengthens, even opportunities created.",,,
2015 Aquino,direct result reforms made along straight path.,,,
2015 Aquino,"look back , net foreign direct investment country .",,,
2015 Aquino,billion.,,,
2015 Aquino,", net foreign direct investments reached .",,,
2015 Aquino,billion.,,,
2015 Aquino,highest ever recorded entire history.,,,
2015 Aquino,"numbers domestic investments likewise impressive now, filipinos betting fellow filipinos.",,,
2015 Aquino,"let us compare time first measured back , amount approved domestic investments totaled .",,,
2015 Aquino,trillion.,,,
2015 Aquino,"watch, third quarter end , amount invested countrymen market reached .",,,
2015 Aquino,trillion.,,,
2015 Aquino,"manufacturing admit, first year office, one things furthest mind idea could reinvigorate sector.",,,
2015 Aquino,"industry faced many challenges electricity, one, expensive unreliable.",,,
2015 Aquino,"also small feat establish facilities here, large investment involved buying machines training employees.",,,
2015 Aquino,"why, back then, import even lowtech electric fans.",,,
2015 Aquino,"thanks reforms restored confidence nation, manufacturing growth accelerated—from percent annually , percent .",,,
2015 Aquino,clear filipino compete.,,,
2015 Aquino,"past, selling point low wages.",,,
2015 Aquino,"now, investors bringing country factories produce hitech equipment aircraft components, electric tricycles, printers, digital media products, highquality medical devices like aortic catheters devices vitro diagnostics hemodialysis treatment.",,,
2015 Aquino,"let us listen businessman tell us new business climate philippines translated transcript testimonial peter perfecto, makati business club one important things administration accomplished reversing corruption trends previous administration.",,,
2015 Aquino,"without rule law, advantage went corporations complicit systemic bribery faulty tax system.",,,
2015 Aquino,president aquino walked talk.,,,
2015 Aquino,delivered promises.,,,
2015 Aquino,"arrested former president, three senators, ousted chief justice thought untouchable.",,,
2015 Aquino,strong message sent.,,,
2015 Aquino,"rule law commitment good governance administration made, foreign direct investments rose billion .",,,
2015 Aquino,billion.,,,
2015 Aquino,"made huge leap forward jumping places rankings set world economic forum according them, result administrations anticorruption agenda—all changes government enacted.",,,
2015 Aquino,responsibility filipino learn recent achievements ensure continue moving forward coming administration.,,,
2015 Aquino,know primary measure economic improvement common filipino creation jobs.,,,
2015 Aquino,let us look weve achieved area.,,,
2015 Aquino,"every year, around , new entrants join labor force.",,,
2015 Aquino,"now, consider fact reports overseas filipinos returning home.",,,
2015 Aquino,", department foreign affairs reported around .",,,
2015 Aquino,million overseas filipinos.,,,
2015 Aquino,"based latest estimates december , number went .",,,
2015 Aquino,million.,,,
2015 Aquino,"reasonable say good number estimated , filipinos represented decrease came home able find work.",,,
2015 Aquino,"despite fact new entrants, returnees, previously unemployed filipinos, unemployment rate still dropped .",,,
2015 Aquino,percent last year.,,,
2015 Aquino,lowest recorded decade.,,,
2015 Aquino,"let clear created permanent jobs hire abundance street sweepers period labor survey conducted, boost results.",,,
2015 Aquino,"together creating real jobs, also fostering good relationship labor management throughout country.",,,
2015 Aquino,let us compare.,,,
2015 Aquino,"nine half years previous administration, number strikes occurred , roughly strikes year.",,,
2015 Aquino,"five years office, total strikes .",,,
2015 Aquino,"fact, , single strike recorded country.",,,
2015 Aquino,lowest recorded history dole.,,,
2015 Aquino,truly impressed secretary linda baldoz labor management sector.,,,
2015 Aquino,sec.,,,
2015 Aquino,linda efficient also positive makes type colleague pleasure work with.,,,
2015 Aquino,considered pastor cabinet.,,,
2015 Aquino,"thank you, much, efforts, linda.",,,
2015 Aquino,transformation indeed vast.,,,
2015 Aquino,"before, signs would always see proclaimed, no vacancy, didnt today, announcements say, for immediate hiring scattered everywhere need open newspaper see classified ads many companies hiring.",,,
2015 Aquino,even getting creative incentives.,,,
2015 Aquino,theres one company says come interview breakfast them.,,,
2015 Aquino,"youre hired, theyll cover treat friends family celebrate new job.",,,
2015 Aquino,businessmen even mentioned finding difficult hire accountants.,,,
2015 Aquino,"remember younger, lot people taking bs commerce, major accountancy.",,,
2015 Aquino,"visited bicol university, mentioned president.",,,
2015 Aquino,"ask correct knowledge university accountancy program reply yes, even trouble filling accounting department.",,,
2015 Aquino,"president said students, even third year college, already recruited accounting auditing firms.",,,
2015 Aquino,happening precisely worked address called jobskills mismatch.,,,
2015 Aquino,"past, many countrymen saying jobs, even many unfilled positions listed philjobnet website.",,,
2015 Aquino,simple reason skillset countrymen match market needed.,,,
2015 Aquino,solution also simple talk prospective employers ask skills demanded positions opening.,,,
2015 Aquino,"now, skills train filipinos, maximize opportunities.",,,
2015 Aquino,"principle behind strategy governance instead giving countrymen fish, teach fish.",,,
2015 Aquino,ensuring progress made opportunities created maximized fellowmen.,,,
2015 Aquino,"cannot wait benefits growth trickle poorest filipinos cannot leave chance, hope best.",,,
2015 Aquino,commitment inclusive growth.,,,
2015 Aquino,"agenda assistance, knowledge, skills training, health, ensure one left behind.",,,
2015 Aquino,one mechanisms pantawid pamilyang pilipino program.,,,
2015 Aquino,vastly expanded scope program.,,,
2015 Aquino,"now, .",,,
2015 Aquino,million households feeling benefits program.,,,
2015 Aquino,"extremely far , households covered program entered office.",,,
2015 Aquino,"year, , graduated high school part first batch beneficiaries expanded pantawid pamilya.",,,
2015 Aquino,", youth graduated honors variety awards.",,,
2015 Aquino,"fact, two beneficiaries met accepted civil engineering, quota course university philippines.",,,
2015 Aquino,"beneficiaries gain important knowledge instead entering menial jobs graduate, almost certain find jobs pay decent salary.",,,
2015 Aquino,"income tax alone repay states investment, able continue cycle empowering need.",,,
2015 Aquino,brighter future awaits honor students program assisted added bonus.,,,
2015 Aquino,let us listen one assisted pantawid pamilya.,,,
2015 Aquino,"translated transcript testimonial alyannah, cct beneficiary work much harder now.",,,
2015 Aquino,knew trials family faced poverty.,,,
2015 Aquino,"enrolled conditional cash transfer program, saw people wanted help us.",,,
2015 Aquino,"knew wanted nothing return—but, me, way could repay kindness studies.",,,
2015 Aquino,money get government never wasted.,,,
2015 Aquino,able finance school expenses.,,,
2015 Aquino,"happy got dream school, university philippines.",,,
2015 Aquino,"cct program gave chance get good education, helped finish high school im way college.",,,
2015 Aquino,"know program receiving end lot criticism, want tell president benigno aquino need look me—at us.",,,
2015 Aquino,proof money set aside government program doleout.,,,
2015 Aquino,"money goes towards worthy pursuit, know one day help uplift entire country.",,,
2015 Aquino,"pantawid pamilya, exchange assistance, primary focus beneficiaries must education children.",,,
2015 Aquino,"already borne early fruit according studies conducted philippine institute development studies, , .",,,
2015 Aquino,million outofschool children country.,,,
2015 Aquino,"years passed population grew, , .",,,
2015 Aquino,million outofschool children remained.,,,
2015 Aquino,let emphasize difference .,,,
2015 Aquino,million.,,,
2015 Aquino,"its filled around , empty classrooms students.",,,
2015 Aquino,"course, apart pantawid pamilya, alternative learning system also helped ensure even indigenous peoples street children left behind.",,,
2015 Aquino,"yet, still ask results pantawid pamilya answer oh come on.",,,
2015 Aquino,"seem think pantawid pamilya like magic tablet that, taken child kindergarten, turns child college graduate hours.",,,
2015 Aquino,"perhaps, enough time study time let us help count k lasts years, term lasts six.",,,
2015 Aquino,see whos trying deceive us.,,,
2015 Aquino,even guts raise outcry shout leakages pantawid pamilya.,,,
2015 Aquino,"discovered used data , something criticize.",,,
2015 Aquino,let remind became president halfway perhaps asking another president explain alleged leakage.,,,
2015 Aquino,"guarantee that, time comes beneficiaries program contributing economy, criticizing today falling proclaim father mother expanded pantawid pamilya.",,,
2015 Aquino,"now, sector education making sure deficits past erased needs present addressed, even prepare future.",,,
2015 Aquino,"first two years office, able close backlogs inherited .",,,
2015 Aquino,million textbooks .,,,
2015 Aquino,million school chairs.,,,
2015 Aquino,", backlog , classrooms finally eliminated backlog , teachers likewise addressed, help lgu partners.",,,
2015 Aquino,"according estimates deped, , total amount new students .",,,
2015 Aquino,million.,,,
2015 Aquino,increase enrollees implementation k program.,,,
2015 Aquino,"order meet vast increase, need add estimated , classrooms already have.",,,
2015 Aquino,", already constructed.",,,
2015 Aquino,"year, slated construct , more.",,,
2015 Aquino,"funds remaining , classrooms already included proposed budget pass tomorrow, hope approve.",,,
2015 Aquino,"number teachers need estimated ,.",,,
2015 Aquino,", already hired ,.",,,
2015 Aquino,"year, total number teachers target hire ,.",,,
2015 Aquino,"remaining , positions covered proposed budget, hope approve well.",,,
2015 Aquino,according bro.,,,
2015 Aquino,"armin, sum total classrooms administration constructed teachers hired exceeds cumulative total classrooms built teachers hired past twenty years came office.",,,
2015 Aquino,already turned .,,,
2015 Aquino,million textbooks followed addition .,,,
2015 Aquino,million year.,,,
2015 Aquino,"well, .",,,
2015 Aquino,"million school seats delivered schools, add another .",,,
2015 Aquino,million end year.,,,
2015 Aquino,"eliminating existing backlog classrooms, constructed continue construct , classrooms, allotting funds construction , more.",,,
2015 Aquino,"teachers , already hired deped school year alone.",,,
2015 Aquino,"tomorrow, submit budget included funds additional .",,,
2015 Aquino,"million textbooks, .",,,
2015 Aquino,"million school seats, , classrooms, , new teaching positions.",,,
2015 Aquino,everyone see leave sources headaches succeed us.,,,
2015 Aquino,let clear implemented k practical cram learning basic education cycle.,,,
2015 Aquino,"may remind you, one three countries left world basic education cycle.",,,
2015 Aquino,credentials countrymen working overseas already questioned also demoted diplomas supposedly proof sufficient knowledge.,,,
2015 Aquino,"past educational system likened mango induced ripen artificial circumstances now, ensuring abilities students fully developed, take hold futures.",,,
2015 Aquino,let us listen story proof translated transcript testimonial rezia joy jianoran father jeepney driver life.,,,
2015 Aquino,"second year high school, mom suffered stroke.",,,
2015 Aquino,"didnt ask, knew couldnt afford send college.",,,
2015 Aquino,"instead dropping school, decided continue studies k program.",,,
2015 Aquino,chosen track specialization drafting technology course.,,,
2015 Aquino,part k program career immersion.,,,
2015 Aquino,"assigned clp metal, metal fabrication company.",,,
2015 Aquino,tasked design machines.,,,
2015 Aquino,machine designed dehair pigs.,,,
2015 Aquino,"pig processed, several seconds, comes without hair.",,,
2015 Aquino,machine like bought abroad.,,,
2015 Aquino,"design clp, were able adjust budget restrictions customers.",,,
2015 Aquino,im extremely proud think many olds say designed machine im proud im k graduate support family.,,,
2015 Aquino,im learning im earning.,,,
2015 Aquino,"graduates choose go techvoc, programs enhanced already waiting them.",,,
2015 Aquino,.,,,
2015 Aquino,million already graduated different courses technical vocational education training overseen tesda.,,,
2015 Aquino,"training work scholarship program alone, number graduates already reached ,.",,,
2015 Aquino,"perhaps wondering situation today according studies, .",,,
2015 Aquino,"percent graduates able find employment right away, compared .",,,
2015 Aquino,percent recorded before.,,,
2015 Aquino,even industries breaking records.,,,
2015 Aquino,example employment rate entire semiconductors electronics industry already reached .,,,
2015 Aquino,"percent—just little more, well percent.",,,
2015 Aquino,secretary joel villanueva told us ofw forced return home thought hope improve lot life.,,,
2015 Aquino,"then, studied hilot wellness massage tesda now, spa already branches.",,,
2015 Aquino,"last sona, also told pwd barker escalation supervisor bpo.",,,
2015 Aquino,"success story sarisari store training access resources program, star sarisari store owner used earn pesos day now, daily earnings reached , pesos.",,,
2015 Aquino,"sum everything up, earnings less equivalent salary, even experience type stress.",,,
2015 Aquino,"happen trained bookkeeping, inventory management, accounting, disciplines.",,,
2015 Aquino,whats extremely impressive star program even teaches students ensure profits maximized.,,,
2015 Aquino,let us listen one benefited tesda cocacolas program translated transcript testimonial ma.,,,
2015 Aquino,"theresa tomaro, tesda star program trainee husband unemployed started training star program.",,,
2015 Aquino,taught manage grow business.,,,
2015 Aquino,"started sarisari store, made bamboo.",,,
2015 Aquino,"now, walls made concrete.",,,
2015 Aquino,"helps us, also children.",,,
2015 Aquino,able give good lives.,,,
2015 Aquino,ive able sell lot things.,,,
2015 Aquino,income doubled since then.,,,
2015 Aquino,"id like thank secretary joel villanueva program, able opportunity show ability run business.",,,
2015 Aquino,"now, sector health.",,,
2015 Aquino,"many filipinos, falling ill poses serious challenge fulfillment dreams.",,,
2015 Aquino,"families climbing ladder progress, return back zero struck illness.",,,
2015 Aquino,"savings emptied, also fall deep debt.",,,
2015 Aquino,"came office, million filipinos beneficiaries philhealth.",,,
2015 Aquino,"almost doubled number past june, philhealth coverage reached .",,,
2015 Aquino,million filipinos.,,,
2015 Aquino,"transformation wrought before, elections, new philhealth beneficiaries seemed sprout like mushrooms.",,,
2015 Aquino,"instead basis membership interest filipinos, became manipulated serve electoral candidates interest.",,,
2015 Aquino,"now, corrected system.",,,
2015 Aquino,good news sector health.,,,
2015 Aquino,", announced family part lowest quintile, poorest percent population, seeking treatment public hospitals, guarantee pay single centavo.",,,
2015 Aquino,"beginning , expanded cover next quintile society.",,,
2015 Aquino,"means poorest percent population, treatment public hospitals free.",,,
2015 Aquino,care called inefficient uncaring.,,,
2015 Aquino,"thing say them, aiza seguerra said back day thank you, bow.",,,
2015 Aquino,"now, let us hear results improved philhealth program translated transcript testimonial danilo espiritu, philhealth beneficiary diagnosed quadruple clogs coronary area.",,,
2015 Aquino,didnt know could afford operation.,,,
2015 Aquino,"first hospital went said operation would cost , pesos.",,,
2015 Aquino,", would cost , pesos.",,,
2015 Aquino,"ust hospital, said , pesos.",,,
2015 Aquino,"one doctors learned wife covered philhealth, said case qualified zpackage, could push operation.",,,
2015 Aquino,"stood went fix paperwork, provided opportunity extend life.",,,
2015 Aquino,service got hospital comparable received private hospital patient.,,,
2015 Aquino,wasnt considered charity case.,,,
2015 Aquino,"fullfledged paying patient, philhealth paid operation.",,,
2015 Aquino,"honest, didnt pay anything.",,,
2015 Aquino,"little money save, able use postoperation expenses.",,,
2015 Aquino,"im thankful philhealth government implementing kinds projects, genuinely help people need.",,,
2015 Aquino,translated transcript testimonial governor lilia pineda sin tax implemented earlier its answer goal providing universal healthcare.,,,
2015 Aquino,"big help province pampanga past, capitol spent million pesos year health aid.",,,
2015 Aquino,"sin tax law implemented, needed healthcare covered philhealth.",,,
2015 Aquino,truly grateful president aquino project provided huge relief pampanga.,,,
2015 Aquino,money saved used fund important projects.,,,
2015 Aquino,"proceeds sin tax also went towards construction birthing station, hospital renovations, construction health centers.",,,
2015 Aquino,were thankful president caring poor suffer sickness.,,,
2015 Aquino,let us return story past five years.,,,
2015 Aquino,"went corrupt cleaned systems, redounded confidence markets.",,,
2015 Aquino,"businesses came country, opportunities expanded, empowered filipinos gain decent employment.",,,
2015 Aquino,"patronized businesses, which, recognized playing field level, know profit without resort illegal activities.",,,
2015 Aquino,"expand operations, employ even people.",,,
2015 Aquino,"cycle justice, trust, economic growth, creation opportunities, progress.",,,
2015 Aquino,"boss, spirit of, where corruption, poverty.",,,
2015 Aquino,achieve change.,,,
2015 Aquino,transformation experiencing today already exceeded expectations beginning.,,,
2015 Aquino,"cadastral survey, started , completed us.",,,
2015 Aquino,took almost century came us complete percent survey.,,,
2015 Aquino,"half left done, finished five years government.",,,
2015 Aquino,"cadastral survey identifies boundaries land covered city, municipality, province philippines.",,,
2015 Aquino,"armm, example, land gave birth land according maps, .",,,
2015 Aquino,"million hectares belonging region, add lands claimed, would reach total .",,,
2015 Aquino,million hectares.,,,
2015 Aquino,"now, fixed land record system cadastral survey, new land birthed armm.",,,
2015 Aquino,", conducted inventory sitios, identified still without electricity.",,,
2015 Aquino,"sitio electrification program, able bring light , communities identified inventory.",,,
2015 Aquino,"top this, use solar energy technology, even farflung isolated areas would difficult connect grid already electricity.",,,
2015 Aquino,"now, around percent sitios philippines already energized doe guaranteed that, step office, rest sitios tally electricity.",,,
2015 Aquino,"now, let us watch farmer benefited sitio electrification program.",,,
2015 Aquino,translated transcript domingo bonifacio difficult didnt electricity bear it.,,,
2015 Aquino,could power homes fuel sources.,,,
2015 Aquino,"first got electricity july, happy switched lights home first time.",,,
2015 Aquino,watch movie tapes listen good music.,,,
2015 Aquino,children able study night.,,,
2015 Aquino,"im even able work night charge spotlight day, im productive, earn more.",,,
2015 Aquino,"translated transcript mayor abraham akilit, bauko, mountain province lives changed better finally access electricity.",,,
2015 Aquino,were able efficient—an example would weaving.,,,
2015 Aquino,"sewing machines, create beautiful designs, sell better price.",,,
2015 Aquino,"food processing needs equipment, runs electricity.",,,
2015 Aquino,students use internet research.,,,
2015 Aquino,electricity brought good things bauko.,,,
2015 Aquino,congratulations president making bauko better place live in.,,,
2015 Aquino,"sector aviation, also steady stream good news , international civil aviation organization lifted significant safety concerns imposed country back .",,,
2015 Aquino,"year, european union allowed flag carrier resume flights europe.",,,
2015 Aquino,"following year saw another local carrier receiving approval european union, us federal aviation administration upgraded us category , category downgrade received .",,,
2015 Aquino,"developments, incoming outgoing flights increasing, also becoming easier tourists fly around philippines.",,,
2015 Aquino,"even better news june, eu air safety committee removed ban air carriers—the first time lifted ban entire civil aviation sector country.",,,
2015 Aquino,"now, airlines able fly directly united kingdom, italy, countries part eu.",,,
2015 Aquino,"seafaring , european maritime safety agency emsa already questioning compliance standards training, certification, watchkeeping seafarers.",,,
2015 Aquino,"this, threat eu would longer recognize maritime education certificates.",,,
2015 Aquino,"act, would chance estimated , filipino seafarers working european boats would jobs.",,,
2015 Aquino,marina dotc went work quickly order match maritime education certificates global standards.,,,
2015 Aquino,"day, eu continues recognize certifications.",,,
2015 Aquino,"come emsas next audit, begin october, marina guarantees definitely pass.",,,
2015 Aquino,sec.,,,
2015 Aquino,"jun abaya may waver resolve, even seems forgotten done sailors, icaos lifting significant safety concerns imposed sector, european unions lifting ban airplanes, federal aviation upgrading us category .",,,
2015 Aquino,"also banned boats setting see typhoons, helped keep passengers away danger.",,,
2015 Aquino,rare us receive news ships sinking typhoons.,,,
2015 Aquino,"achievements seemingly cast aside, complicated challenges public transport sector.",,,
2015 Aquino,biggest example mrt.,,,
2015 Aquino,"mention partners private sector endeavor, remember entitlements, seem forgotten obligations.",,,
2015 Aquino,partner supposed charge maintenance.,,,
2015 Aquino,", general overhaul mrt, upon dotcs inspection, token cosmetic changes undertaken.",,,
2015 Aquino,lack care practically guaranteed breakdown trains.,,,
2015 Aquino,"interest companies make sure get moneys worth investment yet, allowed situation deteriorate, point where, short notice, passed job improving mrt onto us.",,,
2015 Aquino,"made moves undertake improvements, suddenly, wanted take back responsibility maintenance.",,,
2015 Aquino,"however, proposal significantly expensive hours.",,,
2015 Aquino,"would, course, translate added expense aggravation people.",,,
2015 Aquino,"agree this, began process obtaining new train coaches.",,,
2015 Aquino,"mrtc adamant, able obtain tro procurement.",,,
2015 Aquino,mrt situation come this.,,,
2015 Aquino,sec.,,,
2015 Aquino,"jun you, i, entire population metro manila pleased happening.",,,
2015 Aquino,"private sector relegated responsibility us made moves provide solution, blocked us.",,,
2015 Aquino,clear agenda mrtc never meet.,,,
2015 Aquino,"now, taking steps buy corporation.",,,
2015 Aquino,"fixed, state sole decisionmaker.",,,
2015 Aquino,"undertaking process, already implementing immediate maintenance work.",,,
