full_nameyears,sentence,label,sentiment_label,sentiment_score
1998 Estrada,"maaaring sabihing ito ay maliit pa. subalit paano mo sasabihin sa pamilyang gutom na mas masama ang kalagayan ng ibang pamilya sa ibang bansa one lost job one hungry family, one cold statistic cannot agree.",,,
1998 Estrada,statistics claim number poor people gone past decade.,,,
1998 Estrada,wonder people believe statistics.,,,
1998 Estrada,wala sa akin ang mga statistics na iyan.,,,
1998 Estrada,"poor poor—walang pera, walang pagkain, walang bubong, walang dignidad, lalunglalo na, walang pagasa.",,,
1998 Estrada,hindi lang iyan.,,,
1998 Estrada,"yung mayaman ay higit pang yumaman, ang mahihirap lalong humirap.",,,
1998 Estrada,wish could say shall set job security fund soon.,,,
1998 Estrada,dont want add inventory unfunded laws bills amount billion worth promises never fulfilled.,,,
1998 Estrada,"according statistics, past six years, philippine economy grew, richest percent got percent national income.",,,
1998 Estrada,poorest percent wala pang dalawang porsiyento.,,,
1998 Estrada,"worse countryside, percent filipinos still work onethird wages city.",,,
1998 Estrada,come here.,,,
1998 Estrada,"find jobs, none qualify.",,,
1998 Estrada,"noong araw, inakala ko na marami na kusang darating sa ating bansa ang mga banyagang negosyante dahil ang mga manggagawa natin ay mahuhusay handang tumanggap ng mababang sahod.",,,
1998 Estrada,hindi na ito totoo.,,,
1998 Estrada,napakababa ng productivity ng karaniwang manggagawang pilipino dahil kalahati na lang sa kanila ang nakapagtapos sa mababang paaralan samantalang tatlumput tatlong porsiyento lang ang nakaabot ng high school.,,,
1998 Estrada,"ngunit limitado ang pondo na maari nating ilaan para sa edukasyon may kakulangan tayong , silidaralan, , guro.",,,
1998 Estrada,"hindi lamang sa larangan ng edukasyon—hanggang ngayon, mahigit sa tatlumpung porsiyento ng tahanan sa bansa ay wala pa ring kuryente.",,,
1998 Estrada,"sa boung asya, sunod lamang sa bansang hapon ang taas ng singil natin sa kuryente.",,,
1998 Estrada,"sa larangan ng agrarian reform, na ngayon ay nasa na taon na.",,,
1998 Estrada,"percent target areas distributed, productivity become lower.",,,
1998 Estrada,"mean land left landlords, farmers left fend themselves.",,,
1998 Estrada,now.,,,
1998 Estrada,"add anarchy peace order front, thing organized crime, thing systematic kidnapping.",,,
1998 Estrada,result capital flight.,,,
1998 Estrada,yet officials think attract foreign funds tax incentives potential kidnap victims.,,,
1998 Estrada,"ang sinumang bagong pangulo ay may pangarap minimithing para sa bansa lalunglalo na sa akin, na malaki ang inaasahan ng masang pilipino.",,,
1998 Estrada,"ngunit gustuhin ko man na maibigay ang kanilang inaasahan sa lalong madaling panahon, paano ko ibibigay kung wala tayong sapat na pananalapi na igugugol para maiangat ang kanilang kabuhayan billion budget deficit consolidated public sector deficit could go high billion.",,,
1998 Estrada,"collection taxes duties down, even tax exemptions incentives cut deep government revenues.",,,
1998 Estrada,government could borrow more.,,,
1998 Estrada,raise interest rates worsen economic slowdown.,,,
1998 Estrada,result less taxes fewer jobs.,,,
1998 Estrada,"high interest rates squeeze gnp two percent more, half million jobless.",,,
1998 Estrada,"pressure bangko sentral print money, inflation shoot up.",,,
1998 Estrada,"kaliwat kanan, may latay, napakahirap tumimbang, sadyang malala ang problema natin.",,,
1998 Estrada,"gayunpaman, nasa ugat ng problema ang nakikita kong solusyon.",,,
1998 Estrada,problems face magnitude require nothing less heroic concerted action.,,,
1998 Estrada,"must move upon single community, bound together common rules agree respect obey.",,,
1998 Estrada,"begin with, reduce cost governance, costs go higher higher corrupt act, wasteful project.",,,
1998 Estrada,"bilyunbilyong piso ang nawawaldas sa mga proyektong maaksaya kulang sa silbi, lalong malaki pa ang nawawalang parang bula dahil sa patuloy na mga kurakot.",,,
1998 Estrada,"business pays taxes, mostly pockets bir agents customs examiners instead national treasury.",,,
1998 Estrada,"alone, save much billion pork barrel.",,,
1998 Estrada,.,,,
1998 Estrada,"billion went centennial celebration, department social welfare beg million emergency food aid drought victims mindanao, get it.",,,
1998 Estrada,"world development report ranks philippine civil service among politicized world, politics deciding appointments janitor.",,,
1998 Estrada,corruption index ranked philippines second corrupt country region.,,,
1998 Estrada,debt service took percent national budget last year .,,,
1998 Estrada,billion first semester alone.,,,
1998 Estrada,"total external debt, including private sector, .",,,
1998 Estrada,billion .,,,
1998 Estrada,trillion pesos.,,,
1998 Estrada,"nang akoy maupo bilang pangulo, nagulat ako nang ipaalam sa akin na umabot na pala sa .",,,
1998 Estrada,trillion ang kabuuang utang ng pampublikong sektor.,,,
1998 Estrada,"hindi na bilyunbilyon ang usapan ngayon, kundi trilyuntrilyon na.",,,
1998 Estrada,"know economic slowdown, deep asian crisis.",,,
1998 Estrada,know dont much work with.,,,
1998 Estrada,previous leaders laid political economic reforms make enduring framework build.,,,
1998 Estrada,"race time, impatient public ask us reforms pay dividends common man well, begin now.",,,
1998 Estrada,"honesty, thrift, efficiency.",,,
1998 Estrada,tama na ang pagpapasasa.,,,
1998 Estrada,tama na ang nakawan.,,,
1998 Estrada,tama na ang aksaya.,,,
1998 Estrada,tama na ang mga palabas.,,,
1998 Estrada,"kailangan magbanat tayo ng mgabuto, tunay na serbisyo ang siyang dapat na maging balangkas para sa ating mga solusyon.",,,
1998 Estrada,"ngayon taon, mula sa inaasahang bilyon, pababa sa bilyon lamang, kailangang magsagawa ng mga kaukulang pagbabago pagtitipid ang pamahalaan upang lalo pang paliitin ang inaasahang kakulangan nito sa bilyon lamang.",,,
1998 Estrada,"order achieve targets, resolutely pursue several major cutbacks expenditure programs.",,,
1998 Estrada,"first, instructed secretary budget continue withhold percent budget allocations, excluding salaries wages, various national agencies, including office president.",,,
1998 Estrada,"second, continue withhold percent internal revenue allotment local government units .",,,
1998 Estrada,"third, believe congress shares conviction abolish pork barrel face fiscal position.",,,
1998 Estrada,kakaunti ang mga congressman na pumapalakpak.,,,
1998 Estrada,people ask less.,,,
1998 Estrada,"lastly, postpone implementation year various programs earmarked funding military camp sale proceeds, including afp modernization program.",,,
1998 Estrada,also move quickly dispose burden governmentowned corporations.,,,
1998 Estrada,urge congress prioritize bill privatizing napocor within first three months session.,,,
1998 Estrada,"privatization government shares pasar, philphos, petron, fti, pnb, pnocedc, pncc, meralco, two governmentowned television stations commence year.",,,
1998 Estrada,"department finance put place, within days, program spin restructure rest government corporations.",,,
1998 Estrada,ngunit ang mga ospital ng pamahalaan ay kailanman ay hindi natin ibebenta.,,,
1998 Estrada,mananatiling susuportahan ng ating pamahalaan.,,,
1998 Estrada,"dealings, contracts, negotiations done complete transparency integrity, every step way.",,,
1998 Estrada,"indication anomaly, immediately cancel sale.",,,
1998 Estrada,"uulitin ko, isang balita lang tungkol sa katiwalian, ipatitigil ko ang anumang klase ng subasta.",,,
1998 Estrada,kahit sino pa sila.,,,
1998 Estrada,ordered inventory government lands titled departments bureaus transfer national government.,,,
1998 Estrada,want officials keep real estate business stick public service.,,,
1998 Estrada,let us forget privatization mainly emergency response emergency situation.,,,
1998 Estrada,therefore intention initiate institutional reform entire budget process.,,,
1998 Estrada,"administration completed first threeyear budget framework, national government soon propose congress budget accord.",,,
1998 Estrada,"contrast current practice executive decides initial list programs projects, budget accord involve congress executive selection projects approved president.",,,
1998 Estrada,"total expenditures cannot exceed predetermined, irrevocable ceilings threeyear period.",,,
1998 Estrada,"sa panig po naman ng pananalapi, umaasa akong magtatagumpay ang action plan ng department finance upang maging epektibo ang pangongolekta ng buwis.",,,
1998 Estrada,"action plan department finance start asset census, intended establish uptodate reliable database net worth taxpaying filipinos.",,,
1998 Estrada,push tax amnesty give peace mind delinquent taxpayers tax credits honest ones.,,,
1998 Estrada,"pagkatapos ng tax amnesty, assure apply full force law tax evaders.",,,
1998 Estrada,"tinitiyak ko sa inyo na hindi lamang natin hahabulin ang mga tax evaders na ito kundi siguradong mapaparusahan, sino man sila.",,,
1998 Estrada,establish large taxpayers unit bir.,,,
1998 Estrada,suspend implementation certain boi exemptions granted companies laws executive orders expired .,,,
1998 Estrada,fiscal reforms forced upon us economic crisis continue serve us well even crisis over.,,,
1998 Estrada,take opportunity establish fiscal discipline spending habits government.,,,
1998 Estrada,"although tolerate certain amount deficit year, try best possible pursue balanced budget national government coming years.",,,
1998 Estrada,consolidated deficit entire public sector limited percent countrys gnp.,,,
1998 Estrada,"makikinabang ang lahat sa mga gagawin nating ito hindi lamang ang pamahalaan, kundi ang karaniwang mamamayan na rin.",,,
1998 Estrada,"sa larangan ng ating financial system, patuloy na igagalang ng aking administrasyon ang kalayaan ng ating monetary board ng bangko sentral ng pilipinas.",,,
1998 Estrada,subalit hindi kailangang magdusa ng lubos ang kalakalan sa patuloy na pagtaas ng interest rates.,,,
1998 Estrada,"kakatigan ko ang pagbaba ng interest ang pagpapabilis sa daloy ng pananalapi, lalo na sa mga maliliit na negosyo.",,,
1998 Estrada,"gayunpaman, titiyakin kong ang salapi ng mga government financial institution ay hindi sosolohin ng mga iilang korporasyon.",,,
1998 Estrada,"giant corporations powerful groups cornered huge chunk resources government banks, whose mandate principally help agriculture small medium enterprises.",,,
1998 Estrada,practice reversed.,,,
1998 Estrada,sobra na ang kanilang pagsasamantala.,,,
1998 Estrada,billionaires pushed small borrowers lending windows charge much higher interest rates.,,,
1998 Estrada,"time on, gfis truly, sincerely, service common peoples needs.",,,
1998 Estrada,"ipinamalas din ng kasalukuyang krisis ang peligro ng labis na pagasa sa mga pondong nagmumula sa labas, kayat kailangan nating pagibayuhin ang sarili nating pagiipon, nang may sarili tayong pampuhunan sa ating mga proyekto.",,,
1998 Estrada,"sa dako naman tayo ng agrikultura, na lubhang napabayaan, kayat ang food security ng milyong pilipino ay nasa bingit ng alanganin.",,,
1998 Estrada,"monopoly rice importation national food authority stabilized prices, broken cartels.",,,
1998 Estrada,"two administrations declared sugar sunset industry, doomed die.",,,
1998 Estrada,maybe.,,,
1998 Estrada,"know that, sunset industry not, cannot leave three million families depend sugar dark, nothing eat sun goes down.",,,
1998 Estrada,marahil ang paglubog ng ating agrikultura ay dulot ng kulang na imprastruktura.,,,
1998 Estrada,hindi sapat ang bilang ng mga daanan na naguugnay sa mga bukid mga pamilihan.,,,
1998 Estrada,bakit nga ba magtatanim kung hindi mo naman maibebenta ang iyong inani condoning irrigation fees.,,,
1998 Estrada,ibibigay natin ng libre ang patubig sa ating magsasaka.,,,
1998 Estrada,"time, launch fullscale program based costeffective irrigation technologies.",,,
1998 Estrada,"kailangan nating gumawa ng , kilometro ng mga bagong daan.",,,
1998 Estrada,magkakahalaga ito ng billion.,,,
1998 Estrada,"without graft corruption, money well spent.",,,
1998 Estrada,could also jumpstart economy.,,,
1998 Estrada,"tungkol naman sa ating kapaligiran, ipapairal natin ang ganap na pagbabawal sa pagtotroso total log ban.",,,
1998 Estrada,maglulunsad tayo ng bagong programa sa muling pagtatanim ng mga puno.,,,
1998 Estrada,like past massive reforestation another excuse massive corruption.,,,
1998 Estrada,traffic tells us need roads need finish faster.,,,
1998 Estrada,one reason delay roads projects issuance temporary restraining orders tros.,,,
1998 Estrada,"interfere judiciary, urge supreme court remind judges lawyers oath delay man money.",,,
1998 Estrada,masyado ng garapal ang bentahan ng temporary restraining order.,,,
1998 Estrada,"walang lakas ang mahihirap upang tulungan ang kanilang sarili, ngunit ngayon, kahit ang gobyerno ay kapos sa pondo.",,,
1998 Estrada,must strategize maximize.,,,
1998 Estrada,"doleouts out, basic social services right.",,,
1998 Estrada,"means basic health care, basic nutrition, useful education want cannot afford it.",,,
1998 Estrada,speed program establish one science high school every province.,,,
1998 Estrada,give education subsidies straight deserving students teachers without passing schools.,,,
1998 Estrada,way choose study teach.,,,
1998 Estrada,ang lahat ng mga ito ay nangangailangan ng salapi.,,,
1998 Estrada,"sa mga susunod na hakbangin, kailangan lamang natin ang tapang political will.",,,
1998 Estrada,nilagdaan ko na ang executive order na lumilikha sa tinaguriang presidential task force organized crime.,,,
1998 Estrada,"bunga nito, katakuttakot na batikos ang ipinukol sa akin.",,,
1998 Estrada,"isang tanong, isang sagot kontra ba tayo sa krimen, sa mga lulmalaban sa krimen task force think needed hit crime, hit hard put out—decisively.",,,
1998 Estrada,"maybe better way, one shown this.",,,
1998 Estrada,say wrong right effectively.,,,
1998 Estrada,sawa na ako sa kanila.,,,
1998 Estrada,"pati na ang mamamayan, sawa na rin.",,,
1998 Estrada,sawa na sa puro pamumulitika.,,,
1998 Estrada,"sawa na sa puro salita, ngunit wala namang nagagawa kundi laitin ang mga lumalaban sa krimen.",,,
1998 Estrada,buo na ang aking pasiya.,,,
1998 Estrada,tuloy ang presidential task force criminals.,,,
1998 Estrada,propose congress amends dangerous drug act eliminate possibility probation offenders.,,,
1998 Estrada,even say sorry.,,,
1998 Estrada,place drug dealer addict together jail.,,,
1998 Estrada,shall propose another controversial measure.,,,
1998 Estrada,want devolve greater administrative control philippine national police local government units.,,,
1998 Estrada,sure get hit also.,,,
1998 Estrada,perhaps constitutional question here.,,,
1998 Estrada,"one thing sure, abusing power.",,,
1998 Estrada,sharing power local executives national police.,,,
1998 Estrada,ang pulis na baon sa hirap ay hindi nalalayo sa tukso na mangabuso.,,,
1998 Estrada,pero hindi ako nagdududa na gagampanan nang tapat ng mga alagad ng batas ang kanilang tungkulin kahit na gaano pa silang kahirap.,,,
1998 Estrada,"ngunit bakit pa natin pabibigatin ang kanilang kalagayan naniniwala ako na kapag sapat ang sahod ng ating mga alagad ng batas, higit na magiging propesyonal ang ating mga pulisya.",,,
1998 Estrada,"sa krimen, ang sagot natin ay kaparusahan.",,,
1998 Estrada,"sa rebelyon, ang tugon natin ay negosasyon.",,,
1998 Estrada,"sa mga nagsisialsa, ay tapat lamang ang pagnanasa na makamit ang pagbabago sa lipunan, tayo ay handang makipagnegosasyon.",,,
1998 Estrada,"subalit sa mga terorista, wala tayong panahon.",,,
1998 Estrada,"sa mga kapatid nating muslim, hinihiling ko ang pagkakataon na mabigyan ng katarungan ang napakaraming taon ng kapabayaan.",,,
1998 Estrada,"tigilan natin ang dahas, pagibayuhin ang sandugong kapatiran.",,,
1998 Estrada,samantalang ang karapatan ng ating mga kababaihan ay patuloy nating itataguyod.,,,
1998 Estrada,"president, inherit problems responsibility finish predecessors started.",,,
1998 Estrada,includes resolution illgotten wealth cases marcos era.,,,
1998 Estrada,so.,,,
1998 Estrada,talked settlements precluded continuing prosecution.,,,
1998 Estrada,yet cases gone long enough.,,,
1998 Estrada,"therefore, order presidential commission good government go forward illgotten wealth cases evidence taken long years collect.",,,
1998 Estrada,delays.,,,
1998 Estrada,"one way another, want cases end one year, final judgments acceptable settlements.",,,
1998 Estrada,"pagkatapos ng taon, siguro naman may katibayan na upang mabigyan ng katarungan ang sambayanang pilipino.",,,
1998 Estrada,"ito ang maliwanag na halimbawa ng justice delayed, justice denied.",,,
1998 Estrada,sa dakong external security naman.,,,
1998 Estrada,effective national defense requires modern weaponry better fighting men.,,,
1998 Estrada,"spend expensive hardware, let us right kind soldiers.",,,
1998 Estrada,weapons win wars men fight them.,,,
1998 Estrada,"develop credible military deterrent, must depend goodwill neighbors, treaty commitments united states, skills diplomats conveying everyone want peace, stability, shared prosperity.",,,
1998 Estrada,said stand senator u.s. bases treaty disqualifies president endorsing visiting forces agreement united states.,,,
1998 Estrada,"contrary, stood philippine sovereignty , president, moral right stand philippine security today.",,,
1998 Estrada,"sa bahagi naman ng pamamahala, itinatag ang pamahalaan upang paglingkuran ang mga mamamayan—at hindi ang kanyang sarili.",,,
1998 Estrada,kung tutuusin kailangan natin ng higit pang pamamahala—lalo na upang itaguyod ang kapakanan ng mga maralita.,,,
1998 Estrada,"sa ngayon, labislabis ang ating pamamahala, subalit kulang na kulang naman ang mga serbisyong pampubliko.",,,
1998 Estrada,pakikiusapan ko ang kongreso na bigyan ako ng kapangyarihan para reorganisahin ang gobyerno upang ito ay maging matipid masinop.,,,
1998 Estrada,aim change officials rationalize government operations.,,,
1998 Estrada,"small country, small government.",,,
1998 Estrada,national also local level.,,,
1998 Estrada,"tungkol naman sa ating electoral reforms, hindi lamang halalang mapayapa ang ating kailangan, kundi kampanyang hindi lubhang magastos.",,,
1998 Estrada,hindi lamang karapatan ng mga mamamayang bumoto ang dapat natin tiyakin dapat siguruhin natin na ang mga boto nila ay mabibilang.,,,
1998 Estrada,"upang makamit ito, kailangan bigyan ang komisyon sa halalan ng higit pang kapangyarihan upang harangin parusahan ang lahat ng uri ng pandaraya.",,,
1998 Estrada,hinihiling ko sa kongreso na magpatibay ng batas upang gawing heinous crime ang anumang electoral fraud.,,,
1998 Estrada,kailangan matapos ang computerization program bago sumapit ang susunod na eleksiyon.,,,
1998 Estrada,natitiyak kong marami pa tayong magagawa sa ikabubuti ng pangangasiwa ng pamahalaan—ngunit maaring kailangan pang baguhin ang ilang mga alituntunin ng saligang batas.,,,
1998 Estrada,darating ang panahon ng pagbabago sa ating saligang batas.,,,
1998 Estrada,mga kagalanggalang ng kinatawan ng sambayanang pilipino hayaan ninyong wakasan ko ang mensaheng ito sa pagsambit ng isang taimtim na pagasa.,,,
1998 Estrada,ngayong taon—sa kabila ng mga mabibigat na suliranin—sumusulong pa rin ang ating ekonomiya.,,,
1998 Estrada,"year, despite formidable odds, still expect economic growth.",,,
1998 Estrada,gross national product targeted expand year percent.,,,
1998 Estrada,"countries region registered negative gnp, continue positive growth—this, would say, credit predecessor, former president ramos.",,,
1998 Estrada,"believe keep inflation based prices single digits, around .",,,
1998 Estrada,percent.,,,
1998 Estrada,"conclude, aim help country escape recession.",,,
1998 Estrada,"solutions obvious, proposals may commonplace, never adapted before.",,,
1998 Estrada,"sum, spend wisely less.",,,
1998 Estrada,"austerity hard work generate means cover shortfalls past, smooth runway final takeoff.",,,
1998 Estrada,"perhaps then, six years passed, someone else take pilot.",,,
1998 Estrada,"honored enough elected position highest responsibility, power, trust land.",,,
1998 Estrada,"neither pretensions ambition, sincere desire serve, help least people.",,,
1998 Estrada,"kaya po akoy humihingi sa inyo ng kaunting pagunawa, kaunting panahon, kaunting pagtitiis alangalang sa ating bayan, higit sa lahat para sa ating nakakaraming mahihirap na mamamayan.",,,
1998 Estrada,"naniniwala ako na kapag nagawa natin na tayoy nagkaisa, tayoy nagkasamasama, lahat ng klaseng pagsubok ay malalampasan natin.",,,
1998 Estrada,nandiyan din ang ating hamon nandiyan din ang ating tagumpay.,,,
1998 Estrada,"maraming, maraming salamat po.",,,
1998 Estrada,"transcript second state nation address excellency joseph ejercito estrada president philippines a povertyfree philippines i, joseph ejercito estrada, president republic philippines, nation, world, god witness, hereby reaffirm unwavering commitment democracy.",,,
1998 Estrada,stand solemn oath defend constitution.,,,
1998 Estrada,"president, always uphold freedom various forms including freedom speech, press, worship, assembly, choice.",,,
1998 Estrada,none freedoms threat.,,,
1998 Estrada,"fear loss freedom share faith strength constitution, sturdiness institutions, passion people preserve freedom, determination power defend it.",,,
1998 Estrada,freedom may lost before.,,,
1998 Estrada,never lost again.,,,
1998 Estrada,people see that.,,,
1998 Estrada,president stake life it.,,,
