full_nameyears,sentence,label,sentiment_label,sentiment_score
2004 Arroyo,nation divided social economic faultlines.,,,
2004 Arroyo,tectonic plates may shift unthinkable consequences.,,,
2004 Arroyo,"say cheaper die get well illness, impossible find clean water rainfall country, modern day age, part country still sits darkness.",,,
2004 Arroyo,terrible waste terrible shame.,,,
2004 Arroyo,"kaya ang aking agenda para sa maralita ay hanapbuhay reporma sa lupa tubig, gamot, kuryente pagtatanggol kapangyarihan para sa mahina.",,,
2004 Arroyo,"fact, able bring clean water entire country previous term, you, congress finally passed clean water act first days president signed solid waste act—thank also giving opportunity—and reforesting watersheds.",,,
2004 Arroyo,"place start livelihood, million filipinos.",,,
2004 Arroyo,"growing industrial, service, microenterprise sectors take care some, thriving agribusiness sector keep countryside rather burdening metro manila already cracking weight overpopulation.",,,
2004 Arroyo,"land reform covers agrarian reform, urban land reform, ancestral domain land reform.",,,
2004 Arroyo,ask congress qualify farmland bank collateral reform system urban land titles.,,,
2004 Arroyo,ang kapangyarihan ng taong bayan ay puso ng demokrasya.,,,
2004 Arroyo,dapat kasama sila sa paghugis ng kanilang kapalaran.,,,
2004 Arroyo,dadalhin ko ang aking mga reporma sa taong bayan.,,,
2004 Arroyo,"akoy magpapaliwanag, akoy makikinig.",,,
2004 Arroyo,shown government care even single filipino life.,,,
2004 Arroyo,"must show care rest filipino people, especially weakest among us.",,,
2004 Arroyo,"adapt words adam smith information age, the greatest improvement productive powers labor seems effects modern education.",,,
2004 Arroyo,"economies exhausted possibilities division labor way forward bettereducated, adaptable workforce.",,,
2004 Arroyo,need start early.,,,
2004 Arroyo,need maintain highest educational standards.,,,
2004 Arroyo,ask congress legislate extra year studies adding fifth year high school standardizing taught barangay day care centers.,,,
2004 Arroyo,"expand youth opportunity, need focus technical vocational education strengthening english, science technology, love country.",,,
2004 Arroyo,said inaugural free markets patriotism makes countries strong.,,,
2004 Arroyo,"sense society failed youth formative years, growing normally productively, getting good education, learning habits honesty citizenship civic discipline.",,,
2004 Arroyo,"ask educational system, parents, church, pillars community help shape new culture honesty, patriotism, respect, discipline, service young filipinos.",,,
2004 Arroyo,roof cannot collapse value pillars government society sound strong.,,,
2004 Arroyo,fervently support judicial reforms carried supreme court.,,,
2004 Arroyo,ask congress law making ombudsmans function effective hong kongs independent commission corruption.,,,
2004 Arroyo,bureaucratic corruption numerous leakages bad.,,,
2004 Arroyo,government incompetence.,,,
2004 Arroyo,"unlike private sector, free market punishes mistakes, government incompetence punishes public.",,,
2004 Arroyo,"tear away layers inefficiency piled decades political accommodation redundancy national service, waste local governments, pointless procedures getting done isnt needed anyway secure public welfare.",,,
2004 Arroyo,"paying health inspector banish bacteria dirty kitchen definition, public services private sector except price public cannot pay.",,,
2004 Arroyo,"private sector better cheaper, government may step aside.",,,
2004 Arroyo,watchwords better cheaper.,,,
2004 Arroyo,"privatization spells public pillage, government continue work.",,,
2004 Arroyo,thats reason spare public services test competitive performance.,,,
2004 Arroyo,simplify procedures eliminate fixers.,,,
2004 Arroyo,"downsize government, motivate excess employees become entrepreneurs, increase pay lean mean bureaucracy.",,,
2004 Arroyo,abolished offices office president.,,,
2004 Arroyo,abolish more.,,,
2004 Arroyo,"ask congress pass law government reengineering, silver parachutes redundant offices.",,,
2004 Arroyo,"proved people done within present structure government, move changing system one enhances freedom flexibility more.",,,
2004 Arroyo,"expect next year, congress start considering resolutions charter change.",,,
2004 Arroyo,one monopoly right ideas.,,,
2004 Arroyo,"reaching segments society parties, me, join things everyones concern rise politics level patriotism.",,,
2004 Arroyo,want honeymoon period forget country go again.,,,
2004 Arroyo,"want marriage convenience conviction, across spectrum parties groups, encompassing range intelligent political, religious, economic views.",,,
2004 Arroyo,want marriage least life congress.,,,
2004 Arroyo,ask unprincipled support hold.,,,
2004 Arroyo,ask end unprincipled obstructionism always succeeds defeating best efforts.,,,
2004 Arroyo,tunay nga na kahirapan kawalan ng katarungan ang sagabal sa ating pagunlad.,,,
2004 Arroyo,ngunit ang mga nagsusulsol sa mahihirap para manggulo ang sumisira sa ating kinabukasan.,,,
2004 Arroyo,must stop.,,,
2004 Arroyo,must put stop that.,,,
2004 Arroyo,"every year, every president tells congress last chance meaningful change.",,,
2004 Arroyo,"time say again, adding past presidents right.",,,
2004 Arroyo,"time change doesnt happen, makes change harder less likely happen next time around.",,,
2004 Arroyo,time change well past due.,,,
2004 Arroyo,"time, let say, lets it!",,,
2004 Arroyo,mabuhay ang pilipino!,,,
2004 Arroyo,maraming salamat sa inyong lahat.,,,
2004 Arroyo,mabuhay ang pilipino!,,,
2004 Arroyo,mabuhay!,,,
2004 Arroyo, fifth state nation address excellency gloria macapagalarroyo president philippines opening regular session congress thank you.,,,
2004 Arroyo,"thank you, speaker de venecia.",,,
2004 Arroyo,"vice president de castro president ramos senate president drilon members senate members house representatives chief justice davide members judiciary archbishop franco excellencies diplomatic corps fellow government workers whether elected, appointed, civil servants distinguished guests ladies gentlemen every year, meet day great hall celebrate democracy take stock nation country condition government performance people wellbeing.",,,
2004 Arroyo,"country divided story nation tale two philippines almost, were, two countries name.",,,
2004 Arroyo,"one philippines whose economy, long years cumulative national endeavor, poised take off.",,,
2004 Arroyo,"philippines whose political system, equally long years degeneration, become hindrance progress.",,,
2004 Arroyo,"country verge take off, storyline would surprise many home abroad.",,,
