president_year,sentence,label,sentiment_label,sentiment_score
Quezon-1935,"department national defense comprising several staff sections required general supervision whole military establishment control administration, training, maintenance, essential functions.",1.0,POSITIVE,0.8600292801856995
Quezon-1935,"reserve units dispersed islands, approximately according population.",0.0,NEGATIVE,0.962023138999939
Quezon-1935,"national territory divided military districts subdistricts, maintained small professional cadre training annual quota locally called colors.",0.0,NEGATIVE,0.9357197880744934
Quezon-1935,training periods except trainees selected serve regular force normally extend period five half months.,0.0,NEGATIVE,0.955724835395813
Quezon-1935,"thereafter, ten years, trainee required undergo annually sufficient training preserve individual collective efficiency.",1.0,POSITIVE,0.9412591457366944
Quezon-1935,time onward training grow progressively less.,0.0,NEGATIVE,0.9995003938674928
Quezon-1935,"system have, within ten years, hundreds thousands trained individuals, eventually practically entire male population military training.",1.0,POSITIVE,0.7419361472129822
Quezon-1935,younger men group constantly organized tactical formations.,1.0,POSITIVE,0.9979352951049804
Quezon-1935,"supporting units pool trained individuals, generally higher age groups, available emergency replacements line organizations employment staff services.",1.0,POSITIVE,0.974981725215912
Quezon-1935,"equipment supplies reserve organizations locally stored maintained, control professionally trained cadres.",0.0,NEGATIVE,0.7384228110313416
Quezon-1935,supplementing training given army military instructional system schools colleges.,0.0,NEGATIVE,0.9899160265922546
Quezon-1935,"every educational institution wholly partially supported public expense serve, plan, agency inculcating patriotism assisting important work instructing people essentials military profession.",0.0,NEGATIVE,0.9708681702613832
Quezon-1935,"starting students, aged ten, intensive courses citizenship, sanitation, physical development progressively widened scope period adolescence, age eighteen, every ablebodied male student pursued thorough course elementary military practices methods.",1.0,POSITIVE,0.9843565821647644
Quezon-1935,"consequence, even though quotas annually trained army comprise portion young men attaining age twentyone, eventually acquaint entire male population essential requirements military service.",0.0,NEGATIVE,0.9568215012550354
Quezon-1935,"plan provides comprehensive system emergency mobilization reserves insure rapid, concerted, efficient action face emergency.",1.0,POSITIVE,0.9991518259048462
Quezon-1935,proposes yearly objectives procurement armaments equipment.,1.0,POSITIVE,0.9704822897911072
Quezon-1935,"things many others, developed exhaustive detail possible, end proposals national assembly might comprise concrete rather theoretical recommendations.",0.0,NEGATIVE,0.97646164894104
Quezon-1935,"although, broad outline, proposed system defense may thus briefly accurately described, governmental problems involved transforming plans actual accomplishment almost baffling intricacy difficulty.",0.0,NEGATIVE,0.9981223940849304
Quezon-1935,"preliminary undertaking actual development, necessary laws must formulated approved, initial selections higher military officials accomplished.",1.0,POSITIVE,0.9662131071090698
Quezon-1935,"thereafter, full accord provisions legislative enactments, professional technical phases task begin.",1.0,POSITIVE,0.8783113956451416
Quezon-1935,merely name important indicate clearly involved character project.,1.0,POSITIVE,0.9890223741531372
Quezon-1935,"organization department national defense must aim efficient functioning, must avoid extravagance entailed maintenance unnecessary overhead.",0.0,NEGATIVE,0.9951342940330504
Quezon-1935,"membership must possess qualifications required purpose essential bureau, including those, example, pertaining armament, administration, supply, sanitation, legal affairs.",1.0,POSITIVE,0.9154121279716492
Quezon-1935,efficient officer corps soul army.,1.0,POSITIVE,0.9997275471687316
Quezon-1935,"produce one requisite size qualifications must first provide gradual accumulation, future turnover involve small annual increment.",0.0,NEGATIVE,0.9928677082061768
Quezon-1935,"must evolve policies governing appointments, promotion, pay, assignment, retirements, must provide thorough military education members.",1.0,POSITIVE,0.9934210181236268
Quezon-1935,"technical schools must established, faculties must first organized thoroughly indoctrinated.",1.0,POSITIVE,0.8580058217048645
Quezon-1935,"suitable tactical organization army, accurately adjusted necessities philippine conditions, must developed.",1.0,POSITIVE,0.9768850803375244
Quezon-1935,applicable doctrine method must evolved.,1.0,POSITIVE,0.9880288243293762
Quezon-1935,"skeletonized organization registration citizens subject military training, receiving, caring training annual quotas must established.",0.0,NEGATIVE,0.985204815864563
Quezon-1935,"necessary programs pertaining munitions, including technical items airplanes, rifles, cannon, machine guns, ammunition, signal equipment, bridging material, host matters must formulated accordance minimum needs.",0.0,NEGATIVE,0.6873123049736023
Quezon-1935,"inspection, accounting, phases administration must established maintained.",1.0,POSITIVE,0.7205899357795715
Quezon-1935,"constitute immediate problems solutions must develop side side, fully articulated synchronized others.",0.0,NEGATIVE,0.9972463846206664
Quezon-1935,"necessary control, direction, coordination myriad essential details represents one difficult critical problems entire project.",0.0,NEGATIVE,0.9896842241287231
Quezon-1935,"importance progress, will, years come, overshadow others.",1.0,POSITIVE,0.9933924078941344
Quezon-1935,"successful solution immediately demanded, technical ability extends every phase military profession, also broad thorough experience field higher administration, organization, leadership.",1.0,POSITIVE,0.9989981055259703
Quezon-1935,"unless qualifications made constantly available commonwealth pay lack millions squandered pesos, years wasted time, confusion effort added risks nations security.",0.0,NEGATIVE,0.9939868450164796
Quezon-1935,"unfortunately type ability experience that, yet, little opportunity develop among people.",0.0,NEGATIVE,0.996316134929657
Quezon-1935,"produced, constabulary philippine scouts, officers outstanding worth particular lines military endeavor, among confidently expect obtain initially senior officers new army.",1.0,POSITIVE,0.9679676294326782
Quezon-1935,"due conditions past existence war department, complete defense force, balanced army, exclusive responsibility protection, and, consequently, experience functions assume us transcendent importance.",1.0,POSITIVE,0.9771275520324708
Quezon-1935,"situation alternative obtain experience, ability, skill sources, anxiety score earnestly considered upon might logically depend.",0.0,NEGATIVE,0.8813310861587524
Quezon-1935,every consideration friendship association supported hope source might united states.,1.0,POSITIVE,0.995438039302826
Quezon-1935,"consequently, presented president country essentials problem explained dire need help.",0.0,NEGATIVE,0.9915729761123656
Quezon-1935,"specifically earnestly requested detail general douglas macarthur, chief staff united states army, one soldier whose opinion every question military organization would command respect people.",1.0,POSITIVE,0.9869356751441956
Quezon-1935,"presidents response immediate, sympathetic, definite.",1.0,POSITIVE,0.9998026490211488
Quezon-1935,"real sacrifice american army officer, since served continuously chief staff, made available commonwealth government military adviser.",1.0,POSITIVE,0.9970190525054932
Quezon-1935,record peace war requires eulogy me.,1.0,POSITIVE,0.9862017035484314
Quezon-1935,qualifications important post serve clearly appreciated among people washington.,1.0,POSITIVE,0.9988210797309875
Quezon-1935,"this, also known devotion philippines filipino people, wisdom choice universally recognized.",1.0,POSITIVE,0.9991378784179688
Quezon-1935,request authority confer upon general macarthur assistants rank emoluments deem keeping important duties dignity nation.,1.0,POSITIVE,0.9052090048789978
Quezon-1935,several provisions law fundamental development philippine defense outlined draft bill shall presently furnish you.,1.0,POSITIVE,0.9357788562774658
Quezon-1935,"depicts, much greater detail attempted here, defense plan propose adoption.",1.0,POSITIVE,0.9357157945632936
Quezon-1935,"represents essence authorizations, directives, general policies necessary insure initiation project.",1.0,POSITIVE,0.9790398478507996
Quezon-1935,"again, emphasize need prompt positive action initiating great project.",1.0,POSITIVE,0.998900294303894
Quezon-1935,"every line human endeavor built, foundations, also framework and, certain cases, even edifice itself.",1.0,POSITIVE,0.990270972251892
Quezon-1935,"here, except necessary law enforcement elements, stone laid.",0.0,NEGATIVE,0.5669225454330444
Quezon-1935,"refusal grant us immediate complete independence due, large measure, present inability cope general revolt offer kind resistance invading force.",0.0,NEGATIVE,0.9891856908798218
Quezon-1935,"swift action defense measures proposing prove earnestness determination be, forever remain, free independent.",1.0,POSITIVE,0.991432785987854
Quezon-1935,"what, ask, would use seeing country free one day, flag standing alone flying sky, see subjects another power following day, flag sovereign country would purpose educating young men women concerning rights privileges free citizens, tomorrow subjects foreign foe build wealth nation swell coffers another preordained fate, seek new master stars stripes given us justice fair treatment, welfare prosperity, also ever increasing political liberties including independence national freedom stands us shining light—the freedom many years gleamed fitful candle distant dark.",0.0,NEGATIVE,0.6603937745094299
Quezon-1935,"shall make ready grasp torch, predatory force may ever strike hands!",0.0,NEGATIVE,0.666939914226532
Quezon-1936,"message excellency manuel l. quezon president philippines first national assembly countrys conditions problems mr. speaker, gentlemen national assembly seven months ago commonwealth inaugurated amidst general rejoicing people, misgivings part timorous individuals.",0.0,NEGATIVE,0.974160134792328
Quezon-1936,today government commonwealth counts confidence respect all.,1.0,POSITIVE,0.998485505580902
Quezon-1936,"true, still prophets disaster, need seriously disturb us, evident wish father forebodings.",0.0,NEGATIVE,0.9386247992515564
Quezon-1936,"relations america provisions independence act incorporated constitution, government united states retains direct control supervision foreign affairs, well certain specific powers cases domestic character.",1.0,POSITIVE,0.9711352586746216
Quezon-1936,powers vested president united states whose representative islands united states high commissioner.,1.0,POSITIVE,0.9979839324951172
Quezon-1936,"personal official relations high commissioner frank murphy cordial, highest spirit cooperation characterized transactions government washington administration.",1.0,POSITIVE,0.995216965675354
Quezon-1936,deep sense loss people saw high commissioner murphy depart united states hope soon return philippines.,0.0,NEGATIVE,0.998410701751709
Quezon-1936,"gold reserve funds excise tax oil regret inform senate united states passed bill repealing act recognizing equity philippine government sum ,, arising devaluation dollar reimbursement depreciation reserves deposited united states.",0.0,NEGATIVE,0.9641155004501344
Quezon-1936,"bill pass congress, government would made incur loss american officials done contrary recommendation filipino representatives.",0.0,NEGATIVE,0.9692268371582032
Quezon-1936,"not, however, given hope house representatives follow action senate, cannot conceive america, case acted guardian filipino interests, want profit losses ward.",0.0,NEGATIVE,0.9926962852478028
Quezon-1936,know high commissioner murphy done everything secure fund philippines.,1.0,POSITIVE,0.859637439250946
Quezon-1936,attempts enact legislation reverting treasury united states proceeds excise tax coconut oil imported philippines.,0.0,NEGATIVE,0.9957072734832764
Quezon-1936,"amount collections around ,, deposited united states treasury.",0.0,NEGATIVE,0.7800918221473694
Quezon-1936,payment government philippines accordance law suspended view cases pending courts contesting validity law.,0.0,NEGATIVE,0.9916667342185974
Quezon-1936,earnest belief congress approve proposed legislation referred to.,1.0,POSITIVE,0.9974020719528198
Quezon-1936,"heretofore, whenever congress united states taxed goods products imported united states philippines, invariably provided payment collections government.",0.0,NEGATIVE,0.9745246767997742
Quezon-1936,"is, therefore, beyond comprehension stage relations america record fair dealing justice reversed.",0.0,NEGATIVE,0.999222993850708
Quezon-1936,also counting upon help commissioner murphy friends congress prevent enactment said law.,0.0,NEGATIVE,0.7735312581062317
Quezon-1936,"foreign population happy able inform assembly foreign population islands has, since inauguration commonwealth, shown genuine desire cooperate people make government signal success.",1.0,POSITIVE,0.9976915121078492
Quezon-1936,much printed local foreign papers regarding ownership large tracts land japanese subjects davao.,0.0,NEGATIVE,0.5503341555595398
Quezon-1936,impression davao actually owned japanese.,1.0,POSITIVE,0.8914092779159546
Quezon-1936,case.,1.0,POSITIVE,0.8988543748855591
Quezon-1936,"total area owned, leased andor cultivated japanese davao , hectares almost two million hectares constitute total area public domain province.",0.0,NEGATIVE,0.9131006002426147
Quezon-1936,"true japanese investments davao considerable, doubts expressed legality transactions entered filipinos japanese regarding public domain leased filipinos government.",1.0,POSITIVE,0.9546610116958618
Quezon-1936,cases government act accordance law equity.,1.0,POSITIVE,0.974895715713501
Quezon-1936,"course action finally decided upon administration, shall advise assembly take step without previous knowledge.",0.0,NEGATIVE,0.9826439023017884
Quezon-1936,nothing socalled davao problem cause serious concern.,0.0,NEGATIVE,0.855724573135376
Quezon-1936,peace order country never entirely free armed bandits outlaws last four months.,0.0,NEGATIVE,0.9766815900802612
Quezon-1936,"beginning present administration two armed bands marauding provinces laguna tayabas time, large one notorious bandit province lanao many years terrorizing district murders robberies.",0.0,NEGATIVE,0.8280341029167175
Quezon-1936,"two hours inauguration chief executive conference governors laguna tayabas chief constabulary, instructed spare effort capture extermination outlaws.",0.0,NEGATIVE,0.9496788382530212
Quezon-1936,soon thereafter lanao bandit resisted arrest killed constabulary within two months every members armed bands laguna tayabas either captured killed.,0.0,NEGATIVE,0.9485692977905272
Quezon-1936,"however, still danger possible sporadic public disturbances like uprising sakdalistas took place year ago last may.",0.0,NEGATIVE,0.967132568359375
Quezon-1936,"professional demagogues make living exploiting patriotism uninformed real fancied grievances discontented, exciting masses incendiary speeches literature.",1.0,POSITIVE,0.5522643327713013
Quezon-1936,communism also active last years propaganda particularly effective forces law order constantly guard.,0.0,NEGATIVE,0.9308094382286072
Quezon-1936,"not, course, slightest danger general uprising, cannot allow serious disturbance public order take place.",0.0,NEGATIVE,0.9884095191955566
Quezon-1936,"one cases may give occasion american intervention failure government preserve order protect life, property, individual liberty.",0.0,NEGATIVE,0.9923245906829834
Quezon-1936,"world watching experiment filipino selfgovernment, confidence respect future nations may philippine republic depend large measure upon ability maintain peace order extend effective protection residents islands transition period.",1.0,POSITIVE,0.9937866926193236
Quezon-1936,"knowing great superiority forces government misguided group may induced armed revolt, causes anguish think administration armed forces government may compelled take drastic measure would exact greater toll life sakdalista uprising.",0.0,NEGATIVE,0.9915836453437804
Quezon-1936,"every point view, therefore, better preventive measures taken, earnest hope national assembly delay enactment appropriate legislation end.",0.0,NEGATIVE,0.9857295751571656
Quezon-1936,"social justice government cannot compromise public disorder, equally duty right social injustices.",1.0,POSITIVE,0.7818248271942139
Quezon-1936,"laborers farm well factories still suffer longstanding unfair practices, one successfully deny.",0.0,NEGATIVE,0.9978368878364564
Quezon-1936,"injustices, however, cannot remedied merely applying legislation force countries.",0.0,NEGATIVE,0.7382672429084778
Quezon-1936,"legislation would take account local conditions, incipient stage industrial life almost primitive state agriculture.",0.0,NEGATIVE,0.7399991154670715
Quezon-1936,government administration practical question statesmanship consists wise application sound doctrines bearing mind actual conditions met case.,1.0,POSITIVE,0.990458607673645
Quezon-1936,"even uptodate progressive labor legislation, keeping prevailing conditions here, may easily upset existing industries, preventing establishment new ones, retard advance agriculture.",0.0,NEGATIVE,0.9971357583999634
Quezon-1936,"i, therefore, advocate policy progressive conservatism based upon recognition essential fundamental rights labor.",1.0,POSITIVE,0.9938940405845642
Quezon-1936,"philippine legislature past enacted several measures protection labor, improved somewhat lot workingman extent filipino laborer enjoys rights privileges brother oriental countries, necessary go give better effective protection rights interests wageearners.",0.0,NEGATIVE,0.8713043332099915
Quezon-1936,"would, therefore, urge enactment law authorizing creation boards arbitration settle questions labor, minimum wages, working conditions, matters affecting relations.",0.0,NEGATIVE,0.969356894493103
Quezon-1936,"passage tenancy law, believed relationship landowner tenant could maintained fair satisfactory basis.",0.0,NEGATIVE,0.6516656875610352
Quezon-1936,"although legislation statute book several years, know single locality put effect, enforcement province made dependent affirmative resolution majority municipal councils province.",0.0,NEGATIVE,0.9726645350456238
Quezon-1936,discontent social unrest among farm laborers among industrial workers.,0.0,NEGATIVE,0.9960032105445862
Quezon-1936,believe situation materially improved enactment arbitration board law referred.,1.0,POSITIVE,0.7448770999908447
