president_year,sentence,label,sentiment_label,sentiment_score
Magsaysay-1956,consider feasibility extending incentives essential foods.,,POSITIVE,0.8956886529922485
Magsaysay-1956,"sustain gains, directed naric, accfa, agencies concerned coordinate efforts department agriculture natural resources toward early attainment selfsufficiency food.",,POSITIVE,0.9638992547988892
Magsaysay-1956,second guidepost acceleration land reform.,,NEGATIVE,-0.8650662302970886
Magsaysay-1956,"land ownership remains greatest incentive productivity contentment among masses, speeding land distribution.",,NEGATIVE,-0.5529406070709229
Magsaysay-1956,"salutary impact land tenure reform act soon added efforts narra, accfa, bureau lands.",,POSITIVE,0.9830960035324097
Magsaysay-1956,invite congress continue interest land reform devise means intensifying efforts along line.,,POSITIVE,0.9913913011550903
Magsaysay-1956,third guidepost establishment strong administrative machinery community development.,,POSITIVE,0.9996128678321838
Magsaysay-1956,"diversify efforts stimulate community development, establishment coordinating implementing machinery becomes urgent.",,POSITIVE,0.9865835309028625
Magsaysay-1956,recommend congress consider creation instrumentality undertake task.,,POSITIVE,0.9971785545349121
Magsaysay-1956,suggest congress consider measures make local governments financially selfsufficient effective community development.,,NEGATIVE,-0.9575105309486389
Magsaysay-1956,"deemed necessary, organization created undertake studies matter.",,POSITIVE,0.9934334754943848
Magsaysay-1956,fourth guidepost fuller utilization natural resources economic development.,,POSITIVE,0.9965509176254272
Magsaysay-1956,main hope providing employment people lies fuller utilization abundant natural resources.,,POSITIVE,0.9753119349479675
Magsaysay-1956,essential existing well new industries make greater use available raw materials develop produced locally.,,POSITIVE,0.9965613484382629
Magsaysay-1956,"should, therefore, give continued emphasis industries enterprises utilize available materials resources, largely dependent imported raw materials.",,POSITIVE,0.9736769795417786
Magsaysay-1956,"unless done, well nigh impossible build sound economy.",,NEGATIVE,-0.9977585077285767
Magsaysay-1956,"promote objective, recommend congress provide funds continuance expansion resources surveys investigations.",,POSITIVE,0.9980913996696472
Magsaysay-1956,fifth guidepost improvement monetary credit management accelerate economic development.,,POSITIVE,0.9987772107124329
Magsaysay-1956,expansion credit facilities coupled proper allocation foreign exchange effective stimulus agricultural industrial production.,,POSITIVE,0.9868440628051758
Magsaysay-1956,developed integrated system economic priorities govern extension credit allocation dollars.,,POSITIVE,0.9835178852081299
Magsaysay-1956,"have, therefore, directed national economic council develop system concert central bank, giving preference projects enterprises make greater use available resources highincome employment potential.",,NEGATIVE,-0.6091898083686829
Magsaysay-1956,directed rehabilitation finance corporation central bank coordinate activities expedite granting loans foreign exchange allocations qualified agricultural industrial enterprises.,,POSITIVE,0.5426068902015686
Magsaysay-1956,"also directed philippine national bank and, central bank, rural banks country reexamine lending operations view giving greater support small merchants producers.",,POSITIVE,0.8737059235572815
Magsaysay-1956,sixth guidepost adoption educational reforms geared requirement scientific economic progress.,,POSITIVE,0.9179989099502563
Magsaysay-1956,"must revitalize educational system emphasize general, scientific, vocational education.",,POSITIVE,0.9975308775901794
Magsaysay-1956,proposal undersecretary vocational education merits careful study.,,POSITIVE,0.9939479827880859
Magsaysay-1956,"give full support improvement instruction facilities public agricultural, trade, technical schools.",,POSITIVE,0.9982306361198425
Magsaysay-1956,decreasing emphasis natural physical sciences runs counter rapidly developing era electronics atomics.,,NEGATIVE,-0.8714947700500488
Magsaysay-1956,"participate fully blessings science, must recast educational system tot rain engineers scientists.",,POSITIVE,0.998454213142395
Magsaysay-1956,"beginning, mathematics physics taught compulsory high schools.",,NEGATIVE,-0.6302863955497742
Magsaysay-1956,seventh guidepost need scientific research basis economic social development.,,NEGATIVE,-0.9337460994720459
Magsaysay-1956,fundamental applied research long neglected.,,NEGATIVE,-0.9989038705825806
Magsaysay-1956,science scholarship largely depended progress abroad.,,NEGATIVE,-0.988067626953125
Magsaysay-1956,"time participate seriously enterprise, paying particular attention needs.",,POSITIVE,0.9952700734138489
Magsaysay-1956,"one first steps, created science advisory committee composed representatives principal scientific organizations.",,POSITIVE,0.9947918057441711
Magsaysay-1956,urge congress provide funds scientific research investigation.,,POSITIVE,0.758640706539154
Magsaysay-1956,suggest appropriation set aside purpose.,,NEGATIVE,-0.985729455947876
Magsaysay-1956,would also desirable establish institute economic development research university philippines provide students also neighboring asian countries advanced training essential accelerated development.,,POSITIVE,0.9170804023742676
Magsaysay-1956,provide inducements private philanthropy benefit scientific research.,,POSITIVE,0.9931053519248962
Magsaysay-1956,one way adopt farsighted tax policy donations grants scientific research investigation.,,NEGATIVE,-0.9710255265235901
Magsaysay-1956,eighth guidepost redefinition incentives private enterprise.,,NEGATIVE,-0.6097572445869446
Magsaysay-1956,"insufficiency timidity capital, domestic foreign, one principal reasons delay economic development.",,NEGATIVE,-0.9995301961898804
Magsaysay-1956,"dissipate uncertainty investment atmosphere and, consistent national interest, give investors necessary incentives guarantees.",,POSITIVE,0.9899945855140686
Magsaysay-1956,trust congress enact session legislation fully meeting problem.,,POSITIVE,0.9957674741744995
Magsaysay-1956,part efforts clarify goals economic growth means seek attain them.,,POSITIVE,0.9916580319404602
Magsaysay-1956,among ate economic controls.,,NEGATIVE,-0.7129672169685364
Magsaysay-1956,"gradual removal, remain necessary stage economic development.",,POSITIVE,0.9936648607254028
Magsaysay-1956,must utilized assure advantageous allocation limited resources thus maintain monetary price stability.,,NEGATIVE,-0.9472876191139221
Magsaysay-1956,improvements must effected implementation controls.,,POSITIVE,0.9436596632003784
Magsaysay-1956,sudden policy changes tend dislocate business avoided.,,NEGATIVE,-0.9989996552467346
Magsaysay-1956,urge congress consider amendments central bank charter would render monetary board effective administration exchange management money credit.,,NEGATIVE,-0.9548091888427734
Magsaysay-1956,"connection, would urge least three members monetary board serve full time basis.",,NEGATIVE,-0.9297104477882385
Magsaysay-1956,central bank charter amended provide liberal rediscounting system enlarge lending operations banks.,,POSITIVE,0.9661548733711243
Magsaysay-1956,"reexamine nodollar import law, define objectives scope, examine performance light experience date.",,NEGATIVE,-0.9954234957695007
Magsaysay-1956,tariff structure studied give full protection vital industries.,,POSITIVE,0.993126630783081
Magsaysay-1956,would also advisable renew authority granted president republic act no.,,NEGATIVE,-0.9144189357757568
Magsaysay-1956,increase reduce tariff rates least two years.,,NEGATIVE,-0.727573812007904
Magsaysay-1956,ninth guidepost stabilization fiscal position government.,,POSITIVE,0.6393213272094727
Magsaysay-1956,bottom slow progress areas public service insufficiency public revenues.,,NEGATIVE,-0.9995059967041016
Magsaysay-1956,"therefore urge congress study following aspects fiscal organization view increasing government revenues first, necessity setting tax commission undertake technical studies tax system recommend improvements second, raising efficiency revenue collecting agencies and, third, revision tax laws revisions deemed urgent, pending studies tax commission.",,POSITIVE,0.8721278309822083
Magsaysay-1956,shall presently submit report tax advisory board completed consideration.,,POSITIVE,0.937947154045105
Magsaysay-1956,tenth guidepost need raising efficiency public administration.,,NEGATIVE,-0.9627846479415894
Magsaysay-1956,implementation sound wellplanned projects often bogs owing inefficiency public administration.,,NEGATIVE,-0.9993601441383362
Magsaysay-1956,"must, therefore, continue buttress administrative units, especially directly concerned economic development.",,NEGATIVE,-0.9871804118156433
Magsaysay-1956,"completed wage position classification survey project improvement budgeting, accounting, auditing procedures government.",,NEGATIVE,-0.5417732000350952
Magsaysay-1956,apply results studies effect economy efficiency.,,POSITIVE,0.9932693839073181
Magsaysay-1956,initial experience performance budgeting twelve government bureaus produced beneficial results.,,POSITIVE,0.9996646642684937
Magsaysay-1956,extend government agencies.,,POSITIVE,0.9858264327049255
Magsaysay-1956,inspiring laws bestconceived plans implementing often frustrated administrative inertia incompetence.,,POSITIVE,0.6890210509300232
Magsaysay-1956,realizing created presidential performance commission entrusted duty keeping close watch performance result executive agencies instrumentalities government.,,NEGATIVE,-0.7898313403129578
Magsaysay-1956,"energetic, intelligent, dedicated service every level indispensable success government.",,POSITIVE,0.99981290102005
Magsaysay-1956,commend guideposts thoughtful consideration full confidence give joint efforts common unswerving direction.,,POSITIVE,0.9992460012435913
Magsaysay-1956,"task, call upon people continue giving us earnest support.",,POSITIVE,0.9990498423576355
Magsaysay-1956,share responsibility implicit twiceentrusted mandate assumed nations leadership.,,NEGATIVE,-0.9024204611778259
Magsaysay-1956,times demand selflessness selfsacrifice.,,NEGATIVE,-0.9867284893989563
Magsaysay-1956,"insincere, dishonest, selfish, greedy, laggard place.",,NEGATIVE,-0.9993250370025635
Magsaysay-1956,"god continuing kind blessings upon us, shall found wanting.",,POSITIVE,0.9984991550445557
Magsaysay-1956,", narra also facilitated issuance , land titles settlers.",,POSITIVE,0.9909499287605286
Magsaysay-1956,"number patents approved bureau lands reached , , , .",,NEGATIVE,-0.8047957420349121
Magsaysay-1956,"number agricultural lots distributed landless applicants , , .",,NEGATIVE,-0.9921717643737793
Magsaysay-1956,"also , hectares land surveyed , hectares .",,POSITIVE,0.9249486327171326
Magsaysay-1956,", kilometers new roads opened traffic kilometers .",,POSITIVE,0.9956360459327698
Magsaysay-1956,"length roads improved paved reached , kilometers compared kilometers , length bridge projects completed reached , lineal meters bridge projects completed total length , lineal meters.",,POSITIVE,0.9372720122337341
Magsaysay-1956,number national communal irrigation projects completed reached .,,POSITIVE,0.9970114231109619
Magsaysay-1956,"forty construction, total planned , serving irrigable area , hectares, nine projects completed , serving total area , hectares.",,POSITIVE,0.9638962745666504
Magsaysay-1956,"also irrigation pumps installed covering area , hectares.",,POSITIVE,0.9788957238197327
Magsaysay-1956,", additional cooperative marketing associations organized, total membership , farmers total paidup capitalization .",,POSITIVE,0.5506097078323364
Magsaysay-1956,million.,,POSITIVE,0.9876490235328674
Magsaysay-1956,"december , , total facomas operating, total membership , farmers located , barrios scattered provinces total paidup capital nearly million.",,NEGATIVE,-0.9714003205299377
Magsaysay-1956,total loans farmermembers facomas amounted .,,NEGATIVE,-0.9170453548431396
Magsaysay-1956,million previous year.,,POSITIVE,0.987138569355011
Magsaysay-1956,"end , total loans coops members reached .",,NEGATIVE,-0.9181469082832336
Magsaysay-1956,million .,,POSITIVE,0.9876490235328674
Magsaysay-1956,"million enabled , farmers purchase carabaos, farm tools, equipment supplies.",,POSITIVE,0.9687418341636658
Magsaysay-1956,"number carabaos increased , .",,POSITIVE,0.9943988919258118
Magsaysay-1956,total loans granted banking system amounted .,,POSITIVE,0.9704388380050659
Magsaysay-1956,"million types loans, showing increase .",,POSITIVE,0.9942407608032227
Magsaysay-1956,per cent granted .,,POSITIVE,0.9953548908233643
Magsaysay-1956,loans granted commercial purposes increased .,,POSITIVE,0.9921633005142212
Magsaysay-1956,per cent.,,POSITIVE,0.9949179887771606
Magsaysay-1956,"industrial purposes, .",,NEGATIVE,-0.7728225588798523
Magsaysay-1956,per cent agricultural purposes dropped .,,NEGATIVE,-0.9976938366889954
Magsaysay-1956,per cent.,,POSITIVE,0.9949179887771606
Magsaysay-1956,", , artesian wells completed , , making total , wells last two years.",,POSITIVE,0.8711705803871155
Magsaysay-1956,"spring development projects completed new waterworks installed seven, respectively, .",,POSITIVE,0.9597079157829285
Magsaysay-1956,"health work unit refers work load service performed personnel rural health units, composed physician, nurse, midwife, sanitary inspector, consisting consultation, examination, treatment, immunization, inspection, health education, deliveries, operations, etc.",,NEGATIVE,-0.8242933750152588
Magsaysay-1956,", , school buildings various stages completion, including , prefabricated school houses.",,POSITIVE,0.8146472573280334
Magsaysay-1956,"year, , purok organizations formed, bringing total ,, total membership five million members.",,POSITIVE,0.9968630075454712
Magsaysay-1956,ten regional offices established meet need efficient labor services provinces.,,POSITIVE,0.8644358515739441
Magsaysay-1956,construction lowcost housing peoples homesite housing corporation continued quezon city.,,NEGATIVE,-0.99715256690979
Magsaysay-1956,"plans prepared construct lowcost housing unit areas like tondo, sta.",,NEGATIVE,-0.9965183734893799
Magsaysay-1956,ana.,,POSITIVE,0.9881928563117981
Magsaysay-1956,"tagaytay, baguio, tacloban, iloilo, cebu davao.",,POSITIVE,0.9908340573310852
Magsaysay-1956,commanders sol villapando killed kamlon surrendered.,,NEGATIVE,-0.9482568502426147
Magsaysay-1956,"total agricultural production increased , metric tons , rice production increasing less one percent.",,NEGATIVE,-0.9575987458229065
Magsaysay-1956,export crop production dropped .,,NEGATIVE,-0.998944103717804
Magsaysay-1956,"percent, copra production increasing .",,POSITIVE,0.9943769574165344
Magsaysay-1956,percent sugar production decreasing .,,NEGATIVE,-0.9985318183898926
Magsaysay-1956,percent.,,POSITIVE,0.9973438382148743
Magsaysay-1956,governmentowned corporations increased investment productive enterprises .,,POSITIVE,0.9984182119369507
Magsaysay-1956,million previous year.,,POSITIVE,0.987138569355011
Magsaysay-1956,consumers price index central bank continued drop average .,,NEGATIVE,-0.9987351298332214
Magsaysay-1956,.,,POSITIVE,0.9668781757354736
Magsaysay-1956,", .",,POSITIVE,0.9641064405441284
Magsaysay-1956,", .",,POSITIVE,0.9641064405441284
Magsaysay-1956,first nine months .,,POSITIVE,0.9659389853477478
Magsaysay-1957,"address excellency ramon magsaysay president philippines congress state nation mr. president, mr. speaker, members congress three years ago, partners constitution, started mission serving people.",,POSITIVE,0.9956781268119812
Magsaysay-1957,"enter upon fourth year, timely review results endeavors.",,POSITIVE,0.998473584651947
Magsaysay-1957,thus may gain proper perspective view work still undone.,,NEGATIVE,-0.998666524887085
Magsaysay-1957,"started mission, set four main objectives safeguard security nation promote moral material wellbeing masses develop stabilize national economy improve standards public service.",,POSITIVE,0.9949443936347961
Magsaysay-1957,much done towards objectives much done security nation first main objective promotion national security.,,POSITIVE,0.9916626214981079
Magsaysay-1957,accordance constitutional mandate defense state prime duty government.,,POSITIVE,0.9965536594390869
Magsaysay-1957,"accomplish end, proceeded basic premise freedom indivisible.",,POSITIVE,0.9906670451164246
Magsaysay-1957,secure freedom world around secure.,,POSITIVE,0.9998332262039185
Magsaysay-1957,"efforts towards attaining security must, therefore, embrace larger objective contributing, however modestly, promotion peace freedom world.",,POSITIVE,0.9930263757705688
Magsaysay-1957,"peace u.n. accordingly, next faith justice mercy god, placed primary hopes attainment objective united nations.",,POSITIVE,0.971356213092804
Magsaysay-1957,"recent election security council united nations, aspiration philippine government since , gained opportunity participate fully task preserving international tranquility.",,POSITIVE,0.9978722333908081
Magsaysay-1957,"within framework united nations charter, pressed selfdetermination subject peoples.",,POSITIVE,0.703477144241333
Magsaysay-1957,active helping bring approval ceasefire resolution israelegyptian crisis.,,POSITIVE,0.997912585735321
Magsaysay-1957,aligned forthrightly countries con­demned soviet aggression hungary.,,POSITIVE,0.9795927405357361
Magsaysay-1957,"pursuant charter, entered regional bilateral arrangements defense.",,POSITIVE,0.878271222114563
Magsaysay-1957,"developments indicate manila pact, signed september, , one effective factors deterring communist aggression southeast asia.",,NEGATIVE,-0.5124648213386536
Magsaysay-1957,"keeping treaty obligations, intensified participation planning activities seato.",,POSITIVE,0.9791206121444702
Magsaysay-1957,interest national security insure ability participate even actively organization.,,POSITIVE,0.9697834849357605
Magsaysay-1957,"security arrangements u.s. parallel multilateral agreement, continue bolster external defense mutual security arrangements united states america.",,POSITIVE,0.9986193180084229
Magsaysay-1957,"close relations resulted arrangements naturally produced varied problems, solved—such question ownership base lands.",,POSITIVE,0.9948564767837524
Magsaysay-1957,"problems, discussed panel military bases talks, require negotiation.",,NEGATIVE,-0.9936740398406982
Magsaysay-1957,confident friendship underlies relations two countries yield solutions consistent national dignity security.,,POSITIVE,0.9998113512992859
Magsaysay-1957,"relations countries real sense, international understanding strength­ens peace.",,POSITIVE,0.9998331069946289
Magsaysay-1957,"objective mind, took steps come closer countries free world, particularly asia africa.",,POSITIVE,0.9976605176925659
Magsaysay-1957,"allies gained seato, added new friends made participation asianafrican conference .",,POSITIVE,0.9994561076164246
Magsaysay-1957,"resolved japanese reparations issue, ended state war japan, established diplomatic relations her.",,POSITIVE,0.998406708240509
Magsaysay-1957,recognized exchanged diplo­matic representatives various new asian african states effected long neglected diplomatic exchange burma.,,NEGATIVE,-0.985169529914856
Magsaysay-1957,also accredited resident minister federal republic germany.,,POSITIVE,0.9965696334838867
Magsaysay-1957,"cultural technical exchanges philippines countries, especially asia, never extensive past three years.",,NEGATIVE,-0.7523766160011292
Magsaysay-1957,internal security internal security consistently improved.,,POSITIVE,0.9997217059135437
Magsaysay-1957,"armed forces, broken back communist armed rebellion, continue seek destroy dissident remnants.",,NEGATIVE,-0.9681829214096069
Magsaysay-1957,"however, military success caused communists, abetted foreign agents, concentrate subversive phase movement.",,NEGATIVE,-0.9624863862991333
Magsaysay-1957,objective overthrow government remains.,,NEGATIVE,-0.9517308473587036
Magsaysay-1957,"would achieve principally means force—by infiltrating government private organizations, seeking legalization political activities, prostituting democratic process—although new strategy could time shift armed rebellion.",,POSITIVE,0.8437360525131226
Magsaysay-1957,"check subversion prevent resurgence armed dissidence, well enable armed forces discharge responsibility maintenance external security, must keep state adequacy preparedness.",,NEGATIVE,-0.8989747166633606
Magsaysay-1957,cafa recommendations house committee antifilipino activities recently made public timely report best meet new direction communist tactics.,,POSITIVE,0.9044011235237122
Magsaysay-1957,"two recommendations, namely, outlawing communist party amendment law treason make applicable even actual international hostilities exist would require specific legislative measures implementation.",,NEGATIVE,-0.9842270016670227
Magsaysay-1957,well committee congress recognized need giving government legal strength anticipate frustrate communists new approach.,,POSITIVE,0.9800238013267517
Magsaysay-1957,would ask action legislation.,,NEGATIVE,-0.9557410478591919
Magsaysay-1957,policies safeguard security nation brought necessary climate tranquility order effective pursuit objectives.,,POSITIVE,0.9961214661598206
Magsaysay-1957,wellbeing masses pressed program social justice.,,NEGATIVE,-0.5360442996025085
Magsaysay-1957,"outset administration, emphasized need reforms improvements land tenure system.",,POSITIVE,0.8796228766441345
Magsaysay-1957,"similarly, stressed urgency promoting development rural communities.",,POSITIVE,0.9931191205978394
Magsaysay-1957,"land reforms tenancy land reform measures, improved living conditions tenants farmers.",,POSITIVE,0.9588635563850403
Magsaysay-1957,"that, new measures opened path land ownership.",,POSITIVE,0.9968909621238708
Magsaysay-1957,ownership alone ensure small farmer full enjoyment land.,,POSITIVE,0.9976862668991089
Magsaysay-1957,"this, necessary operate farm efficiently.",,POSITIVE,0.9992973804473877
Magsaysay-1957,"have, therefore, redoubled efforts assisting become efficient farmer.",,NEGATIVE,-0.9779077172279358
Magsaysay-1957,"since , vigorously campaigned exploitation tenants landlords.",,POSITIVE,0.7658017873764038
Magsaysay-1957,succeeding.,,POSITIVE,0.9987480640411377
Magsaysay-1957,helped tenants secure greater share fruits labors.,,POSITIVE,0.9974966645240784
Magsaysay-1957,"last year, court agrarian relations established.",,POSITIVE,0.987592875957489
Magsaysay-1957,"within brief period existence, court shown effectiveness settlement tenancy disputes.",,POSITIVE,0.9798203110694885
Magsaysay-1957,fresh advance towards agrarian peace.,,POSITIVE,0.9994434714317322
Magsaysay-1957,rate land resettlement land purchase redistribution reached expectations.,,POSITIVE,0.62923264503479
Magsaysay-1957,must accelerated.,,POSITIVE,0.9939308166503906
Magsaysay-1957,another phase land tenure improvement—the issuance land patents—we made unprecedented progress.,,POSITIVE,0.9996335506439209
Magsaysay-1957,"bureau lands last three years granted total , land patents qualified settlers.",,NEGATIVE,-0.8080468773841858
Magsaysay-1957,figure five times total number land patents issued period .,,NEGATIVE,-0.8579989075660706
Magsaysay-1957,fact reflects intensified efforts public land distribution also attests significant advance land reform.,,POSITIVE,0.9992803931236267
Magsaysay-1957,"means setting thousands small independent farmers land own, opportunity work decent living families.",,POSITIVE,0.9988992214202881
Magsaysay-1957,"cooperative movement two principal factors contributed moral material uplift people rural areas namely, rapid organization dynamic operation farmers cooperatives speedy implementation rural health program.",,POSITIVE,0.9981070756912231
Magsaysay-1957,accfa organized total farmers cooperative marketing associations facomas paidup capital nearly million.,,NEGATIVE,-0.9537515044212341
Magsaysay-1957,", marketing cooperatives , members operated barrios.",,POSITIVE,0.5789568424224854
Magsaysay-1957,"today, cooperatives exist , barrios provinces, total membership pf ,.",,POSITIVE,0.948635995388031
Magsaysay-1957,"farmers cooperatives, support accfa, granted members loans amounting million.",,POSITIVE,0.685703456401825
Magsaysay-1957,"addition, rural banks existence, liberal government policy, extended loans small farmers tenants amounting million.",,NEGATIVE,-0.5685364007949829
Magsaysay-1957,"never small farmers tenants afforded much cheap credit, freeing evils usury helping improve lot.",,NEGATIVE,-0.6195434331893921
Magsaysay-1957,extend proven benefits cooperative organization throughout country.,,POSITIVE,0.9996953010559082
Magsaysay-1957,"carry cooperative spirit barrios also towns cities, stimulating establishment credit unions, consumers cooperatives, wholesale cooperative associations.",,POSITIVE,0.9879399538040161
Magsaysay-1957,"support program, giving earnest consideration advisability establishing bank cooperatives.",,POSITIVE,0.9962857961654663
Magsaysay-1957,improvement agricultural production general confidence among rural people various measures introduced benefit due large measure agricultural extension workers technicians field.,,POSITIVE,0.9883249998092651
Magsaysay-1957,"teachers school administrators connected community schools, purok organizations, community development officers equally effective helping communities make fuller use capabilities resources.",,POSITIVE,0.998749852180481
Magsaysay-1957,"public health people, whose welfare reason existence state, also important resource.",,POSITIVE,0.998376727104187
Magsaysay-1957,"promote welfare sustain resource, greatly expanded health programs, especially needed—in rural areas.",,POSITIVE,0.9996418952941895
Magsaysay-1957,"started , rural health units.",,POSITIVE,0.9623051881790161
Magsaysay-1957,"today number ,.",,POSITIVE,0.9939584732055664
Magsaysay-1957,"indicating great expansion, public health service covers , , municipalities country.",,POSITIVE,0.9981980919837952
Magsaysay-1957,greatly increased public medical hospital facilities.,,POSITIVE,0.9995357990264893
Magsaysay-1957,"yet, much needed meet increasing needs people.",,POSITIVE,0.5230470895767212
Magsaysay-1957,must continue prosecute public health program vigor.,,NEGATIVE,-0.9229744076728821
Magsaysay-1957,"roads, irrigation, wells added measure social amelioration, pushed forward extensive program construction roads, irrigation systems, artesian wells.",,POSITIVE,0.9925026893615723
Magsaysay-1957,"last three years, constructed improved , kilometers roads total cost .",,POSITIVE,0.9536982774734497
Magsaysay-1957,million.,,POSITIVE,0.9876490235328674
Magsaysay-1957,"built , kilometers graded roads small towns barrios, total cost .",,POSITIVE,0.8941866159439087
Magsaysay-1957,million.,,POSITIVE,0.9876490235328674
Magsaysay-1957,"completed five irrigation systems, servicing , hectares, cost .",,POSITIVE,0.9902750253677368
Magsaysay-1957,"million communal irrigation projects, serving , hectares, cost million.",,NEGATIVE,-0.6569622755050659
Magsaysay-1957,"installed irrigation pumps servicing , hectares.",,POSITIVE,0.9670849442481995
Magsaysay-1957,"drilled , artesian wells completed communal water systems spring improvements.",,POSITIVE,0.9101228713989258
Magsaysay-1957,"construction starting last year gravity irrigation systems covering irrigable area , hectares estimated cost ,,.",,POSITIVE,0.7738096117973328
Magsaysay-1957,irrigable area greater area irrigated irrigation systems constructed government .,,NEGATIVE,-0.6301684975624084
Magsaysay-1957,"addition this, bureau public works programmed construction irrigation systems covering , hectares estimated cost ,,.",,NEGATIVE,-0.7118138670921326
Magsaysay-1957,"bring total irrigation area , hectares, five times irrigated systems constructed .",,POSITIVE,0.9983772039413452
Magsaysay-1957,labor substantial gains also field labor.,,POSITIVE,0.9972631931304932
Magsaysay-1957,encouraged growth strong democratic unions.,,POSITIVE,0.9997157454490662
Magsaysay-1957,"every worker held union card beginning administration, three.",,NEGATIVE,-0.9432178735733032
Magsaysay-1957,"number registered labor unions reached total , , representing increase nearly per cent .",,POSITIVE,0.9885668754577637
Magsaysay-1957,given vitality magna charta labor labor laws.,,NEGATIVE,-0.6977822184562683
Magsaysay-1957,collective bargaining gained general acceptance.,,POSITIVE,0.9968351721763611
Magsaysay-1957,government promoted regional labormanagement conferences strengthened basis individual peace.,,POSITIVE,0.9934044480323792
Magsaysay-1957,today philippine labor enjoys greater security ever before.,,POSITIVE,0.9927517175674438
Magsaysay-1957,public education advances made public education less significant.,,NEGATIVE,-0.9986935257911682
Magsaysay-1957,"continued give support encouragement education youth, particularly remote communities.",,POSITIVE,0.9991037249565125
Magsaysay-1957,increase number schools school teachers last three years considerable.,,POSITIVE,0.9980383515357971
Magsaysay-1957,", teachers, compared , three years ago.",,NEGATIVE,-0.9864612221717834
Magsaysay-1957,", public schools , number increased , .",,POSITIVE,0.9941099286079407
Magsaysay-1957,prefabricated school building program assisted providing last two years additional schoolhouses barrios.,,NEGATIVE,-0.9501153230667114
Magsaysay-1957,"government people promotion wellbeing masses, measures described, given opportunities richer fuller life never enjoyed history.",,NEGATIVE,-0.9516870975494385
Magsaysay-1957,"restored faith government instrument political, economic, social advancement people, privileged few.",,POSITIVE,0.9851560592651367
Magsaysay-1957,today common people know feel government depend upon protect rights promote interests.,,POSITIVE,0.7208467721939087
Magsaysay-1957,"way acquired real stake preservation democratic way life, easy prey deceptive promises false ideology.",,NEGATIVE,-0.5788674354553223
Magsaysay-1957,people richer this.,,POSITIVE,0.9993622899055481
Magsaysay-1957,error think ever achieve economic development progress long majority people live substandard conditions.,,NEGATIVE,-0.9950939416885376
Magsaysay-1957,would always drag entire nation.,,NEGATIVE,-0.999578058719635
Magsaysay-1957,wellbeing solid foundation real progress economic development.,,POSITIVE,0.9998619556427002
Magsaysay-1957,economic development primary economic goal strengthen broaden base economic activities.,,POSITIVE,0.9966666102409363
Magsaysay-1957,"unless greater number people engaged productive enterprises sufficiently diversified supply basic necessities, increase opportunities employment, raise income workers, economic structure weak lopsided.",,NEGATIVE,-0.9981061220169067
Magsaysay-1957,reach goal balanced agricultural industrial development.,,POSITIVE,0.9992519021034241
Magsaysay-1957,thus must continue work towards reshaping economic structure industrial side accounting rising proportion total output years ahead.,,POSITIVE,0.9904062151908875
Magsaysay-1957,must foster economy industrial expansion agricultural progress complementary.,,POSITIVE,0.9956846237182617
Magsaysay-1957,"industry draw raw materials agriculture turn, farmers increase income, products industry expanding domestic market.",,POSITIVE,0.9979084730148315
Magsaysay-1957,"way, formed partnership enduring strength sound pattern unlimited growth.",,POSITIVE,0.9998798370361328
Magsaysay-1957,moving towards goal.,,POSITIVE,0.9994394183158875
Magsaysay-1957,increased production volume national production increased.,,POSITIVE,0.9993335604667664
Magsaysay-1957,", total volume farm, forest, mineral, manufacturing production higher per cent .",,POSITIVE,0.9874217510223389
Magsaysay-1957,"farm forest production rose per cent mineral production, ½ per cent.",,POSITIVE,0.8748866319656372
Magsaysay-1957,"output manufacturing industries registered gain per cent, highest made sector economy.",,POSITIVE,0.9983054399490356
Magsaysay-1957,rise overall production reflected national income.,,POSITIVE,0.9994997978210449
Magsaysay-1957,"national income billion, million pesos.",,POSITIVE,0.9797564148902893
Magsaysay-1957,", went billion, million pesos, showing increase million.",,POSITIVE,0.9591309428215027
Magsaysay-1957,"stated, manufacturing sector economy greatest advance attained.",,POSITIVE,0.9968152642250061
Magsaysay-1957,"thus, alone, manufacturing concerns qualified new necessary industries.",,POSITIVE,0.9880578517913818
Magsaysay-1957,total concerns engaged new essential industrial activities.,,POSITIVE,0.9894506335258484
Magsaysay-1957,total investment reached million.,,POSITIVE,0.9941451549530029
Magsaysay-1957,rapid progress attained manufacturing may gauged considering variety consumer products manufactured locally beginning meet demands domestic consumption.,,POSITIVE,0.9630918502807617
Magsaysay-1957,"items wearing apparel, footwear, cigarettes, school office supplies, building electrical materials, tires, certain food products—all used import—are supplied philippine manufactures.",,POSITIVE,0.6046170592308044
Magsaysay-1957,growth manufacturing production partly due application exchange import controls.,,POSITIVE,0.9864898920059204
Magsaysay-1957,permitted increased importation machinery raw materials new essential industries without necessarily sacrificing importation adequate amount essential consumer items.,,POSITIVE,0.9990144968032837
Magsaysay-1957,due policy international reserves went million million .,,POSITIVE,0.7483426928520203
Magsaysay-1957,"however, end , judicious application exchange import controls, international reserves rose million.",,NEGATIVE,-0.9731360673904419
Magsaysay-1957,power development recognized power basic requirement industrialization.,,POSITIVE,0.994667649269104
Magsaysay-1957,"thus stepped power development, cheapest source country water power.",,NEGATIVE,-0.6735253930091858
Magsaysay-1957,"past three years, continued construction ambuklao hydroelectric project agno river, begun previous administration.",,NEGATIVE,-0.5649052262306213
