full_nameyears,sentence,label,sentiment_label,sentiment_score
Arroyo-2002,"second focus achieve resolution immediate crises preservation defense republic forces seek destroy unity tear fabric society, least name ideas history already passed by.",,,
Arroyo-2002,turning points clear.,,,
Arroyo-2002,"year, may passed peacefully.",,,
Arroyo-2002,"year, soldiers rescued gracia burnham finished terrorist captor.",,,
Arroyo-2002,"year, used camp abubakar became authentic community new hopes dreams, flag flies soldiers protect returned homes.",,,
Arroyo-2002,"beyond symbolic significance accomplishments, brought back interfaith solidarity, energized invaluable initiative speaker jose de venecia, sealed peace agreements moro islamic liberation front.",,,
Arroyo-2002,"achieved backed valor, professionalism, restraint soldiers police.",,,
Arroyo-2002,"salute men women uniform, forefront republics efforts fight terror enforce peace.",,,
Arroyo-2002,third focus resolve crises build strong republic restore macroeconomic stability win back investor confidence.,,,
Arroyo-2002,linchpin control fiscal deficit.,,,
Arroyo-2002,"edsa happened, government would simply gone bankrupt deficit billion.",,,
Arroyo-2002,"controlled deficit, brought billion, odds, turned international credit rating risky stable.",,,
Arroyo-2002,"hard work, abroad, rekindle global interest country, it.",,,
Arroyo-2002,"adoption strong administrative measures, including fighting smuggling graft corruption, enable us close gap revenue targets year.",,,
Arroyo-2002,basic macro signs indicate things control.,,,
Arroyo-2002,"inflation low, driven stable food prices declining power costs.",,,
Arroyo-2002,"nang ako ay naging pangulo, ang presyo ng galunggong ay pesos ang kilo.",,,
Arroyo-2002,"noong isang linggo, nakabili ako sa palengke ng pesos lamang.",,,
Arroyo-2002,"ang presyo rin ng bigas na binibili ng mahihirap ay nananatiling ang kilo sa palengke sa rolling store, gaya pa rin nang isang taon.",,,
Arroyo-2002,"interest rates also low, peso stable.",,,
Arroyo-2002,"dollar, little .",,,
Arroyo-2002,"internationally, philippines back map.",,,
Arroyo-2002,third best performing economy asia best southeast asia.,,,
Arroyo-2002,"result decisive action september , philippines recognized player world affairs.",,,
Arroyo-2002,president philippines first head government emphasize interconnection war terrorism war poverty.,,,
Arroyo-2002,"now, nations large small embrace interconnection.",,,
Arroyo-2002,gained powerful allies domestic war terrorism.,,,
Arroyo-2002,certain increased international visibility continue generating capital inflows philippines.,,,
Arroyo-2002,"fallen short achieving intended, misdirection lack trying.",,,
Arroyo-2002,"all, really one year half.",,,
Arroyo-2002,"event, promise work even harder possible, even better believe always room improvement.",,,
Arroyo-2002,cannot grow taller always get better.,,,
Arroyo-2002,working agenda coming year focus creating improving job opportunities.,,,
Arroyo-2002,citizens rewarding jobs paying decent wages constitute stone edifice foundation strong republic.,,,
Arroyo-2002,"need investments generate jobs, draw investments, address certain problems short term katiwalian, peace order, cost power.",,,
Arroyo-2002,"bilang pangulo, tinatanggap ko ang pahayag ng mga negosyante na dapat sugpuin ang katiwalian sa bansa.",,,
Arroyo-2002,"noong isang taon nga sa aking state nation address, sinabi ko na, na aalisin natin ang mga hadlang sa ating productivity, kagaya ng mahal na kuryente katiwalian.",,,
Arroyo-2002,"dahil ako ay naluklok sa pagkapangulo dala ng malawakang galit sa anomaliya, alam kong kailangan wakasan ang katiwalian.",,,
Arroyo-2002,naniniwala rin ako na pinahihina ng katiwalian ang daloy ng puhunan sa ating bansa.,,,
Arroyo-2002,"kaya noong isang taon, sinabi ko na ang kabinete ko ay kailangan gumawa ng konkretong resulta sa paglaban sa katiwalian.",,,
Arroyo-2002,"pinapaalala ko sa kanila ngayon na sa mga sumusunod na araw, magbigay ng kanilang ulat sa naturang mga resulta.",,,
Arroyo-2002,even tell new eprocurement program saving billions minimizing anomalies.,,,
Arroyo-2002,"even now, tell presidential antigraft commission best ensure good governance carried out.",,,
Arroyo-2002,inaatasan ko ang pagc na gumawa rin ng ulat sa kanilang trabaho.,,,
Arroyo-2002,"tungkol naman sa katiwalian sa mga korte, inaatasan ko ang department justice na kasuhan yung prosecutor na tinuloy pa iyong kaso kontra sa kimberlyclark kahit nagkaroon na ng affidavit desistance ang complainant.",,,
Arroyo-2002,kaya tuloy ang kimberlyclark ay dinala iyong kanyang asia operations sa thailand imbes na sa pilipinas.,,,
Arroyo-2002,inaasahan ko ring kasuhan ng doj iyong prosecutor na ginawang accessory lamang embes na principal iyong ilang mga nagkidnap kay rowena tiu.,,,
Arroyo-2002,inaatasan ko rin ang doj na kasuhan pati na rin ang mga huwes na gumagawa ng katiwalian.,,,
Arroyo-2002,"noong isang taon, sinabi ko na gagawin nating sample ang bir customs sa paglaban sa katiwalian.",,,
Arroyo-2002,still continuing effort.,,,
Arroyo-2002,"tax evasion whitecollar crime response white collar response—systems improvement, audit, prosecution.",,,
Arroyo-2002,smuggling something else.,,,
Arroyo-2002,done hoodlums criminal gangs.,,,
Arroyo-2002,punishment must bluecollar time.,,,
Arroyo-2002,kalaboso.,,,
Arroyo-2002,"indeed, criminal gangs homegrown terrorists exploited poisoned political atmosphere spread poisons rampant smuggling, kidnapping, gambling, drug dealing, rampant smuggling.",,,
Arroyo-2002,seen political harsh interpretation command responsibility regard illegal gambling.,,,
Arroyo-2002,"draconian application dress rehearsal enforcing command responsibility even difficult challenges kidnapping, drug dealing, smuggling.",,,
Arroyo-2002,determined build strong republic breaking back terrorism criminality.,,,
Arroyo-2002,"year , despite rampant efforts rampant smuggling, million worth confiscated.",,,
Arroyo-2002,"last year, show political will, administration seized .",,,
Arroyo-2002,"billion worth smuggled goods, including million bags smuggled rice, compared much less hundred thousand year before.",,,
Arroyo-2002,congratulated commissioner customs told also go beyond getting smuggled goods get bigtime smugglers.,,,
Arroyo-2002,instructed doj charge bigtime smugglers smuggling also economic sabotage—nonbailable capital offense.,,,
Arroyo-2002,criminal syndicates treated are—direct threats national security.,,,
Arroyo-2002,"criminals criminals, whether common kind kind kill name political advocacies.",,,
Arroyo-2002,feel full brunt arsenal democracy.,,,
Arroyo-2002,"freedom, too, entitled selfdefense.",,,
Arroyo-2002,given clear orders spare nothing hunting kidnappers.,,,
Arroyo-2002,"go scorecards track progress counting beans, to.",,,
Arroyo-2002,remember mary grace rosagas uratex kidnapped up.,,,
Arroyo-2002,remember aunt connie wong killed kidnappers.,,,
Arroyo-2002,remember rowena tiu kidnapped la union.,,,
Arroyo-2002,remember owner liana supermarket.,,,
Arroyo-2002,remember whispers kidnapping granddaughter big banker son steel magnate.,,,
Arroyo-2002,taken syndicates responsible kidnapping victims.,,,
Arroyo-2002,"process, kidnappers either killed captured.",,,
Arroyo-2002,ideal response kidnapping case rowena tiu.,,,
Arroyo-2002,"rescued days, ransom money recovered, kidnappers arrested facing trial.",,,
Arroyo-2002,first last kidnapping take place region administration.,,,
Arroyo-2002,want smash syndicates way.,,,
Arroyo-2002,"getting clearer picture leadership, membership, area operations syndicates.",,,
Arroyo-2002,want linkages modus operandi.,,,
Arroyo-2002,"overseeing watched, tracked, infiltrated.",,,
Arroyo-2002,"start two biggest syndicates, bucala fajardo gangs.",,,
Arroyo-2002,challenged philippine national police eliminate within year.,,,
Arroyo-2002,told pnp must start cleansing ranks.,,,
Arroyo-2002,remember front page photograph shootout last saturday front seat next driver pnp academy graduate awol police force.,,,
Arroyo-2002,planner negotiator gang.,,,
Arroyo-2002,rascals among police disgrace uniform unfortunately paint broad brush majority duty well.,,,
Arroyo-2002,"salute men women police scorned bribed confiscated kilograms shabu quezon province last year, caught biggest fish far drug trade.",,,
Arroyo-2002,"salute men women raided shabu factories batangas, zambales, san juan, varsity hills, places, seizing total billion worth illegal drugs laboratory equipment largest drug busts ever history crime fighting.",,,
Arroyo-2002,"within month, shall organize new dangerous drugs board philippine drug enforcement agency congress created, thank senator barbers sponsoring bill senate.",,,
Arroyo-2002,"drug menace elevated level national security problem longer police problem, instructing armed forces philippines field military resources intelligence field soldiers drug raids support civilian law enforcement.",,,
Arroyo-2002,drug lords treated enemies state!,,,
Arroyo-2002,"war drug trade compromise quarter, fear favor.",,,
Arroyo-2002,"indeed, war war terrorists, war kidnappers, war drug lords—and determined win decisive victories fronts.",,,
Arroyo-2002,global antiterrorist coalition historical watershed.,,,
Arroyo-2002,new global consensus helps us immensely finally breaking cycle terrorism criminality.,,,
Arroyo-2002,"end, shall enhance strategic relationship united states continuing training exercises sharpen soldiers capabilities move communicate, fix finish targets.",,,
Arroyo-2002,happy let know yesterday captured mastermind general santos bombings killed maimed persons months ago.,,,
Arroyo-2002,man captured yesterday considered number one terrorist bomber.,,,
Arroyo-2002,cannot afford lose.,,,
Arroyo-2002,even stalemate defeat.,,,
Arroyo-2002,stake country viable proposition world economy.,,,
Arroyo-2002,"must viable win fundamental war, war poverty.",,,
Arroyo-2002,ask newly elected barangay captains take active role war.,,,
Arroyo-2002,frontliners fight communities.,,,
Arroyo-2002,"war past, war.",,,
Arroyo-2002,"commander chief, taking direct hand war enemies republic.",,,
Arroyo-2002,"abu sayyaf, leading death abu sabaya.",,,
Arroyo-2002,criminal gangs.,,,
Arroyo-2002,nakasalalay dito ang pamamayani ng ating republika.,,,
Arroyo-2002,strong republic.,,,
Arroyo-2002,"stake war life society, possibility basic rights liberties, attack long.",,,
Arroyo-2002,"right work peace basic right life liberty, danger preservation lawful means becomes higher right overriding duty.",,,
Arroyo-2002,duty discharge.,,,
Arroyo-2002,"war wage behalf, rage, victims whose businesses ruined extortion, held poverty fear, whose lives snuffed addiction, taken hostage killed.",,,
Arroyo-2002,"them, say shall redeem pain shall redeem loss.",,,
Arroyo-2002,"endorse collective wisdom congress, great sense urgency, new bill strengthen legal armory war antiterrorism bill.",,,
Arroyo-2002,"passed law, bill plug loopholes crimes spread democracy undermined.",,,
Arroyo-2002,congress also note reallocation resources years budget enhance republics crimefighting capabilities.,,,
Arroyo-2002,"number critical bills linked closely overall run social, economic, political reform.",,,
Arroyo-2002,"hold meetings legislativeexecutive development advisory council, ledac, push momentum reform.",,,
Arroyo-2002,"must team up, said last year, enact law making farmland acceptable loan collateral order remove big deterrent investments agriculture.",,,
Arroyo-2002,must pass special purpose vehicle act order encourage asset management companies put back productive circulation assets tied problematic loans.,,,
Arroyo-2002,"must pass law give overseas filipinos right vote, consistent constitution.",,,
Arroyo-2002,"must pass bill give equal respect recognition overseas filipinos dual citizenship, consistent national honor.",,,
Arroyo-2002,least return enormous contribution overseas filipinos national welfare.,,,
Arroyo-2002,must pass transco franchise bill make electric service efficient reliable.,,,
Arroyo-2002,"everywhere go, ask people electric bill.",,,
Arroyo-2002,pet concern moment.,,,
Arroyo-2002,think time.,,,
Arroyo-2002,seen recent electric bills.,,,
Arroyo-2002,know gone down.,,,
Arroyo-2002,brought ppa.,,,
Arroyo-2002,invent ppa.,,,
Arroyo-2002,merely inherited it.,,,
Arroyo-2002,administration chose confront stare face find solutions.,,,
Arroyo-2002,"became president, second expensive power rates asia.",,,
Arroyo-2002,gone sixth.,,,
Arroyo-2002,first fruit comprehensive plan put place reduce power costs.,,,
Arroyo-2002,"brought electricity first time barangays balud, masbate, lake lanao, , barangays.",,,
Arroyo-2002,improved electric service boracay taking electric cooperative.,,,
Arroyo-2002,"electric cooperatives, ask efficient operations improve customer service.",,,
Arroyo-2002,"electric utilities, ask transparent procurement contracts affiliates.",,,
Arroyo-2002,"napocor meralco ask stop bickering instead work together give price incentives large users excess power utilized, economic activity encouraged, jobs created.",,,
Arroyo-2002,results review contracts independent power producers in.,,,
Arroyo-2002,three months carry concrete courses action stemming review ease burden people.,,,
Arroyo-2002,"soon shall firstever wholesale electricity spot market asia, without pitfalls california.",,,
Arroyo-2002,"due time, give electric consumers power choose electricity suppliers.",,,
Arroyo-2002,giving power choice.,,,
Arroyo-2002,power choice lead lower prices better service.,,,
Arroyo-2002,"cheaper power come competitive economy, investors.",,,
Arroyo-2002,know going get planting milestones along way strong republic prosperous country.,,,
Arroyo-2002,republic exist mere fact declaring so.,,,
Arroyo-2002,"republic must fact, reality, especially difference makes better lives citizens.",,,
Arroyo-2002,"given task, product undertaken entire society progress preservation.",,,
Arroyo-2002,republic like shield needs strong arm hold up.,,,
Arroyo-2002,"republic roof, walls, need constructed.",,,
Arroyo-2002,republic edifice towards building must give finest stone within ability shape.,,,
Arroyo-2002,"end, stone thing one remembered.",,,
Arroyo-2002,"like father, working stone.",,,
Arroyo-2002,stone strong republic.,,,
Arroyo-2002,intend well remembered.,,,
Arroyo-2002,"legions ordinary filipinos, many students, came, stood, clamored edsa, better government.",,,
Arroyo-2002,look validation.,,,
Arroyo-2002,know many filipinos looking vindication decision go edsa.,,,
Arroyo-2002,shall disappoint them.,,,
Arroyo-2002,"working hard stone fit fathers, adding security social justice, prosperity promise social equality believed much.",,,
Arroyo-2002,"ang malakas na republika ay para sa mahihina, para sa mahihirap, para sa walang trabaho, para sa nagugutom, para sa nanganganib, para sa agrabyado, para sa mga api.",,,
Arroyo-2002,yan ang malakas na republika para sa kanila.,,,
Arroyo-2002,"toward achievement strong republic, shall bring bear full weight executive, call upon local government officials add own.",,,
Arroyo-2002,common struggle shall shared victory.,,,
Arroyo-2002,hope get congress least cooperation extended last year.,,,
Arroyo-2002,"judicial branch needs reminder key role unspoken component justice, fairness, integrity, truth equation law order.",,,
Arroyo-2002,"months putting small fires soothing hurt feelings, taking hope giant steps forward economy.",,,
Arroyo-2002,time come.,,,
Arroyo-2002,must devote entirely taking giant steps towards achievement strong republic.,,,
Arroyo-2002,"look back, road came, see, regret, shards broken friendships.",,,
Arroyo-2002,console looking forward time broken friendships heal grievances forgotten collective satisfaction common success.,,,
Arroyo-2002,"end, one nation god, one people, one aspiration country good get!",,,
Arroyo-2002,"country good get, many right decisions tough decisions.",,,
Arroyo-2002,made toughest.,,,
Arroyo-2002,make even tough decisions year come.,,,
Arroyo-2002,easy way may postpone pain prolong problem.,,,
Arroyo-2002,"tough decisions right decisions, serve people, source hope future.",,,
Arroyo-2002,last year half led nation making world recognize respect economic discipline.,,,
Arroyo-2002,led soldiers defeating abu sayyaf.,,,
Arroyo-2002,led government meeting targets bravely set welfare people.,,,
Arroyo-2002,lead country towards strong republic.,,,
Arroyo-2002,stay me.,,,
Arroyo-2002,samahan niyo ako!,,,
Arroyo-2002,itayo natin ang matatag malakas na republika!,,,
Arroyo-2002,maraming salamat sa inyong lahat.,,,
Arroyo-2002,third state nation address excellency gloria macapagalarroyo president philippines opening regular session congress thank speaker de venecia.,,,
Arroyo-2002,vice president guingona president ramos senate president drilon chief justice davide associate justices supreme court distinguished members senate house representatives excellency archbishop franco excellencies diplomatic corps members cabinet general abaya officers armed forces general ebdane members police fellow workers government ladies gentlemen.,,,
Arroyo-2002,"yesterday, without bloodshed, without damage property, within single day, overcame illconceived mutiny carried misguided military officers.",,,
Arroyo-2002,"actions deplorable met full force law, including political component.",,,
Arroyo-2002,yet signal underlying problem must address.,,,
Arroyo-2002,constituting independent commission investigate roots mutiny provocations inspired it.,,,
Arroyo-2002,"request defense secretary angelo reyes, also constituting independent commission investigate davao bombing.",,,
Arroyo-2002,matched pnp reform commission.,,,
