full_nameyears,sentence,label,sentiment_label,sentiment_score
Estrada-1998,"percent target areas distributed, productivity become lower.",,,
Estrada-1998,"mean land left landlords, farmers left fend themselves.",,,
Estrada-1998,now.,,,
Estrada-1998,"add anarchy peace order front, thing organized crime, thing systematic kidnapping.",,,
Estrada-1998,result capital flight.,,,
Estrada-1998,yet officials think attract foreign funds tax incentives potential kidnap victims.,,,
Estrada-1998,"ang sinumang bagong pangulo ay may pangarap minimithing para sa bansa lalunglalo na sa akin, na malaki ang inaasahan ng masang pilipino.",,,
Estrada-1998,"ngunit gustuhin ko man na maibigay ang kanilang inaasahan sa lalong madaling panahon, paano ko ibibigay kung wala tayong sapat na pananalapi na igugugol para maiangat ang kanilang kabuhayan billion budget deficit consolidated public sector deficit could go high billion.",,,
Estrada-1998,"collection taxes duties down, even tax exemptions incentives cut deep government revenues.",,,
Estrada-1998,government could borrow more.,,,
Estrada-1998,raise interest rates worsen economic slowdown.,,,
Estrada-1998,result less taxes fewer jobs.,,,
Estrada-1998,"high interest rates squeeze gnp two percent more, half million jobless.",,,
Estrada-1998,"pressure bangko sentral print money, inflation shoot up.",,,
Estrada-1998,"kaliwat kanan, may latay, napakahirap tumimbang, sadyang malala ang problema natin.",,,
Estrada-1998,"gayunpaman, nasa ugat ng problema ang nakikita kong solusyon.",,,
Estrada-1998,problems face magnitude require nothing less heroic concerted action.,,,
Estrada-1998,"must move upon single community, bound together common rules agree respect obey.",,,
Estrada-1998,"begin with, reduce cost governance, costs go higher higher corrupt act, wasteful project.",,,
Estrada-1998,"bilyunbilyong piso ang nawawaldas sa mga proyektong maaksaya kulang sa silbi, lalong malaki pa ang nawawalang parang bula dahil sa patuloy na mga kurakot.",,,
Estrada-1998,"business pays taxes, mostly pockets bir agents customs examiners instead national treasury.",,,
Estrada-1998,"alone, save much billion pork barrel.",,,
Estrada-1998,.,,,
Estrada-1998,"billion went centennial celebration, department social welfare beg million emergency food aid drought victims mindanao, get it.",,,
Estrada-1998,"world development report ranks philippine civil service among politicized world, politics deciding appointments janitor.",,,
Estrada-1998,corruption index ranked philippines second corrupt country region.,,,
Estrada-1998,debt service took percent national budget last year .,,,
Estrada-1998,billion first semester alone.,,,
Estrada-1998,"total external debt, including private sector, .",,,
Estrada-1998,billion .,,,
Estrada-1998,trillion pesos.,,,
Estrada-1998,"nang akoy maupo bilang pangulo, nagulat ako nang ipaalam sa akin na umabot na pala sa .",,,
Estrada-1998,trillion ang kabuuang utang ng pampublikong sektor.,,,
Estrada-1998,"hindi na bilyunbilyon ang usapan ngayon, kundi trilyuntrilyon na.",,,
Estrada-1998,"know economic slowdown, deep asian crisis.",,,
Estrada-1998,know dont much work with.,,,
Estrada-1998,previous leaders laid political economic reforms make enduring framework build.,,,
Estrada-1998,"race time, impatient public ask us reforms pay dividends common man well, begin now.",,,
Estrada-1998,"honesty, thrift, efficiency.",,,
Estrada-1998,tama na ang pagpapasasa.,,,
Estrada-1998,tama na ang nakawan.,,,
Estrada-1998,tama na ang aksaya.,,,
Estrada-1998,tama na ang mga palabas.,,,
Estrada-1998,"kailangan magbanat tayo ng mgabuto, tunay na serbisyo ang siyang dapat na maging balangkas para sa ating mga solusyon.",,,
Estrada-1998,"ngayon taon, mula sa inaasahang bilyon, pababa sa bilyon lamang, kailangang magsagawa ng mga kaukulang pagbabago pagtitipid ang pamahalaan upang lalo pang paliitin ang inaasahang kakulangan nito sa bilyon lamang.",,,
Estrada-1998,"order achieve targets, resolutely pursue several major cutbacks expenditure programs.",,,
Estrada-1998,"first, instructed secretary budget continue withhold percent budget allocations, excluding salaries wages, various national agencies, including office president.",,,
Estrada-1998,"second, continue withhold percent internal revenue allotment local government units .",,,
Estrada-1998,"third, believe congress shares conviction abolish pork barrel face fiscal position.",,,
Estrada-1998,kakaunti ang mga congressman na pumapalakpak.,,,
Estrada-1998,people ask less.,,,
Estrada-1998,"lastly, postpone implementation year various programs earmarked funding military camp sale proceeds, including afp modernization program.",,,
Estrada-1998,also move quickly dispose burden governmentowned corporations.,,,
Estrada-1998,urge congress prioritize bill privatizing napocor within first three months session.,,,
Estrada-1998,"privatization government shares pasar, philphos, petron, fti, pnb, pnocedc, pncc, meralco, two governmentowned television stations commence year.",,,
Estrada-1998,"department finance put place, within days, program spin restructure rest government corporations.",,,
Estrada-1998,ngunit ang mga ospital ng pamahalaan ay kailanman ay hindi natin ibebenta.,,,
Estrada-1998,mananatiling susuportahan ng ating pamahalaan.,,,
Estrada-1998,"dealings, contracts, negotiations done complete transparency integrity, every step way.",,,
Estrada-1998,"indication anomaly, immediately cancel sale.",,,
Estrada-1998,"uulitin ko, isang balita lang tungkol sa katiwalian, ipatitigil ko ang anumang klase ng subasta.",,,
Estrada-1998,kahit sino pa sila.,,,
Estrada-1998,ordered inventory government lands titled departments bureaus transfer national government.,,,
Estrada-1998,want officials keep real estate business stick public service.,,,
Estrada-1998,let us forget privatization mainly emergency response emergency situation.,,,
Estrada-1998,therefore intention initiate institutional reform entire budget process.,,,
Estrada-1998,"administration completed first threeyear budget framework, national government soon propose congress budget accord.",,,
Estrada-1998,"contrast current practice executive decides initial list programs projects, budget accord involve congress executive selection projects approved president.",,,
Estrada-1998,"total expenditures cannot exceed predetermined, irrevocable ceilings threeyear period.",,,
Estrada-1998,"sa panig po naman ng pananalapi, umaasa akong magtatagumpay ang action plan ng department finance upang maging epektibo ang pangongolekta ng buwis.",,,
Estrada-1998,"action plan department finance start asset census, intended establish uptodate reliable database net worth taxpaying filipinos.",,,
Estrada-1998,push tax amnesty give peace mind delinquent taxpayers tax credits honest ones.,,,
Estrada-1998,"pagkatapos ng tax amnesty, assure apply full force law tax evaders.",,,
Estrada-1998,"tinitiyak ko sa inyo na hindi lamang natin hahabulin ang mga tax evaders na ito kundi siguradong mapaparusahan, sino man sila.",,,
Estrada-1998,establish large taxpayers unit bir.,,,
Estrada-1998,suspend implementation certain boi exemptions granted companies laws executive orders expired .,,,
Estrada-1998,fiscal reforms forced upon us economic crisis continue serve us well even crisis over.,,,
Estrada-1998,take opportunity establish fiscal discipline spending habits government.,,,
Estrada-1998,"although tolerate certain amount deficit year, try best possible pursue balanced budget national government coming years.",,,
Estrada-1998,consolidated deficit entire public sector limited percent countrys gnp.,,,
Estrada-1998,"makikinabang ang lahat sa mga gagawin nating ito hindi lamang ang pamahalaan, kundi ang karaniwang mamamayan na rin.",,,
Estrada-1998,"sa larangan ng ating financial system, patuloy na igagalang ng aking administrasyon ang kalayaan ng ating monetary board ng bangko sentral ng pilipinas.",,,
Estrada-1998,subalit hindi kailangang magdusa ng lubos ang kalakalan sa patuloy na pagtaas ng interest rates.,,,
Estrada-1998,"kakatigan ko ang pagbaba ng interest ang pagpapabilis sa daloy ng pananalapi, lalo na sa mga maliliit na negosyo.",,,
Estrada-1998,"gayunpaman, titiyakin kong ang salapi ng mga government financial institution ay hindi sosolohin ng mga iilang korporasyon.",,,
Estrada-1998,"giant corporations powerful groups cornered huge chunk resources government banks, whose mandate principally help agriculture small medium enterprises.",,,
Estrada-1998,practice reversed.,,,
Estrada-1998,sobra na ang kanilang pagsasamantala.,,,
Estrada-1998,billionaires pushed small borrowers lending windows charge much higher interest rates.,,,
Estrada-1998,"time on, gfis truly, sincerely, service common peoples needs.",,,
Estrada-1998,"ipinamalas din ng kasalukuyang krisis ang peligro ng labis na pagasa sa mga pondong nagmumula sa labas, kayat kailangan nating pagibayuhin ang sarili nating pagiipon, nang may sarili tayong pampuhunan sa ating mga proyekto.",,,
Estrada-1998,"sa dako naman tayo ng agrikultura, na lubhang napabayaan, kayat ang food security ng milyong pilipino ay nasa bingit ng alanganin.",,,
Estrada-1998,"monopoly rice importation national food authority stabilized prices, broken cartels.",,,
Estrada-1998,"two administrations declared sugar sunset industry, doomed die.",,,
Estrada-1998,maybe.,,,
Estrada-1998,"know that, sunset industry not, cannot leave three million families depend sugar dark, nothing eat sun goes down.",,,
Estrada-1998,marahil ang paglubog ng ating agrikultura ay dulot ng kulang na imprastruktura.,,,
Estrada-1998,hindi sapat ang bilang ng mga daanan na naguugnay sa mga bukid mga pamilihan.,,,
Estrada-1998,bakit nga ba magtatanim kung hindi mo naman maibebenta ang iyong inani condoning irrigation fees.,,,
Estrada-1998,ibibigay natin ng libre ang patubig sa ating magsasaka.,,,
Estrada-1998,"time, launch fullscale program based costeffective irrigation technologies.",,,
Estrada-1998,"kailangan nating gumawa ng , kilometro ng mga bagong daan.",,,
Estrada-1998,magkakahalaga ito ng billion.,,,
Estrada-1998,"without graft corruption, money well spent.",,,
Estrada-1998,could also jumpstart economy.,,,
Estrada-1998,"tungkol naman sa ating kapaligiran, ipapairal natin ang ganap na pagbabawal sa pagtotroso total log ban.",,,
Estrada-1998,maglulunsad tayo ng bagong programa sa muling pagtatanim ng mga puno.,,,
Estrada-1998,like past massive reforestation another excuse massive corruption.,,,
Estrada-1998,traffic tells us need roads need finish faster.,,,
Estrada-1998,one reason delay roads projects issuance temporary restraining orders tros.,,,
Estrada-1998,"interfere judiciary, urge supreme court remind judges lawyers oath delay man money.",,,
Estrada-1998,masyado ng garapal ang bentahan ng temporary restraining order.,,,
Estrada-1998,"walang lakas ang mahihirap upang tulungan ang kanilang sarili, ngunit ngayon, kahit ang gobyerno ay kapos sa pondo.",,,
Estrada-1998,must strategize maximize.,,,
Estrada-1998,"doleouts out, basic social services right.",,,
Estrada-1998,"means basic health care, basic nutrition, useful education want cannot afford it.",,,
Estrada-1998,speed program establish one science high school every province.,,,
Estrada-1998,give education subsidies straight deserving students teachers without passing schools.,,,
Estrada-1998,way choose study teach.,,,
Estrada-1998,ang lahat ng mga ito ay nangangailangan ng salapi.,,,
Estrada-1998,"sa mga susunod na hakbangin, kailangan lamang natin ang tapang political will.",,,
Estrada-1998,nilagdaan ko na ang executive order na lumilikha sa tinaguriang presidential task force organized crime.,,,
Estrada-1998,"bunga nito, katakuttakot na batikos ang ipinukol sa akin.",,,
Estrada-1998,"isang tanong, isang sagot kontra ba tayo sa krimen, sa mga lulmalaban sa krimen task force think needed hit crime, hit hard put out—decisively.",,,
Estrada-1998,"maybe better way, one shown this.",,,
Estrada-1998,say wrong right effectively.,,,
Estrada-1998,sawa na ako sa kanila.,,,
Estrada-1998,"pati na ang mamamayan, sawa na rin.",,,
Estrada-1998,sawa na sa puro pamumulitika.,,,
Estrada-1998,"sawa na sa puro salita, ngunit wala namang nagagawa kundi laitin ang mga lumalaban sa krimen.",,,
Estrada-1998,buo na ang aking pasiya.,,,
Estrada-1998,tuloy ang presidential task force criminals.,,,
Estrada-1998,propose congress amends dangerous drug act eliminate possibility probation offenders.,,,
Estrada-1998,even say sorry.,,,
Estrada-1998,place drug dealer addict together jail.,,,
Estrada-1998,shall propose another controversial measure.,,,
Estrada-1998,want devolve greater administrative control philippine national police local government units.,,,
Estrada-1998,sure get hit also.,,,
Estrada-1998,perhaps constitutional question here.,,,
Estrada-1998,"one thing sure, abusing power.",,,
Estrada-1998,sharing power local executives national police.,,,
Estrada-1998,ang pulis na baon sa hirap ay hindi nalalayo sa tukso na mangabuso.,,,
Estrada-1998,pero hindi ako nagdududa na gagampanan nang tapat ng mga alagad ng batas ang kanilang tungkulin kahit na gaano pa silang kahirap.,,,
Estrada-1998,"ngunit bakit pa natin pabibigatin ang kanilang kalagayan naniniwala ako na kapag sapat ang sahod ng ating mga alagad ng batas, higit na magiging propesyonal ang ating mga pulisya.",,,
Estrada-1998,"sa krimen, ang sagot natin ay kaparusahan.",,,
Estrada-1998,"sa rebelyon, ang tugon natin ay negosasyon.",,,
Estrada-1998,"sa mga nagsisialsa, ay tapat lamang ang pagnanasa na makamit ang pagbabago sa lipunan, tayo ay handang makipagnegosasyon.",,,
Estrada-1998,"subalit sa mga terorista, wala tayong panahon.",,,
Estrada-1998,"sa mga kapatid nating muslim, hinihiling ko ang pagkakataon na mabigyan ng katarungan ang napakaraming taon ng kapabayaan.",,,
Estrada-1998,"tigilan natin ang dahas, pagibayuhin ang sandugong kapatiran.",,,
Estrada-1998,samantalang ang karapatan ng ating mga kababaihan ay patuloy nating itataguyod.,,,
Estrada-1998,"president, inherit problems responsibility finish predecessors started.",,,
Estrada-1998,includes resolution illgotten wealth cases marcos era.,,,
Estrada-1998,so.,,,
Estrada-1998,talked settlements precluded continuing prosecution.,,,
Estrada-1998,yet cases gone long enough.,,,
Estrada-1998,"therefore, order presidential commission good government go forward illgotten wealth cases evidence taken long years collect.",,,
Estrada-1998,delays.,,,
Estrada-1998,"one way another, want cases end one year, final judgments acceptable settlements.",,,
Estrada-1998,"pagkatapos ng taon, siguro naman may katibayan na upang mabigyan ng katarungan ang sambayanang pilipino.",,,
Estrada-1998,"ito ang maliwanag na halimbawa ng justice delayed, justice denied.",,,
Estrada-1998,sa dakong external security naman.,,,
Estrada-1998,effective national defense requires modern weaponry better fighting men.,,,
Estrada-1998,"spend expensive hardware, let us right kind soldiers.",,,
Estrada-1998,weapons win wars men fight them.,,,
Estrada-1998,"develop credible military deterrent, must depend goodwill neighbors, treaty commitments united states, skills diplomats conveying everyone want peace, stability, shared prosperity.",,,
Estrada-1998,said stand senator u.s. bases treaty disqualifies president endorsing visiting forces agreement united states.,,,
Estrada-1998,"contrary, stood philippine sovereignty , president, moral right stand philippine security today.",,,
Estrada-1998,"sa bahagi naman ng pamamahala, itinatag ang pamahalaan upang paglingkuran ang mga mamamayan—at hindi ang kanyang sarili.",,,
Estrada-1998,kung tutuusin kailangan natin ng higit pang pamamahala—lalo na upang itaguyod ang kapakanan ng mga maralita.,,,
Estrada-1998,"sa ngayon, labislabis ang ating pamamahala, subalit kulang na kulang naman ang mga serbisyong pampubliko.",,,
Estrada-1998,pakikiusapan ko ang kongreso na bigyan ako ng kapangyarihan para reorganisahin ang gobyerno upang ito ay maging matipid masinop.,,,
Estrada-1998,aim change officials rationalize government operations.,,,
Estrada-1998,"small country, small government.",,,
Estrada-1998,national also local level.,,,
Estrada-1998,"tungkol naman sa ating electoral reforms, hindi lamang halalang mapayapa ang ating kailangan, kundi kampanyang hindi lubhang magastos.",,,
Estrada-1998,hindi lamang karapatan ng mga mamamayang bumoto ang dapat natin tiyakin dapat siguruhin natin na ang mga boto nila ay mabibilang.,,,
Estrada-1998,"upang makamit ito, kailangan bigyan ang komisyon sa halalan ng higit pang kapangyarihan upang harangin parusahan ang lahat ng uri ng pandaraya.",,,
Estrada-1998,hinihiling ko sa kongreso na magpatibay ng batas upang gawing heinous crime ang anumang electoral fraud.,,,
Estrada-1998,kailangan matapos ang computerization program bago sumapit ang susunod na eleksiyon.,,,
Estrada-1998,natitiyak kong marami pa tayong magagawa sa ikabubuti ng pangangasiwa ng pamahalaan—ngunit maaring kailangan pang baguhin ang ilang mga alituntunin ng saligang batas.,,,
Estrada-1998,darating ang panahon ng pagbabago sa ating saligang batas.,,,
Estrada-1998,mga kagalanggalang ng kinatawan ng sambayanang pilipino hayaan ninyong wakasan ko ang mensaheng ito sa pagsambit ng isang taimtim na pagasa.,,,
Estrada-1998,ngayong taon—sa kabila ng mga mabibigat na suliranin—sumusulong pa rin ang ating ekonomiya.,,,
Estrada-1998,"year, despite formidable odds, still expect economic growth.",,,
Estrada-1998,gross national product targeted expand year percent.,,,
Estrada-1998,"countries region registered negative gnp, continue positive growth—this, would say, credit predecessor, former president ramos.",,,
Estrada-1998,"believe keep inflation based prices single digits, around .",,,
Estrada-1998,percent.,,,
Estrada-1998,"conclude, aim help country escape recession.",,,
Estrada-1998,"solutions obvious, proposals may commonplace, never adapted before.",,,
Estrada-1998,"sum, spend wisely less.",,,
Estrada-1998,"austerity hard work generate means cover shortfalls past, smooth runway final takeoff.",,,
Estrada-1998,"perhaps then, six years passed, someone else take pilot.",,,
Estrada-1998,"honored enough elected position highest responsibility, power, trust land.",,,
Estrada-1998,"neither pretensions ambition, sincere desire serve, help least people.",,,
Estrada-1998,"kaya po akoy humihingi sa inyo ng kaunting pagunawa, kaunting panahon, kaunting pagtitiis alangalang sa ating bayan, higit sa lahat para sa ating nakakaraming mahihirap na mamamayan.",,,
Estrada-1998,"naniniwala ako na kapag nagawa natin na tayoy nagkaisa, tayoy nagkasamasama, lahat ng klaseng pagsubok ay malalampasan natin.",,,
Estrada-1998,nandiyan din ang ating hamon nandiyan din ang ating tagumpay.,,,
Estrada-1998,"maraming, maraming salamat po.",,,
Estrada-1998,transcript third state nation address joseph ejercito estradato congress philippines toward new beginnings thank much.,,,
Estrada-1998,honorable vice president gloria macapagalarroyo honorable senate president franklin drilon honorable house speaker manuel villar jr. honorable supreme court chief justice hilario davide jr. former president fidel v. ramos excellencies diplomatic corps led dean diplomatic corps archbishop antonio franco armed forces chief staff general angelo t. reyes commanding generals armed forces major services honorable members congress honorable members cabinet honorable local executives distinguished guests coworkers government first lady dra.,,,
Estrada-1998,loi mga minamahal kong mga kababayan first opening session congress first state nation address held third millennium century.,,,
Estrada-1998,obviously auspicious occasion new beginnings.,,,
Estrada-1998,"new beginning mindanao, new beginning economy, new beginning integrity government, new beginning country.",,,
Estrada-1998,also new beginning presidency.,,,
Estrada-1998,"begin with, write new history mindanao.",,,
Estrada-1998,"rectify centuries historical wrongs committed successive colonial powers, decades inequity committed successive philippine governments.",,,
Estrada-1998,mindanao traditionally called land promise.,,,
