full_nameyears,sentence,label,sentiment_label,sentiment_score
Arroyo-2004,"done focus, energy, common purpose still lies within power put economic house back working order finds beyond hope repair doomed share fate failed nations.",,,
Arroyo-2004,made head start last three years must take bolder steps forward next six.,,,
Arroyo-2004,inflation control.,,,
Arroyo-2004,ordinary housewife buying rice fish stable prices.,,,
Arroyo-2004,"new investments, foreign and, better yet, domestic, made.",,,
Arroyo-2004,three million people found jobs last three years compared half million three years that.,,,
Arroyo-2004,"malaki ang pagunlad sa pangunahing pangangailangan—malinis na tubig, health insurance, tirahan, paaralan, aklat.",,,
Arroyo-2004,"beat crime, breaking drug kidnapping syndicates, mopping stragglers.",,,
Arroyo-2004,"people safer streets, homes, places work.",,,
Arroyo-2004,"every government world war corruption made lifestyle checks lethal weapon, adopted procurement reforms take fight forward.",,,
Arroyo-2004,"thanks many you, emerged last election votes previous president.",,,
Arroyo-2004,"sign peoples overwhelming support, gave huge majority congress, huge majority among local governments.",,,
Arroyo-2004,"new day, new direction, renewed confidence achieve together.",,,
Arroyo-2004,determined prove tremendous show faith confidence well deserved.,,,
Arroyo-2004,"season bitter partisanship season service upon us all—majority, minority, opposition, administration.",,,
Arroyo-2004,"inaugural address, laid agenda next six years—not utopia something practical achieve accomplish time.",,,
Arroyo-2004,promise term would irreversible turning point.,,,
Arroyo-2004,ipinangangako ko—iiwanan na natin ang ligalig alinlangan.,,,
Arroyo-2004,"end term, question longer whether compete else world shall take indisputable competitive advantage.",,,
Arroyo-2004,"next six years, hope, finally get things right.",,,
Arroyo-2004,"something goal cannot agree reason cannot work together thats needed clear away couple obstacles, intend five key reform packages job creation economic growth anticorruption good government social justice basic needs education youth opportunity energy independence savings.",,,
Arroyo-2004,tough decisions made.,,,
Arroyo-2004,its going tough love hereon.,,,
Arroyo-2004,must tougher whove easy whove tough already.,,,
Arroyo-2004,humarap din sa problema ang mga karatig bansa.,,,
Arroyo-2004,"ang kanilang sikretoy pagkakaisa ng mamamayan, suporta sa liderato, sakripisyo ng bawat isa.",,,
Arroyo-2004,must bear pain share pain enjoy gain together.,,,
Arroyo-2004,must sacrifice less already living lives selfsacrifice.,,,
Arroyo-2004,maraming magsasabi matagal na silang nagsasakripisyo.,,,
Arroyo-2004,ngunit hinihingi ko sa inyo konti pang sakripisyo.,,,
Arroyo-2004,must wait patience reforms work.,,,
Arroyo-2004,"meantime, must work productively world competition keen want jobs come, stay.",,,
Arroyo-2004,urgent problem budget deficit.,,,
Arroyo-2004,sometimes its unavoidable chronic deficits always bad.,,,
Arroyo-2004,sometimes stamping deficits vigorously slow growth.,,,
Arroyo-2004,ignoring kill economy.,,,
Arroyo-2004,sends wrong signal dont understand fiscal predicament help ourselves.,,,
Arroyo-2004,"drive away investments, exacerbate deficit, hurt job growth.",,,
Arroyo-2004,chronic deficits drastically reduce governments ability make infrastructure investments business needs grow create jobs.,,,
Arroyo-2004,chronic deficits mean undertaking less social services private charity never provide without social war inevitable.,,,
Arroyo-2004,surefire formula national failure.,,,
Arroyo-2004,"so, must raise revenues, expand government services, yet cut costs—all time.",,,
Arroyo-2004,boils right priorities.,,,
Arroyo-2004,"beauty fiscal problem solutions known, though applying right ones tricky.",,,
Arroyo-2004,"solutions require toughness part government, cooperation part business, patience part people, active support part congress.",,,
Arroyo-2004,"solutions require profound, even personal, changes.",,,
Arroyo-2004,politicians need focus job hand rather prospect reelection.,,,
Arroyo-2004,worst offender yet hardest pin corporate corruption.,,,
Arroyo-2004,businessmen must adopt attitude tax acceptance tax avoidance.,,,
Arroyo-2004,must stop trying outrun tax collector.,,,
Arroyo-2004,"must recognize fiscally stronger government create congenial business environment greater security, better infrastructure, cheaper credit, business.",,,
Arroyo-2004,administration undertake reforms raise save billion.,,,
Arroyo-2004,ask congress pass eight revenue measures collect billion more.,,,
Arroyo-2004,"alam kong maaasahan ko ang mga mambabatas upang burahin ang deficit, upang ituloy ang magandang trabaho, upang itaguyod ang saligan ng matapat na gobyerno malakas na ekonomiya.",,,
Arroyo-2004,investments infrastructure energy provide greatest multiplier effect growth job creation.,,,
Arroyo-2004,"pag maganda ang imprastraktura gaya ng kalsada, tulay, pantalan, telepono, kuryente, maraming mamumuhunan.",,,
Arroyo-2004,maraming magkakaroon ng trabaho.,,,
Arroyo-2004,"must achieve sufficient, efficient, cheap energy near term.",,,
Arroyo-2004,"must sure capacity meet demands growing economy, choke growth comes, thereby lose opportunities may come again.",,,
Arroyo-2004,"end, napocor powergenerating plants transmission lines must privatized fire sale.",,,
Arroyo-2004,delivering electricity virtually entire country big cannot possibly worth nothing trouble running it.,,,
Arroyo-2004,napocors transmission systems sold terms recognize lucrative monopoly transmission grid.,,,
Arroyo-2004,ask congress pass transco bill already passed house congress.,,,
Arroyo-2004,investments social justice basic needs vital future fiscal macroeconomic reforms.,,,
Arroyo-2004,nation deeply divided stand.,,,
Arroyo-2004,certainly move forward.,,,
Arroyo-2004,nation divided social economic faultlines.,,,
Arroyo-2004,tectonic plates may shift unthinkable consequences.,,,
Arroyo-2004,"say cheaper die get well illness, impossible find clean water rainfall country, modern day age, part country still sits darkness.",,,
Arroyo-2004,terrible waste terrible shame.,,,
Arroyo-2004,"kaya ang aking agenda para sa maralita ay hanapbuhay reporma sa lupa tubig, gamot, kuryente pagtatanggol kapangyarihan para sa mahina.",,,
Arroyo-2004,"fact, able bring clean water entire country previous term, you, congress finally passed clean water act first days president signed solid waste act—thank also giving opportunity—and reforesting watersheds.",,,
Arroyo-2004,"place start livelihood, million filipinos.",,,
Arroyo-2004,"growing industrial, service, microenterprise sectors take care some, thriving agribusiness sector keep countryside rather burdening metro manila already cracking weight overpopulation.",,,
Arroyo-2004,"land reform covers agrarian reform, urban land reform, ancestral domain land reform.",,,
Arroyo-2004,ask congress qualify farmland bank collateral reform system urban land titles.,,,
Arroyo-2004,ang kapangyarihan ng taong bayan ay puso ng demokrasya.,,,
Arroyo-2004,dapat kasama sila sa paghugis ng kanilang kapalaran.,,,
Arroyo-2004,dadalhin ko ang aking mga reporma sa taong bayan.,,,
Arroyo-2004,"akoy magpapaliwanag, akoy makikinig.",,,
Arroyo-2004,shown government care even single filipino life.,,,
Arroyo-2004,"must show care rest filipino people, especially weakest among us.",,,
Arroyo-2004,"adapt words adam smith information age, the greatest improvement productive powers labor seems effects modern education.",,,
Arroyo-2004,"economies exhausted possibilities division labor way forward bettereducated, adaptable workforce.",,,
Arroyo-2004,need start early.,,,
Arroyo-2004,need maintain highest educational standards.,,,
Arroyo-2004,ask congress legislate extra year studies adding fifth year high school standardizing taught barangay day care centers.,,,
Arroyo-2004,"expand youth opportunity, need focus technical vocational education strengthening english, science technology, love country.",,,
Arroyo-2004,said inaugural free markets patriotism makes countries strong.,,,
Arroyo-2004,"sense society failed youth formative years, growing normally productively, getting good education, learning habits honesty citizenship civic discipline.",,,
Arroyo-2004,"ask educational system, parents, church, pillars community help shape new culture honesty, patriotism, respect, discipline, service young filipinos.",,,
Arroyo-2004,roof cannot collapse value pillars government society sound strong.,,,
Arroyo-2004,fervently support judicial reforms carried supreme court.,,,
Arroyo-2004,ask congress law making ombudsmans function effective hong kongs independent commission corruption.,,,
Arroyo-2004,bureaucratic corruption numerous leakages bad.,,,
Arroyo-2004,government incompetence.,,,
Arroyo-2004,"unlike private sector, free market punishes mistakes, government incompetence punishes public.",,,
Arroyo-2004,"tear away layers inefficiency piled decades political accommodation redundancy national service, waste local governments, pointless procedures getting done isnt needed anyway secure public welfare.",,,
Arroyo-2004,"paying health inspector banish bacteria dirty kitchen definition, public services private sector except price public cannot pay.",,,
Arroyo-2004,"private sector better cheaper, government may step aside.",,,
Arroyo-2004,watchwords better cheaper.,,,
Arroyo-2004,"privatization spells public pillage, government continue work.",,,
Arroyo-2004,thats reason spare public services test competitive performance.,,,
Arroyo-2004,simplify procedures eliminate fixers.,,,
Arroyo-2004,"downsize government, motivate excess employees become entrepreneurs, increase pay lean mean bureaucracy.",,,
Arroyo-2004,abolished offices office president.,,,
Arroyo-2004,abolish more.,,,
Arroyo-2004,"ask congress pass law government reengineering, silver parachutes redundant offices.",,,
Arroyo-2004,"proved people done within present structure government, move changing system one enhances freedom flexibility more.",,,
Arroyo-2004,"expect next year, congress start considering resolutions charter change.",,,
Arroyo-2004,one monopoly right ideas.,,,
Arroyo-2004,"reaching segments society parties, me, join things everyones concern rise politics level patriotism.",,,
Arroyo-2004,want honeymoon period forget country go again.,,,
Arroyo-2004,"want marriage convenience conviction, across spectrum parties groups, encompassing range intelligent political, religious, economic views.",,,
Arroyo-2004,want marriage least life congress.,,,
Arroyo-2004,ask unprincipled support hold.,,,
Arroyo-2004,ask end unprincipled obstructionism always succeeds defeating best efforts.,,,
Arroyo-2004,tunay nga na kahirapan kawalan ng katarungan ang sagabal sa ating pagunlad.,,,
Arroyo-2004,ngunit ang mga nagsusulsol sa mahihirap para manggulo ang sumisira sa ating kinabukasan.,,,
Arroyo-2004,must stop.,,,
Arroyo-2004,must put stop that.,,,
Arroyo-2004,"every year, every president tells congress last chance meaningful change.",,,
Arroyo-2004,"time say again, adding past presidents right.",,,
Arroyo-2004,"time change doesnt happen, makes change harder less likely happen next time around.",,,
Arroyo-2004,time change well past due.,,,
Arroyo-2004,"time, let say, lets it!",,,
Arroyo-2004,mabuhay ang pilipino!,,,
Arroyo-2004,maraming salamat sa inyong lahat.,,,
Arroyo-2004,mabuhay ang pilipino!,,,
Arroyo-2004,mabuhay!,,,
